no_cue,no_target,type,cue_type,target_type,no_cosine
basketball,kelde,nonword,word,nonword,
smart,ikore,nonword,word,nonword,
mening,hayde,nonword,word,nonword,
forestilling,glogin,nonword,word,nonword,
bokstavelig,godgiftning,nonword,word,nonword,
lojalitet,gosempla,nonword,word,nonword,
fritt,gerps,nonword,word,nonword,
blod,graher,nonword,word,nonword,
åpenbaring,pingplass,nonword,word,nonword,
klatre,blesk,nonword,word,nonword,
stortinget,akis,nonword,word,nonword,
trener,grunncer,nonword,word,nonword,
mor,tauspe,nonword,word,nonword,
tusen,tarsom,nonword,word,nonword,
gud,skalsomhet,nonword,word,nonword,
lyn,bestedommelig,nonword,word,nonword,
bekymret,sul,nonword,word,nonword,
hus,gura,nonword,word,nonword,
sikker,hadela,nonword,word,nonword,
høflig,hælig,nonword,word,nonword,
innse,hallusinaturiig,nonword,word,nonword,
helse,sparkjede,nonword,word,nonword,
laste,toppburger,nonword,word,nonword,
prøve,sukmer,nonword,word,nonword,
tillatelse,håndpis,nonword,word,nonword,
pumpe,brødling,nonword,word,nonword,
rom,områ,nonword,word,nonword,
sjalu,fremmoni,nonword,word,nonword,
hytte,sølvtighet,nonword,word,nonword,
bonde,hagu,nonword,word,nonword,
fremstille,jøv,nonword,word,nonword,
billett,hazz,nonword,word,nonword,
soldat,viks,nonword,word,nonword,
mil,helselvde,nonword,word,nonword,
svar,helispretter,nonword,word,nonword,
karbon,hede,nonword,word,nonword,
modell,storvete,nonword,word,nonword,
oppsigelse,hengistillhet,nonword,word,nonword,
pen,pulverettelse,nonword,word,nonword,
kommersiell,mislig,nonword,word,nonword,
respekt,ståelighet,nonword,word,nonword,
tilgivelse,heflis,nonword,word,nonword,
gå inn,heko,nonword,word,nonword,
betydningsfull,hilsehab,nonword,word,nonword,
terapi,himbalik,nonword,word,nonword,
analytiker,jøv,nonword,word,nonword,
spion,dritskalle,nonword,word,nonword,
stang,olymning,nonword,word,nonword,
i live,homonard,nonword,word,nonword,
klut,smape,nonword,word,nonword,
enkelt,nure,nonword,word,nonword,
amatør,høko,nonword,word,nonword,
kanskje,hosos,nonword,word,nonword,
kongelig,hovedstrømter,nonword,word,nonword,
si,hosnarvei,nonword,word,nonword,
dukke,tyt,nonword,word,nonword,
lese,pande,nonword,word,nonword,
kreditt,høybår,nonword,word,nonword,
bli redd,aill,nonword,word,nonword,
service,nesmer,nonword,word,nonword,
sta,stunre,nonword,word,nonword,
bord,huro,nonword,word,nonword,
offisiell,tikkeier,nonword,word,nonword,
glass,hustjent,nonword,word,nonword,
muliggjøre,tyrke,nonword,word,nonword,
enhet,perly,nonword,word,nonword,
imponerende,kontogen,nonword,word,nonword,
veldedighet,støygelig,nonword,word,nonword,
vanskelig,lúgår,nonword,word,nonword,
virkelighet,idpet,nonword,word,nonword,
sverd,sjonsperium,nonword,word,nonword,
krig,imstjernere,nonword,word,nonword,
briste,indikeholds,nonword,word,nonword,
illusjon,individustries,nonword,word,nonword,
kontroll,infektivt,nonword,word,nonword,
taper,inforregn,nonword,word,nonword,
barnehjem,informadrass,nonword,word,nonword,
nerve,inrettsmere,nonword,word,nonword,
helt,injektivt,nonword,word,nonword,
kampanje,inndestru,nonword,word,nonword,
arena,innkaps,nonword,word,nonword,
beist,lighold,nonword,word,nonword,
innvendig,pressiden,nonword,word,nonword,
drama,inneps,nonword,word,nonword,
flertall,inngrevling,nonword,word,nonword,
rev,inntårn,nonword,word,nonword,
åpning,inepet,nonword,word,nonword,
keiserlig,inspiraments,nonword,word,nonword,
lørdag,infragment,nonword,word,nonword,
kilometer,intelliklubb,nonword,word,nonword,
kunst,intenking,nonword,word,nonword,
kilde,interesklubb,nonword,word,nonword,
kamp,invig,nonword,word,nonword,
titte,intuierer,nonword,word,nonword,
symptom,instruktere,nonword,word,nonword,
høyskole,inproctor,nonword,word,nonword,
lekegutt,bøtnisk,nonword,word,nonword,
forhold,toge,nonword,word,nonword,
puls,jagermans,nonword,word,nonword,
anvende,meike,nonword,word,nonword,
søppel,fagter,nonword,word,nonword,
tale,jordrel,nonword,word,nonword,
regional,beinnalist,nonword,word,nonword,
jakte,juone,nonword,word,nonword,
måned,juon,nonword,word,nonword,
papir,kjelet,nonword,word,nonword,
ord,binior,nonword,word,nonword,
bie,judyr,nonword,word,nonword,
afrika,dupfe,nonword,word,nonword,
gambling,ecke,nonword,word,nonword,
uvanlig,kasu,nonword,word,nonword,
diplom,kado,nonword,word,nonword,
spørsmål,kavær,nonword,word,nonword,
slutt,kathle,nonword,word,nonword,
lov,kapitalismetersklub,nonword,word,nonword,
gå videre,kapborn,nonword,word,nonword,
blind,kardisjon,nonword,word,nonword,
pistol,kadi,nonword,word,nonword,
hva,kartrer,nonword,word,nonword,
brudgom,kazo,nonword,word,nonword,
spennende,araser,nonword,word,nonword,
aspirin,kita,nonword,word,nonword,
protest,kigjengi,nonword,word,nonword,
sheriff,regnlighet,nonword,word,nonword,
akutt,cinle,nonword,word,nonword,
forhindre,chaper,nonword,word,nonword,
død,kastkann,nonword,word,nonword,
evig,kjant,nonword,word,nonword,
krutt,klau,nonword,word,nonword,
onkel,klilio,nonword,word,nonword,
sky,resnikk,nonword,word,nonword,
dyrehage,tauster,nonword,word,nonword,
jungel,tauster,nonword,word,nonword,
gås,ite,nonword,word,nonword,
teppe,knic,nonword,word,nonword,
måne,gnafert,nonword,word,nonword,
gutter,kofa,nonword,word,nonword,
jente,banklapse,nonword,word,nonword,
varm,komeless,nonword,word,nonword,
komfortabel,komcue,nonword,word,nonword,
tyveri,komiteskaps,nonword,word,nonword,
elskerinne,nisme,nonword,word,nonword,
feil,komme tilbrichos,nonword,word,nonword,
mørke,kommisjostilt,nonword,word,nonword,
sekundær,kommunikalandsk,nonword,word,nonword,
nær,kommunisfullt,nonword,word,nonword,
romeo,gyne,nonword,word,nonword,
uskyldig,svunge,nonword,word,nonword,
beskrive,konsenknoppre,nonword,word,nonword,
senior,konting,nonword,word,nonword,
lengsel,kondes,nonword,word,nonword,
utsikt,kopreik,nonword,word,nonword,
sjanse,beidstivitet,nonword,word,nonword,
frihet,kryst,nonword,word,nonword,
krem,melger,nonword,word,nonword,
fil,melse,nonword,word,nonword,
normalt,fredten,nonword,word,nonword,
løpe,rål,nonword,word,nonword,
publikum,jole,nonword,word,nonword,
betong,skulskap,nonword,word,nonword,
kokain,glastig,nonword,word,nonword,
motiv,kuttedour,nonword,word,nonword,
lide,hagelitet,nonword,word,nonword,
flagg,skvime,nonword,word,nonword,
anonym,kvoyd,nonword,word,nonword,
rute,drikne,nonword,word,nonword,
washington,kyzeit,nonword,word,nonword,
bare,wist,nonword,word,nonword,
utsiden,or,nonword,word,nonword,
ketchup,læreriert,nonword,word,nonword,
herlig,lælig,nonword,word,nonword,
tynn,femre,nonword,word,nonword,
limonade,narkoby,nonword,word,nonword,
å lyve,ærne,nonword,word,nonword,
kaliber,laty,nonword,word,nonword,
sommerfugl,mingt,nonword,word,nonword,
vegg,tøse,nonword,word,nonword,
sunn,uist,nonword,word,nonword,
telle,fargeril,nonword,word,nonword,
sjørøver,newter,nonword,word,nonword,
karneval,lefon,nonword,word,nonword,
hai,munnsage,nonword,word,nonword,
vin,uformiddel,nonword,word,nonword,
skinne,lehavsde,nonword,word,nonword,
kompliment,lemu,nonword,word,nonword,
bestikkelse,voldlighet,nonword,word,nonword,
eple,lekedent,nonword,word,nonword,
tillit,dekkde,nonword,word,nonword,
status,leic,nonword,word,nonword,
diaré,lerin,nonword,word,nonword,
knapp,libeetee,nonword,word,nonword,
valg,lidenburg,nonword,word,nonword,
politikk,økk,nonword,word,nonword,
nekte,likrisesine,nonword,word,nonword,
faktor,ligh,nonword,word,nonword,
ritual,limou,nonword,word,nonword,
base,spareteratur,nonword,word,nonword,
ektemann,poiner,nonword,word,nonword,
barnebarn,årk,nonword,word,nonword,
sinne,losty,nonword,word,nonword,
magi,loya,nonword,word,nonword,
delikat,lommeskru,nonword,word,nonword,
forlovelse,lommetørening,nonword,word,nonword,
sterk,mynn,nonword,word,nonword,
sett inn,myp,nonword,word,nonword,
natt,tillpenger,nonword,word,nonword,
galskap,lora,nonword,word,nonword,
november,årve,nonword,word,nonword,
bibel,lonia,nonword,word,nonword,
hjørne,lovpri,nonword,word,nonword,
telegram,bartnant,nonword,word,nonword,
motstand,lule,nonword,word,nonword,
detonator,vidket,nonword,word,nonword,
skilsmisse,bilning,nonword,word,nonword,
edel,lulæ,nonword,word,nonword,
kjøre,ludaj,nonword,word,nonword,
reporter,pud,nonword,word,nonword,
ufo,knivkelig,nonword,word,nonword,
munk,naskes,nonword,word,nonword,
sjel,wis,nonword,word,nonword,
gjestfrihet,wis,nonword,word,nonword,
brann,majohaug,nonword,word,nonword,
kiste,maksilips,nonword,word,nonword,
tør,maco,nonword,word,nonword,
invasjon,flyttesløs,nonword,word,nonword,
sjekke,maene,nonword,word,nonword,
jobb,mågid,nonword,word,nonword,
mage,unitid,nonword,word,nonword,
land,vitma,nonword,word,nonword,
naturlig,warpplasmanipulere,nonword,word,nonword,
atomisk,marisiko,nonword,word,nonword,
regel,marstrømføring,nonword,word,nonword,
anarki,masjer,nonword,word,nonword,
sommer,massaging,nonword,word,nonword,
lesbisk,matemasjons,nonword,word,nonword,
skjerm,maha,nonword,word,nonword,
hjerne,med vikuyu,nonword,word,nonword,
programvare,merineje,nonword,word,nonword,
piknik,medalsell,nonword,word,nonword,
medlem,skapsfølelse,nonword,word,nonword,
inspirere,mekasjen,nonword,word,nonword,
drage,lex,nonword,word,nonword,
baby,menuskikkelig,nonword,word,nonword,
pund,menulykker,nonword,word,nonword,
erfaring,mesterjem,nonword,word,nonword,
falle,mefilm,nonword,word,nonword,
caesar,metallmelt,nonword,word,nonword,
samtale,midfulltid,nonword,word,nonword,
ekorn,kjemrofon,nonword,word,nonword,
søster,mikrorikt,nonword,word,nonword,
protein,mity,nonword,word,nonword,
ambassadør,milihund,nonword,word,nonword,
aske,millinikk,nonword,word,nonword,
marine,miskytter,nonword,word,nonword,
dekke,mitem,nonword,word,nonword,
radio,mivitz,nonword,word,nonword,
smelte,miskreft,nonword,word,nonword,
mat,moven,nonword,word,nonword,
hund,mofi,nonword,word,nonword,
hår,stader,nonword,word,nonword,
vindu,morbys,nonword,word,nonword,
inntrykk,bilgen,nonword,word,nonword,
svinekjøtt,møci,nonword,word,nonword,
kidnappe,mormes,nonword,word,nonword,
pasient,kirkebydelig,nonword,word,nonword,
inneholde,tote,nonword,word,nonword,
zombie,tote,nonword,word,nonword,
juni,motrer,nonword,word,nonword,
budsjett,modes,nonword,word,nonword,
karakter,motsetsjon,nonword,word,nonword,
verksted,motgiftder,nonword,word,nonword,
finansiere,muterthet,nonword,word,nonword,
rifle,musenior,nonword,word,nonword,
whisky,musitron,nonword,word,nonword,
idé,mustad,nonword,word,nonword,
stillehavet,porkel,nonword,word,nonword,
fortjene,mutalent,nonword,word,nonword,
diamant,gjestedighetene,nonword,word,nonword,
uheldig,svineterium,nonword,word,nonword,
strand,lude,nonword,word,nonword,
skytter,nasiz,nonword,word,nonword,
hånd,tufke,nonword,word,nonword,
håp,nalist,nonword,word,nonword,
kvantitet,nederstil,nonword,word,nonword,
majestet,negaport,nonword,word,nonword,
objekt,neryal,nonword,word,nonword,
styrke,esse,nonword,word,nonword,
orkester,nej,nonword,word,nonword,
ventil,idope,nonword,word,nonword,
gjenkjenne,nødsituafield,nonword,word,nonword,
spionasje,hone,nonword,word,nonword,
finger,snifsinne,nonword,word,nonword,
låst,novi,nonword,word,nonword,
hobby,norhen,nonword,word,nonword,
monster,mokklyar,nonword,word,nonword,
advarsel,nyderens,nonword,word,nonword,
synd,nyheming,nonword,word,nonword,
hvit,nyope,nonword,word,nonword,
ordbok,aperst,nonword,word,nonword,
dødelig,obkrigsvere,nonword,word,nonword,
rive,sinnsleggelse,nonword,word,nonword,
stadion,offisilands,nonword,word,nonword,
røyk,jete,nonword,word,nonword,
naiv,letl,nonword,word,nonword,
administrasjon,oksyklub,nonword,word,nonword,
trist,oktograf,nonword,word,nonword,
kull,gn,nonword,word,nonword,
hjelm,kkje,nonword,word,nonword,
auksjon,ys,nonword,word,nonword,
kommisjon,omkjørt,nonword,word,nonword,
mareritt,agp,nonword,word,nonword,
drink,oppbarn,nonword,word,nonword,
spesiell,balltreden,nonword,word,nonword,
øye,trigsje,nonword,word,nonword,
kropp,nie,nonword,word,nonword,
tredje,orgaprestesere,nonword,word,nonword,
kreve,øtt,nonword,word,nonword,
fattig,edt,nonword,word,nonword,
profil,selvdrive,nonword,word,nonword,
mafia,krigføre,nonword,word,nonword,
general,skalleve,nonword,word,nonword,
gass,sterkte,nonword,word,nonword,
original,søske,nonword,word,nonword,
plan,ondpa,nonword,word,nonword,
føderal,flernormal,nonword,word,nonword,
seminar,metafyme,nonword,word,nonword,
enke,disti,nonword,word,nonword,
ingeniør,partiktikk,nonword,word,nonword,
plattform,pake,nonword,word,nonword,
balanse,passkan,nonword,word,nonword,
mynter,paterets,nonword,word,nonword,
orgasme,parineje,nonword,word,nonword,
leietaker,matger,nonword,word,nonword,
millionær,pefar,nonword,word,nonword,
ungdom,fann,nonword,word,nonword,
sult,pervant,nonword,word,nonword,
person,peripor,nonword,word,nonword,
nobel,peretterlighet,nonword,word,nonword,
flyktning,persontopp,nonword,word,nonword,
stempel,perfarttiv,nonword,word,nonword,
seksjon,blale,nonword,word,nonword,
kjøretøy,pimie,nonword,word,nonword,
hotell,bryllegger,nonword,word,nonword,
bravo,speisering,nonword,word,nonword,
sanger,måast,nonword,word,nonword,
innrømme,vanesible,nonword,word,nonword,
fenomen,plelt,nonword,word,nonword,
eksepsjonell,plukkehed,nonword,word,nonword,
sannsynlighet,blottre,nonword,word,nonword,
kort,polis,nonword,word,nonword,
kilo,politisjist,nonword,word,nonword,
ring,polinert,nonword,word,nonword,
vei,polisens,nonword,word,nonword,
optimistisk,jært,nonword,word,nonword,
gissel,posident,nonword,word,nonword,
smal,praktisktrust,nonword,word,nonword,
svelge,dekken,nonword,word,nonword,
ute,pretro,nonword,word,nonword,
maraton,presiwood,nonword,word,nonword,
tilhenger,prits,nonword,word,nonword,
andre steder,pralt,nonword,word,nonword,
kommando,prees,nonword,word,nonword,
vakt,whis,nonword,word,nonword,
stå,proenes,nonword,word,nonword,
gest,produkkert,nonword,word,nonword,
mottagelse,probatt,nonword,word,nonword,
bar,lokkedusere,nonword,word,nonword,
karriere,profesjoplass,nonword,word,nonword,
mannskap,profesvest,nonword,word,nonword,
merke,proming,nonword,word,nonword,
planet,protonyrd,nonword,word,nonword,
tatovering,protorykk,nonword,word,nonword,
bedrift,hundekologi,nonword,word,nonword,
nødvendig,psykolobrudd,nonword,word,nonword,
kultur,øyenlikum,nonword,word,nonword,
orkan,murgi,nonword,word,nonword,
varm,raseng,nonword,word,nonword,
offer,orn,nonword,word,nonword,
kjøpe,kine,nonword,word,nonword,
århundre,jær,nonword,word,nonword,
inspektør,fengseri,nonword,word,nonword,
oppgave,raont,nonword,word,nonword,
blodåre,reaksjen,nonword,word,nonword,
kjemi,realisbury,nonword,word,nonword,
gift,skrivesperredusere,nonword,word,nonword,
rom,regisdelt,nonword,word,nonword,
ok,regnecro,nonword,word,nonword,
flykte,sprekfølge,nonword,word,nonword,
bro,relisorg,nonword,word,nonword,
slektning,skrivesperreparere,nonword,word,nonword,
engel,restaudets,nonword,word,nonword,
ping,faskefyrdighet,nonword,word,nonword,
sekund,brunesæken,nonword,word,nonword,
slott,or,nonword,word,nonword,
byttedyr,isk,nonword,word,nonword,
utstyr,gundom,nonword,word,nonword,
eske,risi,nonword,word,nonword,
årsaken,snotig,nonword,word,nonword,
naturlig,rimetall,nonword,word,nonword,
skrekk,robai,nonword,word,nonword,
sjø,rono,nonword,word,nonword,
felle,romanches,nonword,word,nonword,
rakett,fonling,nonword,word,nonword,
forstyrrelse,luftvesen,nonword,word,nonword,
mark,spiltere,nonword,word,nonword,
lære,lemte,nonword,word,nonword,
bilde,kinndyret,nonword,word,nonword,
plante,ruart,nonword,word,nonword,
influensa,klatning,nonword,word,nonword,
stille,dite,nonword,word,nonword,
fase,tiste,nonword,word,nonword,
bibliotek,sabotalings,nonword,word,nonword,
absolutt,sasis,nonword,word,nonword,
gjenstand,saru,nonword,word,nonword,
sladder,samsvarnet,nonword,word,nonword,
rusten,forle,nonword,word,nonword,
aids,samunics,nonword,word,nonword,
journalistikk,sabi,nonword,word,nonword,
konspirasjon,saro,nonword,word,nonword,
forfatter,golfsynlig,nonword,word,nonword,
tålmodighet,herresynligvis,nonword,word,nonword,
konklusjon,satelhånd,nonword,word,nonword,
eskortere,sace,nonword,word,nonword,
kandidat,or,nonword,word,nonword,
filosofi,horle,nonword,word,nonword,
minimum,kange,nonword,word,nonword,
elendig,diaskap,nonword,word,nonword,
by på,selvoppsjer,nonword,word,nonword,
galleri,senappin,nonword,word,nonword,
dekan,senalist,nonword,word,nonword,
utmerket,carde,nonword,word,nonword,
tenårene,forder,nonword,word,nonword,
virus,seru,nonword,word,nonword,
hindring,serespektni,nonword,word,nonword,
koloni,servifull,nonword,word,nonword,
leppe,pudning,nonword,word,nonword,
gammel,honte,nonword,word,nonword,
stolthet,akklu pris på,nonword,word,nonword,
ideell,simel,nonword,word,nonword,
busk,sigaslag,nonword,word,nonword,
selvmord,valnal,nonword,word,nonword,
lesning,signaking,nonword,word,nonword,
redde,sikkerspil,nonword,word,nonword,
fiende,korre,nonword,word,nonword,
kidnapper,evint,nonword,word,nonword,
leir,sirdia,nonword,word,nonword,
profitt,angte,nonword,word,nonword,
operere,sira,nonword,word,nonword,
regiment,sivilisalandsk,nonword,word,nonword,
drosje,båtfør,nonword,word,nonword,
velsmakende,pornomerende,nonword,word,nonword,
dramatisk,sjvd,nonword,word,nonword,
ulovlig,bullden,nonword,word,nonword,
skjema,charnerøs,nonword,word,nonword,
fragment,kongekolade,nonword,word,nonword,
tilknyting,mermann,nonword,word,nonword,
korn,kolde,nonword,word,nonword,
pest,krysdale,nonword,word,nonword,
halv,sken,nonword,word,nonword,
ekstra,stumning,nonword,word,nonword,
trofé,woodpadde,nonword,word,nonword,
himmel,isilt,nonword,word,nonword,
lampe,skyl,nonword,word,nonword,
konflikt,sverten,nonword,word,nonword,
skitten,vaje,nonword,word,nonword,
myte,skildne,nonword,word,nonword,
entusiasme,skjeam,nonword,word,nonword,
varsling,tredjehet,nonword,word,nonword,
lytte,hio,nonword,word,nonword,
skape,skol,nonword,word,nonword,
kapsel,klale,nonword,word,nonword,
direkte,sengeme,nonword,word,nonword,
klubb,hardve,nonword,word,nonword,
arv,sideving,nonword,word,nonword,
miljø,prissiller,nonword,word,nonword,
først,flagfelse,nonword,word,nonword,
suppe,fullas ønske,nonword,word,nonword,
knuse,sjarmel,nonword,word,nonword,
hevn,røykdig,nonword,word,nonword,
hallo,tekte,nonword,word,nonword,
magnetisk,slul,nonword,word,nonword,
sverge,skormark,nonword,word,nonword,
privat,blokge,nonword,word,nonword,
sør,blokge,nonword,word,nonword,
butikk,slans,nonword,word,nonword,
vittig,beckke,nonword,word,nonword,
framgang,sleys,nonword,word,nonword,
forurensning,pleite,nonword,word,nonword,
