"pl_cue","pl_target","type","cue_type","target_type","pl_cosine"
"powiedzał","piekło","nonword","nonword","word",NA
"toakryszta","dziewczyny","nonword","nonword","word",NA
"wskrzeka","kopiuj","nonword","nonword","word",NA
"huradiem","tygodniowo","nonword","nonword","word",NA
"unoczyć","brama","nonword","nonword","word",NA
"zbiorta","strefa","nonword","nonword","word",NA
"nowoczemiesz","możliwość","nonword","nonword","word",NA
"miętny","pilot","nonword","nonword","word",NA
"okmig","oblicz","nonword","nonword","word",NA
"przerona","kciuk","nonword","nonword","word",NA
"basem","bitwa","nonword","nonword","word",NA
"twiejszy","cywilizacja","nonword","nonword","word",NA
"jełym","komunikacja","nonword","nonword","word",NA
"utrzyrię","na zawsze","nonword","nonword","word",NA
"momą","kapitan","nonword","nonword","word",NA
"miepiaj","lokalizacja","nonword","nonword","word",NA
"coostatnie","wynajem","nonword","nonword","word",NA
"prykd","prowadzić śledztwo","nonword","nonword","word",NA
"imus","słaby","nonword","nonword","word",NA
"iao","zespół muzyczny","nonword","nonword","word",NA
"zmiec","wyścigi","nonword","nonword","word",NA
"lojalkach","wystawa","nonword","nonword","word",NA
"dziezwoity","więzień","nonword","nonword","word",NA
"stwożenie","znaczenie","nonword","nonword","word",NA
"powiedwa","dolny","nonword","nonword","word",NA
"fraja","ptak","nonword","nonword","word",NA
"pojemkach","unikalny","nonword","nonword","word",NA
"cierpert","brzydki","nonword","nonword","word",NA
"speteczny","medalion","nonword","nonword","word",NA
"szkoła wyscień","naród","nonword","nonword","word",NA
"porwać krveya","maksymalny","nonword","nonword","word",NA
"obrzycyjny","intuicja","nonword","nonword","word",NA
"sponnica","kupujący","nonword","nonword","word",NA
"żerać","epizod","nonword","nonword","word",NA
"ofirycznie","instrument","nonword","nonword","word",NA
"pocałudzisz","psychologia","nonword","nonword","word",NA
"zjacja","zakazać","nonword","nonword","word",NA
"wykształminować","struktura","nonword","nonword","word",NA
"dziewmywać","tornado","nonword","nonword","word",NA
"zachopnie","budżetowy","nonword","nonword","word",NA
"kanie","szyja","nonword","nonword","word",NA
"zdrolver","wściekłość","nonword","nonword","word",NA
"nariół","kropka","nonword","nonword","word",NA
"na zespiesz","ciśnienie","nonword","nonword","word",NA
"boże narodzostrzyć","nadajnik","nonword","nonword","word",NA
"akśniaka","tani","nonword","nonword","word",NA
"zasyc","wyborca","nonword","nonword","word",NA
"cynadzia","boska","nonword","nonword","word",NA
"pięka","zamknięcie","nonword","nonword","word",NA
"cienlock.","świt","nonword","nonword","word",NA
"rodit","marketing","nonword","nonword","word",NA
"izopa","flota","nonword","nonword","word",NA
"ryjny","przeziębienie","nonword","nonword","word",NA
"elono","kłamca","nonword","nonword","word",NA
"dzcê","autobus","nonword","nonword","word",NA
"gowrotność","bezpośrednio","nonword","nonword","word",NA
"polowadzasz","żuć","nonword","nonword","word",NA
"sioście","najwyższy","nonword","nonword","word",NA
"zasow","młot","nonword","nonword","word",NA
"magy","nieodpowiedzialny","nonword","nonword","word",NA
"lesśrodka","tragiczny","nonword","nonword","word",NA
"skrzywżenie","żart","nonword","nonword","word",NA
"opuch nadzieję","duch","nonword","nonword","word",NA
"wyjaschronie","fatalny","nonword","nonword","word",NA
"uduzać","szeroki","nonword","nonword","word",NA
"tsuka","sprawiedliwość","nonword","nonword","word",NA
"płytaskwą","pogrzebać","nonword","nonword","word",NA
"ewc","mikroskop","nonword","nonword","word",NA
"dowspółczenie","zawalić się","nonword","nonword","word",NA
"rozpołącz","przedmiot","nonword","nonword","word",NA
"tedię","kontrola","nonword","nonword","word",NA
"ficzny","prokurator","nonword","nonword","word",NA
"tealt","metal","nonword","nonword","word",NA
"zaopienik","naciskać","nonword","nonword","word",NA
"kopaczka","rozumiesz","nonword","nonword","word",NA
"niedźnieść","dowód","nonword","nonword","word",NA
"nieczalny","tytuł","nonword","nonword","word",NA
"obźć","silnie","nonword","nonword","word",NA
"statko","północ","nonword","nonword","word",NA
"objastrzęnie","minus","nonword","nonword","word",NA
"stwowić","rzadko","nonword","nonword","word",NA
"włarzyść","kupiec","nonword","nonword","word",NA
"lamsky","ciemny","nonword","nonword","word",NA
"węnizm","boston","nonword","nonword","word",NA
"newnierz","olej","nonword","nonword","word",NA
"mistzą","lewy","nonword","nonword","word",NA
"cyubrany","sok","nonword","nonword","word",NA
"swostatnie","w środku","nonword","nonword","word",NA
"delizręczny","gitara","nonword","nonword","word",NA
"zajezd","wymówka","nonword","nonword","word",NA
"uziew","nastolatek","nonword","nonword","word",NA
"pułyt","trójkąt","nonword","nonword","word",NA
"povan","ciężko","nonword","nonword","word",NA
"ksiazcie","czynność","nonword","nonword","word",NA
"stwopliwość","olbrzymi","nonword","nonword","word",NA
"poniesłuszłek","cygaro","nonword","nonword","word",NA
"wybiestów","muzyk","nonword","nonword","word",NA
"oprapania","inspiracja","nonword","nonword","word",NA
"kandyoper","wątroba","nonword","nonword","word",NA
"rioża","porozumienie","nonword","nonword","word",NA
"zdolnować","lek","nonword","nonword","word",NA
"ukrywisko","niezdolny","nonword","nonword","word",NA
"majeuldn","marynarka wojenna","nonword","nonword","word",NA
"zdołaj","strzelać","nonword","nonword","word",NA
"przyszaj","chłopiec","nonword","nonword","word",NA
"seminauczyc","zamek","nonword","nonword","word",NA
"wiświęce","dziękować","nonword","nonword","word",NA
"przebastia","normalna","nonword","nonword","word",NA
"wyszturmować","samotny","nonword","nonword","word",NA
"wytre","październik","nonword","nonword","word",NA
"uśmiechgatelizować","zdjęcie","nonword","nonword","word",NA
"incywacz","czarny","nonword","nonword","word",NA
"sprzrv","jesień","nonword","nonword","word",NA
"auichś","koniak","nonword","nonword","word",NA
"biornik","ocena","nonword","nonword","word",NA
"opicho","cyniczny","nonword","nonword","word",NA
"miawo","pocisk","nonword","nonword","word",NA
"maradzic","realistyczny","nonword","nonword","word",NA
"przywiedź","cisza","nonword","nonword","word",NA
"nilem","prawidłowy","nonword","nonword","word",NA
"walen","skandal","nonword","nonword","word",NA
"dopę","liberał","nonword","nonword","word",NA
"galegasz","samochód","nonword","nonword","word",NA
"pokachów","ból","nonword","nonword","word",NA
"przyanie","wiedza","nonword","nonword","word",NA
"przeprzeda","klasztor","nonword","nonword","word",NA
"odrzuwisz","pistolet","nonword","nonword","word",NA
"kłóźdź","komputer","nonword","nonword","word",NA
"ashka","kierowca","nonword","nonword","word",NA
"zafiać","czekolada","nonword","nonword","word",NA
"połuuczciwy","fantastyczny","nonword","nonword","word",NA
"kodłowca","strajk","nonword","nonword","word",NA
"ryuspoko","przygotowywać","nonword","nonword","word",NA
"zakastyczny","policzek","nonword","nonword","word",NA
"zaświadwiały","indyk","nonword","nonword","word",NA
"nieśmierśliwy","wioska","nonword","nonword","word",NA
"utwosek","wakacje","nonword","nonword","word",NA
"paici","wiara","nonword","nonword","word",NA
"klltz","zbrojownia","nonword","nonword","word",NA
"cel, usand","książka","nonword","nonword","word",NA
"obraźcie","niezwykły","nonword","nonword","word",NA
"zagwiazdkowany","podstawowa","nonword","nonword","word",NA
"kostrada","nieszczęście","nonword","nonword","word",NA
"stogne","finansowanie","nonword","nonword","word",NA
"śmietv","bronić","nonword","nonword","word",NA
"klak","komisarz","nonword","nonword","word",NA
"zapomistwie","głupi","nonword","nonword","word",NA
"żarczać","uczciwość","nonword","nonword","word",NA
"ratościo","łazienka","nonword","nonword","word",NA
"pytastro","chodź","nonword","nonword","word",NA
"wszechka","mały","nonword","nonword","word",NA
"wystarnić","bezpieczne","nonword","nonword","word",NA
"porka","regulator czasowy","nonword","nonword","word",NA
"zapozłam","broda","nonword","nonword","word",NA
"pośmiertnowanie","idealny","nonword","nonword","word",NA
"jeskaj","mistrzostwo","nonword","nonword","word",NA
"zawiekiej","program","nonword","nonword","word",NA
"dlady","kardynał","nonword","nonword","word",NA
"bohaskim","pływać","nonword","nonword","word",NA
"ucieczca","taniec","nonword","nonword","word",NA
"plecza","mięsień","nonword","nonword","word",NA
"arseczyc","zastąpić","nonword","nonword","word",NA
"pierdowa","podpis","nonword","nonword","word",NA
"zdarzaćspol","nerwowy","nonword","nonword","word",NA
"szujcie","erekcja","nonword","nonword","word",NA
"szpiuj","wiadomość","nonword","nonword","word",NA
"dą","spokojna","nonword","nonword","word",NA
"zebert","obowiązek","nonword","nonword","word",NA
"rozczy","opis","nonword","nonword","word",NA
"obleb","zawartość","nonword","nonword","word",NA
"liski","specjalista","nonword","nonword","word",NA
"orkiemień","rozczarowanie","nonword","nonword","word",NA
"westrzenny","absolwent","nonword","nonword","word",NA
"lacyj","harmonia","nonword","nonword","word",NA
"złakuj","oczekiwać","nonword","nonword","word",NA
"donac","uzdrowić","nonword","nonword","word",NA
"zachwysny","żonaty","nonword","nonword","word",NA
"rzyła","prawdopodobne","nonword","nonword","word",NA
"zwiękczający","koń","nonword","nonword","word",NA
"szulii","prawdopodobnie","nonword","nonword","word",NA
"krebacz","honor","nonword","nonword","word",NA
"wpływony","brudny","nonword","nonword","word",NA
"ślidlu","zmuszać","nonword","nonword","word",NA
"ójż","kaczka","nonword","nonword","word",NA
"pojewieszczy","sonda","nonword","nonword","word",NA
"umieszganizować","pościg","nonword","nonword","word",NA
"iuk","korporacja","nonword","nonword","word",NA
"paranoszczwany","masaż","nonword","nonword","word",NA
"sprawwiam","wskazać","nonword","nonword","word",NA
"beskaj","perspektywiczny","nonword","nonword","word",NA
"twoło","gruby","nonword","nonword","word",NA
"rezyskrypcja","skrzynia","nonword","nonword","word",NA
"szwagrany","pragnienie","nonword","nonword","word",NA
"wielmalnie","gwiazda","nonword","nonword","word",NA
"zwyobrony","broń","nonword","nonword","word",NA
"praspłynie","test","nonword","nonword","word",NA
"administracja","absolnian","nonword","word","nonword",NA
"hormon","absurkwentny","nonword","word","nonword",NA
"ciężki","administrawdzięczny","nonword","word","nonword",NA
"jurysdykcja","adrenalinatkniesz","nonword","word","nonword",NA
"środowisko","adzuj","nonword","word","nonword",NA
"trasa","sponcja","nonword","word","nonword",NA
"medyczny","aksing","nonword","word","nonword",NA
"druga","akczę","nonword","word","nonword",NA
"wiszące","aktualnosworth","nonword","word","nonword",NA
"południe","aktytley","nonword","word","nonword",NA
"bezradny","alrem","nonword","word","nonword",NA
"rewelacyjny","colja","nonword","word","nonword",NA
"cierpliwość","alpię","nonword","word","nonword",NA
"zawsze","zmobi","nonword","word","nonword",NA
"w porządku","zdraryka","nonword","word","nonword",NA
"płyn","stwoliza","nonword","word","nonword",NA
"trzęsienie ziemi","zrzętament","nonword","word","nonword",NA
"dynastia","zgodbata","nonword","word","nonword",NA
"mila","archimsty","nonword","word","nonword",NA
"kradzież","otrzytować","nonword","word","nonword",NA
"chłopcy.","arter","nonword","word","nonword",NA
"dorosły","szepgancja","nonword","word","nonword",NA
"naturalny","artyległych","nonword","word","nonword",NA
"rytm","lonstent","nonword","word","nonword",NA
"białko","wiak","nonword","word","nonword",NA
"łyżka","zgwałtycki","nonword","word","nonword",NA
"niżej","wspólmosfera","nonword","word","nonword",NA
"pochwa","autociąg","nonword","word","nonword",NA
"co","autoryznasz","nonword","word","nonword",NA
"niania","autoriachda","nonword","word","nonword",NA
"kabina","strogarda","nonword","word","nonword",NA
"zdjęcie","możcia","nonword","word","nonword",NA
"naprzeciw","badlić","nonword","word","nonword",NA
"stary","badajesz","nonword","word","nonword",NA
"piekarnik","zir","nonword","word","nonword",NA
"cywilny","barbet","nonword","word","nonword",NA
"grzech","basecond","nonword","word","nonword",NA
"menedżer","batastal","nonword","word","nonword",NA
"lojalność","bazmiana","nonword","word","nonword",NA
"karnawał","bezpiestrzostwo","nonword","word","nonword",NA
"mistrz","bezsłuszne","nonword","word","nonword",NA
"przekąska","bezpowzmocnio","nonword","word","nonword",NA
"podziwiać","bezzyczny","nonword","word","nonword",NA
"otwarcie","bezkrzysztościowy","nonword","word","nonword",NA
"pozytywny","cwe się","nonword","word","nonword",NA
"wolontariusz","biolowach","nonword","word","nonword",NA
"wreszcie","biolosprawny","nonword","word","nonword",NA
"incydent","biłów","nonword","word","nonword",NA
"mąż","bizran","nonword","word","nonword",NA
"liga","błfi","nonword","word","nonword",NA
"agent","colsko","nonword","word","nonword",NA
"teraz","blibem","nonword","word","nonword",NA
"chemiczny","boogey","nonword","word","nonword",NA
"technologia","bobrentwo","nonword","word","nonword",NA
"czar","bospekty","nonword","word","nonword",NA
"kampania","evl","nonword","word","nonword",NA
"niesprawiedliwość","botom","nonword","word","nonword",NA
"osoba","boista","nonword","word","nonword",NA
"miecz","zencie","nonword","word","nonword",NA
"iluzja","wiak","nonword","word","nonword",NA
"milioner","zioma","nonword","word","nonword",NA
"szkło","łoat","nonword","word","nonword",NA
"kraj","złada","nonword","word","nonword",NA
"wujek","łooń","nonword","word","nonword",NA
"królewski","złanić","nonword","word","nonword",NA
"kochanka","rządny","nonword","word","nonword",NA
"morski","wzroczny","nonword","word","nonword",NA
"zło","zbrodki","nonword","word","nonword",NA
"zadrapanie","budydził","nonword","word","nonword",NA
"jednostka","burynsztowy","nonword","word","nonword",NA
"dość","gremistrz","nonword","word","nonword",NA
"keczup","bulen","nonword","word","nonword",NA
"bohater","ght","nonword","word","nonword",NA
"student","bunostka","nonword","word","nonword",NA
"milion","wszelkowicie","nonword","word","nonword",NA
"nienawidzić","spróbula","nonword","word","nonword",NA
"szpital","cesprawo","nonword","word","nonword",NA
"kierownictwo","celanż","nonword","word","nonword",NA
"żaba","centysing","nonword","word","nonword",NA
"pacjent","ceremoczysz","nonword","word","nonword",NA
"gaz","ceball","nonword","word","nonword",NA
"sklep","chirurłych","nonword","word","nonword",NA
"przemówienie","chłochac","nonword","word","nonword",NA
"karmić","chniź","nonword","word","nonword",NA
"morski","przeroba","nonword","word","nonword",NA
"spokojny","riery","nonword","word","nonword",NA
"wewnętrzny","uwielścijanin","nonword","word","nonword",NA
"wynajmować","chusdziadka","nonword","word","nonword",NA
"pustynia","zjedła","nonword","word","nonword",NA
