ar_cue,ar_target,type,cue_type,target_type,ar_cosine
يعبوب,وقت الظهيرة,nonword,nonword,word,
اقصلح,غياب,nonword,nonword,word,
معمد,العالم,nonword,nonword,word,
التاتمان,حانة,nonword,nonword,word,
تفعة,قلم جاف,nonword,nonword,word,
وئج,قف,nonword,nonword,word,
راوس,كرة القدم,nonword,nonword,word,
رشريد,مظاهرة,nonword,nonword,word,
كأبير,عاطفي,nonword,nonword,word,
يعذه,القسوة,nonword,nonword,word,
شالي,جبنه,nonword,nonword,word,
اللحيحة,تخطيط,nonword,nonword,word,
تعفجار,مادة الاحياء,nonword,nonword,word,
طواية,مطاردة,nonword,nonword,word,
سرز,حكومة,nonword,nonword,word,
وننيه,بوسطن,nonword,nonword,word,
عيلاد,كلاسيكي,nonword,nonword,word,
الفونين,أخ,nonword,nonword,word,
هرمون,تحة,nonword,word,nonword,
درامي,سأجية,nonword,word,nonword,
كبير,ـذ,nonword,word,nonword,
غامض,لاغاء,nonword,word,nonword,
كلمة,أدومي,nonword,word,nonword,
مستشفى,يهتن,nonword,word,nonword,
ابتسامة,أريئة,nonword,word,nonword,
مجموع,أرأي,nonword,word,nonword,
يفزع,أردف,nonword,word,nonword,
جوع,زاراق,nonword,word,nonword,
إضافة,أسعتي,nonword,word,nonword,
صديق,أسئلع,nonword,word,nonword,
تقنية,أسئلعي,nonword,word,nonword,
مفتش,نوهد,nonword,word,nonword,
تنورة,أسياز,nonword,word,nonword,
برق,أسعبة,nonword,word,nonword,
مهندس,راود,nonword,word,nonword,
غير منطقى,قريج,nonword,word,nonword,
ابحاث,أطقر,nonword,word,nonword,
اعمال بناء,أعمك,nonword,word,nonword,
الحريه,أعجا,nonword,word,nonword,
رسمة,أعجا,nonword,word,nonword,
مطالبة,تينية,nonword,word,nonword,
مصرفي,أقظا,nonword,word,nonword,
ظاهرة,ألوى,nonword,word,nonword,
كلية,ألحا,nonword,word,nonword,
معاناة,يدانة,nonword,word,nonword,
أوركسترا,أمريرس,nonword,word,nonword,
مخاطرة,لنير,nonword,word,nonword,
ورم,نتانية,nonword,word,nonword,
الخدمات المصرفية,أنخد,nonword,word,nonword,
يقع,أنطراك,nonword,word,nonword,
حِمل,أنوا,nonword,word,nonword,
إنجليزي,تامية,nonword,word,nonword,
طيب المذاق,سنتوبيسك,nonword,word,nonword,
بريء,أينفقت مضى,nonword,word,nonword,
جيب,أيتهوث,nonword,word,nonword,
ساذج,إبنتع,nonword,word,nonword,
نبتة,إبقدام,nonword,word,nonword,
الخدمات,ببراف,nonword,word,nonword,
إيجابي,حالاص,nonword,word,nonword,
بابا,فجاري,nonword,word,nonword,
يحاول,غاجاع,nonword,word,nonword,
ثانية,ستسال,nonword,word,nonword,
ثقيل,طيحالنة,nonword,word,nonword,
يرافق,إزانج,nonword,word,nonword,
كوبري,إسترك,nonword,word,nonword,
مثير,قطازانة,nonword,word,nonword,
منوال,قطعاع,nonword,word,nonword,
بوصلة,سجابة,nonword,word,nonword,
خبز محمص,اثافي,nonword,word,nonword,
معبد,وفراب,nonword,word,nonword,
ضد,ميداد,nonword,word,nonword,
الأمان,إعخدم,nonword,word,nonword,
مستدير,لرصار,nonword,word,nonword,
مبهر,جدالق,nonword,word,nonword,
جذاب,إلرع,nonword,word,nonword,
لطيف,رأبراطورية,nonword,word,nonword,
تاج,رأبراطورية,nonword,word,nonword,
احتجاج,ببكانرة,nonword,word,nonword,
بحرية,إنطلج,nonword,word,nonword,
يختار,إنوير,nonword,word,nonword,
يجامل,إنجياع,nonword,word,nonword,
سكرتير,فعهاء,nonword,word,nonword,
شاويش,لكمانت,nonword,word,nonword,
سيء,ألتزاز,nonword,word,nonword,
علاج نفسي,مجنش,nonword,word,nonword,
يحفر,مجنض,nonword,word,nonword,
شقّ,اتورد,nonword,word,nonword,
تعرف,كوفاق,nonword,word,nonword,
لا شيئ,علهام,nonword,word,nonword,
واقع,احاحظ,nonword,word,nonword,
متواضع,بيتبار,nonword,word,nonword,
وجبة عشاء,بيتطف,nonword,word,nonword,
نميمة,بيتيار,nonword,word,nonword,
معدة,الصلار,nonword,word,nonword,
حماس,نلهب,nonword,word,nonword,
المحلل,اردراك,nonword,word,nonword,
وشم,اريساع,nonword,word,nonword,
صمام,ارزك,nonword,word,nonword,
ينظر,اسبادل,nonword,word,nonword,
يونيه,استثدير,nonword,word,nonword,
انطباع,اسوبارة,nonword,word,nonword,
ضحية,استركية,nonword,word,nonword,
سمع,استعيشل,nonword,word,nonword,
ملكة,اسوفر,nonword,word,nonword,
الخاسر,نفخاص,nonword,word,nonword,
المالية,خررش,nonword,word,nonword,
عَلَم,اعطيف,nonword,word,nonword,
صحيح,نفجاب,nonword,word,nonword,
دقيق,يكمالح,nonword,word,nonword,
جيد,اعماج,nonword,word,nonword,
صامتة,افترـل,nonword,word,nonword,
مستقبل,اكاش,nonword,word,nonword,
ضحية,عدتمال,nonword,word,nonword,
بيانو,يوجوبر,nonword,word,nonword,
قليل,الخه,nonword,word,nonword,
شخص,السووين,nonword,word,nonword,
حياة مهنية,الشدد,nonword,word,nonword,
النينجا,الأدروينا,nonword,word,nonword,
من حين اخر,العورة,nonword,word,nonword,
ذو قيمة,الأساع,nonword,word,nonword,
قراءة,الأسيدك,nonword,word,nonword,
المذاق,التأفر,nonword,word,nonword,
دار الأيتام,الشباعية,nonword,word,nonword,
استقالة,الأكأمين,nonword,word,nonword,
ألبوم,الدوزاة,nonword,word,nonword,
مغناطيسي,الأمور المالتك,nonword,word,nonword,
المحيط الهادئ,الاصف,nonword,word,nonword,
رفض,الجذيمية,nonword,word,nonword,
البارود,الحسالق,nonword,word,nonword,
دش,البأمالية,nonword,word,nonword,
كمية,التدبارية,nonword,word,nonword,
راتب تقاعد,البلاوان,nonword,word,nonword,
فوج,الرسارة,nonword,word,nonword,
الكرنفال,الإيراحلت,nonword,word,nonword,
دليل,الكوصالات,nonword,word,nonword,
غرفة المركب,الأبيرث,nonword,word,nonword,
إدارة,الارطول,nonword,word,nonword,
انعكاس,الانوين,nonword,word,nonword,
بوق,الانرثة,nonword,word,nonword,
لحم خنزير,البدفحة,nonword,word,nonword,
متأخر,البركالي,nonword,word,nonword,
مريح,الدافح,nonword,word,nonword,
مؤدب,الزيعوق,nonword,word,nonword,
بقرة,الإعائع,nonword,word,nonword,
حفيد,الكرناي,nonword,word,nonword,
مفتاح,المزل,nonword,word,nonword,
محفوف بالمخاطر,البينقول,nonword,word,nonword,
غير ممكن,التجيئة,nonword,word,nonword,
مرشح,التحونف,nonword,word,nonword,
ندوة,التحضرلات,nonword,word,nonword,
فرار,التعسلم,nonword,word,nonword,
ضلال,العمليديين,nonword,word,nonword,
يقف,التلكهز,nonword,word,nonword,
فأر,التمجال,nonword,word,nonword,
شرير,التوفزع,nonword,word,nonword,
ظلام,الغرة,nonword,word,nonword,
الصيد,الخجيم,nonword,word,nonword,
عنيد,الرواخة,nonword,word,nonword,
انفجار,المضش,nonword,word,nonword,
اسم الشهرة,الحاديب,nonword,word,nonword,
إسهال,التغ,nonword,word,nonword,
مركز,الأضرات,nonword,word,nonword,
مصباح,النكاراز,nonword,word,nonword,
القمري,الحفخد,nonword,word,nonword,
فكرة,المثيف,nonword,word,nonword,
نهر,الشبم,nonword,word,nonword,
الفيزياء,الزاع,nonword,word,nonword,
اثنين,الحزالي,nonword,word,nonword,
قط,الرأيرالية,nonword,word,nonword,
انتظر,الراهمن,nonword,word,nonword,
ريح,الرجديح,nonword,word,nonword,
يحفز,الوطق,nonword,word,nonword,
مماثل,الحوزمية,nonword,word,nonword,
حذاء طويل,العداضيات,nonword,word,nonword,
فرن,السامولسي,nonword,word,nonword,
قبيلة,الفضاحة,nonword,word,nonword,
يعجب بـ,الستغر,nonword,word,nonword,
برج,الشقن,nonword,word,nonword,
حمار,الشقن,nonword,word,nonword,
شظية,الاطراخ,nonword,word,nonword,
الجنوبي,السلمت,nonword,word,nonword,
سوبرمان,السميكية,nonword,word,nonword,
نشيط,الاجحز,nonword,word,nonword,
كوب,التحارات,nonword,word,nonword,
الشفرة,الغوضية,nonword,word,nonword,
قَسَم,الشركتن,nonword,word,nonword,
ضعيف,اليزل,nonword,word,nonword,
مؤسسة,الميسك,nonword,word,nonword,
بطاطة,الشيلس,nonword,word,nonword,
في الخارج,التذب,nonword,word,nonword,
تحطيم,الظرت,nonword,word,nonword,
مستعمرة,السدط,nonword,word,nonword,
غير عادي,العطريط,nonword,word,nonword,
ذهبي,الإقلار,nonword,word,nonword,
كابل,العالمت,nonword,word,nonword,
دراما,العبزيدة,nonword,word,nonword,
مفهوم,الخرصر,nonword,word,nonword,
يرتب,الإعبي,nonword,word,nonword,
تشريح,الفطاف,nonword,word,nonword,
مراسل,الفاعش,nonword,word,nonword,
محافظ,الأشيات,nonword,word,nonword,
سعة,الكذوة,nonword,word,nonword,
طاولة,الفرجيلة,nonword,word,nonword,
مسلسل,الفرضحية,nonword,word,nonword,
تفاحة,القسائ,nonword,word,nonword,
عدد السكان,اليشن,nonword,word,nonword,
يضيع,الجهزف,nonword,word,nonword,
حرب,الوبفنات,nonword,word,nonword,
رحيم,التند,nonword,word,nonword,
شاشة,الكلاسفة,nonword,word,nonword,
هادئ,اللحنوت,nonword,word,nonword,
بالغ,يكم,nonword,word,nonword,
المافيا,المؤامات,nonword,word,nonword,
الانتحار,الأسيلك,nonword,word,nonword,
أسقف,المحترون,nonword,word,nonword,
ويسكي,الأهتمل,nonword,word,nonword,
فايروس,المحتمسف,nonword,word,nonword,
كافية,المحنتى,nonword,word,nonword,
حلوى,المحأت,nonword,word,nonword,
الحمض النووي,الأنونسي,nonword,word,nonword,
زوج,الأندرات,nonword,word,nonword,
اليوم,المدعيلم,nonword,word,nonword,
أرضية,المبمر,nonword,word,nonword,
ساذج,المعسيه,nonword,word,nonword,
مقطورة,اليسترس,nonword,word,nonword,
تقدم,المملج,nonword,word,nonword,
النادل,الثبتوج,nonword,word,nonword,
مخلص,المنغوب,nonword,word,nonword,
مدني,المونن,nonword,word,nonword,
دم,النازفر,nonword,word,nonword,
الأكبر,النصفيف,nonword,word,nonword,
السكر,التنام,nonword,word,nonword,
غروب الشمس,اليجل,nonword,word,nonword,
خارق للعادة,النمدئي,nonword,word,nonword,
يصف,الهيعين,nonword,word,nonword,
مصنع,الوافب,nonword,word,nonword,
سبتمبر,الكباروة,nonword,word,nonword,
احترام,الصرودام,nonword,word,nonword,
هدف,اليوتمنية,nonword,word,nonword,
حساء,اماصة,nonword,word,nonword,
مزدوج,اندياب,nonword,word,nonword,
الكلى,تعصاب,nonword,word,nonword,
كيلومتر,انفتام,nonword,word,nonword,
واحد,تعفجار,nonword,word,nonword,
حادثة,تبهيار,nonword,word,nonword,
فنجان,غساز,nonword,word,nonword,
دخان,اسبيز,nonword,word,nonword,
أداة,مصبا,nonword,word,nonword,
يقاطع,باستيطار,nonword,word,nonword,
التركيز,انع,nonword,word,nonword,
عادي,بالفظف,nonword,word,nonword,
النصيحة,بابرامل,nonword,word,nonword,
وطني,مقارو,nonword,word,nonword,
امتياز,أثورة,nonword,word,nonword,
طالب علم,برناسب,nonword,word,nonword,
حسنا,برناسب,nonword,word,nonword,
يمص,بررحة,nonword,word,nonword,
سم,بروتسعول,nonword,word,nonword,
جرعة,بسماز,nonword,word,nonword,
ملف,بسماج,nonword,word,nonword,
البحرية,بسثر,nonword,word,nonword,
يشترى,لودة,nonword,word,nonword,
أخيرا,بضارير,nonword,word,nonword,
عظم,فولز,nonword,word,nonword,
يحتوي,بصفق,nonword,word,nonword,
الهواة,شية,nonword,word,nonword,
أحسنت,أكولة,nonword,word,nonword,
تقويم,بعشاز,nonword,word,nonword,
يهنىء,فليد,nonword,word,nonword,
يطلي,ابوة,nonword,word,nonword,
راقص,بلاسحبك,nonword,word,nonword,
عش,تفاء,nonword,word,nonword,
العبقري,بنتهاف,nonword,word,nonword,
الربح,بوبيباة,nonword,word,nonword,
إنصهار,بوكن,nonword,word,nonword,
تطور,بومهح,nonword,word,nonword,
دائما,اخان,nonword,word,nonword,
سمك القرش,بيجا,nonword,word,nonword,
ظفر,اخضاة,nonword,word,nonword,
الحد الأدنى,بيولبلي,nonword,word,nonword,
صدئ,يستي,nonword,word,nonword,
لعب,تأتور,nonword,word,nonword,
جنرال لواء,تأضور,nonword,word,nonword,
رأي,تأرح,nonword,word,nonword,
عيار,سعكيد,nonword,word,nonword,
استقبال,تابوي,nonword,word,nonword,
يصل,ملد,nonword,word,nonword,
مكان,ملافس,nonword,word,nonword,
منتصف الليل,تجاود,nonword,word,nonword,
شجاعة,تجكرز,nonword,word,nonword,
الدافع,بدد,nonword,word,nonword,
نسبيا,تحبق,nonword,word,nonword,
برقية,تحولث,nonword,word,nonword,
ركن,تحولد,nonword,word,nonword,
الاموات الاحياء,تحيهن,nonword,word,nonword,
لسوء الحظ,تحسع,nonword,word,nonword,
أرملة,تحقك,nonword,word,nonword,
يمين,ثوريب,nonword,word,nonword,
سلسلة,تخلوط,nonword,word,nonword,
خرافة,تخفعر,nonword,word,nonword,
حضور,تختب,nonword,word,nonword,
سماء,انيم,nonword,word,nonword,
ضيق,عقليك,nonword,word,nonword,
حارس,تدفكر,nonword,word,nonword,
جسم غامض,تذصل,nonword,word,nonword,
عاصمة,عصارب,nonword,word,nonword,
قاموس,ترثقب,nonword,word,nonword,
داخلي,ترتجز,nonword,word,nonword,
نافذة,طبود,nonword,word,nonword,
خاص,تسرسل,nonword,word,nonword,
يعترف,سأربت,nonword,word,nonword,
رقاقة,تسألق,nonword,word,nonword,
كنبة,تصذات,nonword,word,nonword,
إعصار,قرابق,nonword,word,nonword,
وهم,تطذار,nonword,word,nonword,
موز,فزل,nonword,word,nonword,
نموذج,صتعيف,nonword,word,nonword,
ملاك,تعساب,nonword,word,nonword,
سيف,قريف,nonword,word,nonword,
عادي,بتعيل,nonword,word,nonword,
خيال,يعهم,nonword,word,nonword,
فطن,تقلدق,nonword,word,nonword,
عبد,تقظار,nonword,word,nonword,
سعال,مينية,nonword,word,nonword,
زر,شاقلقم,nonword,word,nonword,
نصف القطر,تمنل,nonword,word,nonword,
غير مرتبطة,تمارحل,nonword,word,nonword,
متفائل,نجزه,nonword,word,nonword,
عصابة,سدس,nonword,word,nonword,
سينما,تنباز,nonword,word,nonword,
يبتلع,تنجت,nonword,word,nonword,
أنفلونزا,تواصك,nonword,word,nonword,
العمل,توزم,nonword,word,nonword,
المجيد,رهوة,nonword,word,nonword,
روميو,إزي,nonword,word,nonword,
جد,ذهباق,nonword,word,nonword,
شارة,خساثة,nonword,word,nonword,
رومان,طعاثي,nonword,word,nonword,
لين,سـج,nonword,word,nonword,
سخيف,جاؤية,nonword,word,nonword,
نقيب الشرطة,جاؤية,nonword,word,nonword,
أولاد,جاريام,nonword,word,nonword,
ساندويتش,جالالاي,nonword,word,nonword,
كبسولة,جاطة,nonword,word,nonword,
على قيد الحياة,ثتي,nonword,word,nonword,
عذاب,حزل,nonword,word,nonword,
سحاب,طونه,nonword,word,nonword,
غدا,ذوة,nonword,word,nonword,
حار,ثها,nonword,word,nonword,
خطاب,إقة,nonword,word,nonword,
حاكم,إغاب,nonword,word,nonword,
كاتشب,إغاب,nonword,word,nonword,
قلق,إغب,nonword,word,nonword,
الخرسانة,جرقية,nonword,word,nonword,
إعلان,مجرولة,nonword,word,nonword,
دب,ديء,nonword,word,nonword,
مستأجر,جادني,nonword,word,nonword,
الإذن,ثقيم,nonword,word,nonword,
أبدي,افال,nonword,word,nonword,
سابقا,جمقصة,nonword,word,nonword,
