sl_cue,sl_target,type,cue_type,target_type,sl_cosine
veriga,igračkacija,nonword,word,nonword,
snemati,loljuben,nonword,word,nonword,
osvoboditi,troviti,nonword,word,nonword,
papir,priduvito,nonword,word,nonword,
robot,luzenj,nonword,word,nonword,
hrepenenje,skika,nonword,word,nonword,
gumb,revička,nonword,word,nonword,
pisalna miza,znajhen,nonword,word,nonword,
kraljev,maskrajneza,nonword,word,nonword,
avtogram,maba,nonword,word,nonword,
varovanje,manipirati,nonword,word,nonword,
možgani,markeskom,nonword,word,nonword,
diploma,madir,nonword,word,nonword,
trik,prematika,nonword,word,nonword,
tajnik,medatnim,nonword,word,nonword,
prst,medavnik,nonword,word,nonword,
cement,merad,nonword,word,nonword,
odsek,mehazijski,nonword,word,nonword,
prepoznati,trglavec,nonword,word,nonword,
premog,mestvenik,nonword,word,nonword,
upravljati,metno,nonword,word,nonword,
sovražnik,melin,nonword,word,nonword,
motiv,mikrostor,nonword,word,nonword,
zaslužiti,mikremik,nonword,word,nonword,
projekt,palijarda,nonword,word,nonword,
sekundaren,mistot,nonword,word,nonword,
angleščina,minišnik,nonword,word,nonword,
vpliv,ministrpnost,nonword,word,nonword,
laž,miple,nonword,word,nonword,
okolje,mikvanta,nonword,word,nonword,
strela,mirodičen,nonword,word,nonword,
sidro,ognjedalo,nonword,word,nonword,
okraj,sfeda,nonword,word,nonword,
vnuk,mišiljka,nonword,word,nonword,
plemeniti,misizem,nonword,word,nonword,
magneten,uganši,nonword,word,nonword,
dol,zdad,nonword,word,nonword,
tukaj,gročno,nonword,word,nonword,
rodeo,mojavno,nonword,word,nonword,
pacient,mošeč,nonword,word,nonword,
vdova,tarka,nonword,word,nonword,
kirurg,moset,nonword,word,nonword,
agent,kranitor,nonword,word,nonword,
delujoč,morfum,nonword,word,nonword,
očka,moritator,nonword,word,nonword,
genij,ključnarica,nonword,word,nonword,
zavedati se,krotel,nonword,word,nonword,
podoben,movljati,nonword,word,nonword,
odpadki,movil,nonword,word,nonword,
ventil,goza,nonword,word,nonword,
neposreden,možnacija,nonword,word,nonword,
spodoben,fražnost,nonword,word,nonword,
že,cavlja,nonword,word,nonword,
kopati,mrceč,nonword,word,nonword,
cerkev,mučevelj,nonword,word,nonword,
okrevati,morijač,nonword,word,nonword,
upoštevati,muzantema,nonword,word,nonword,
kokain,murman,nonword,word,nonword,
kabina,sploflikan,nonword,word,nonword,
pristanek,načrtožba,nonword,word,nonword,
hobi,nadaščiti,nonword,word,nonword,
dediščina,nadomagati,nonword,word,nonword,
bela,naglif,nonword,word,nonword,
zdravo,nagrablje,nonword,word,nonword,
ritem,borada,nonword,word,nonword,
marinec,najšati,nonword,word,nonword,
raziskava,drvodajalec,nonword,word,nonword,
kupiti,delajstnik,nonword,word,nonword,
kraja,vorti,nonword,word,nonword,
ugrabitelj,najveknil,nonword,word,nonword,
original,zag,nonword,word,nonword,
zvezdnik,femera,nonword,word,nonword,
uraden,nasnično,nonword,word,nonword,
voziti,napeznost,nonword,word,nonword,
padec,napadirka,nonword,word,nonword,
omogočiti,pomara,nonword,word,nonword,
pijača,leprava,nonword,word,nonword,
ukaz,pihteva,nonword,word,nonword,
taksi,straska,nonword,word,nonword,
domišljija,nasnilo,nonword,word,nonword,
ogenj,fraslov,nonword,word,nonword,
društvo,nasprijem,nonword,word,nonword,
noč,kontraščen,nonword,word,nonword,
kompas,stekarica,nonword,word,nonword,
razpoka,natoskem,nonword,word,nonword,
pošta,navkaš,nonword,word,nonword,
gotovina,plovdušen,nonword,word,nonword,
sočuten,nebeglih,nonword,word,nonword,
mehek,nezic,nonword,word,nonword,
potrata,neznjeno,nonword,word,nonword,
groza,nedvička,nonword,word,nonword,
smrtonosen,negagranten,nonword,word,nonword,
menih,nesaž,nonword,word,nonword,
klub,porekje,nonword,word,nonword,
zid,nemoljub,nonword,word,nonword,
konstrukcija,šelehno,nonword,word,nonword,
nadzirati,sivovorno,nonword,word,nonword,
anonimen,čudosredno,nonword,word,nonword,
reven,krivajajoč,nonword,word,nonword,
nepravičnost,nepodpovano,nonword,word,nonword,
nadnaraven,nepritno,nonword,word,nonword,
konzervativen,spovčen,nonword,word,nonword,
gostoljubnost,nedeljča,nonword,word,nonword,
ogljik,flola,nonword,word,nonword,
pravičen,neunjih,nonword,word,nonword,
kompliment,iglumen,nonword,word,nonword,
branje,nebljeno,nonword,word,nonword,
kost,nevanišče,nonword,word,nonword,
umetnik,neverjemljiv,nonword,word,nonword,
karneval,nevežinka,nonword,word,nonword,
orkan,nedranta,nonword,word,nonword,
kapaciteta,negleč,nonword,word,nonword,
zaupati,nevščin,nonword,word,nonword,
zmaj,plazmožen,nonword,word,nonword,
podmornica,nogošnje,nonword,word,nonword,
odlično,norsničen,nonword,word,nonword,
vljuden,fos,nonword,word,nonword,
trpljenje,nosečitek,nonword,word,nonword,
potrebno,cotri,nonword,word,nonword,
lep,novidlji,nonword,word,nonword,
pameten,flavinar,nonword,word,nonword,
črpalka,fož,nonword,word,nonword,
pištola,zapriškica,nonword,word,nonword,
tisoč,znela,nonword,word,nonword,
sprememba,občimba,nonword,word,nonword,
situacija,občurek,nonword,word,nonword,
usta,vključutljivo,nonword,word,nonword,
glas,obdošča,nonword,word,nonword,
težava,občavadi,nonword,word,nonword,
oblika,poličajno,nonword,word,nonword,
duša,obdar,nonword,word,nonword,
kozarec,vreka,nonword,word,nonword,
riniti,prijuba,nonword,word,nonword,
navdihniti,hirok,nonword,word,nonword,
pošast,obhim,nonword,word,nonword,
vojna,oborcija,nonword,word,nonword,
jabolko,smaljivo,nonword,word,nonword,
pomorski,ope,nonword,word,nonword,
avtor,aček,nonword,word,nonword,
težek,ocejevnik,nonword,word,nonword,
med,očitesno,nonword,word,nonword,
astronavt,odkrnik,nonword,word,nonword,
sprožite,bradziv,nonword,word,nonword,
odpor,odhled,nonword,word,nonword,
potrpežljivost,odločetnica,nonword,word,nonword,
programska oprema,odman,nonword,word,nonword,
nasprotno,ukrebritev,nonword,word,nonword,
tih,neuspokoj,nonword,word,nonword,
presenečenje,odrešema,nonword,word,nonword,
uprava,odsobljenost,nonword,word,nonword,
prazen,odstaziranje,nonword,word,nonword,
legija,mastraniti,nonword,word,nonword,
sestra,odpluskanje,nonword,word,nonword,
pevec,cisarna,nonword,word,nonword,
sesanje,ogaravno,nonword,word,nonword,
potnik,čmarja,nonword,word,nonword,
mleko,kletlica,nonword,word,nonword,
princesa,ogroličen,nonword,word,nonword,
žlica,riževati,nonword,word,nonword,
kemija,cafta,nonword,word,nonword,
evolucija,okolp,nonword,word,nonword,
država,groli,nonword,word,nonword,
obrniti,laktober,nonword,word,nonword,
zastava,obilba,nonword,word,nonword,
grlo,simka,nonword,word,nonword,
plezati,ubora,nonword,word,nonword,
služba,operaster,nonword,word,nonword,
žaliti,unis,nonword,word,nonword,
mednaroden,vkljudelitev,nonword,word,nonword,
bog,oprečkati,nonword,word,nonword,
čudovito,zamustiti,nonword,word,nonword,
bežati,kronažna,nonword,word,nonword,
krsta,orvora,nonword,word,nonword,
veverica,avtorganizem,nonword,word,nonword,
odločiti se,organidati,nonword,word,nonword,
sprejem,povopati,nonword,word,nonword,
dna,okvije,nonword,word,nonword,
čestitati,dokamljen,nonword,word,nonword,
incident,enernost,nonword,word,nonword,
povečati,skonceniti,nonword,word,nonword,
zahteva,sfestati,nonword,word,nonword,
moški,brumiti,nonword,word,nonword,
priložnost,navežiti,nonword,word,nonword,
navaden,akrok,nonword,word,nonword,
dražba,stištvo,nonword,word,nonword,
pot,nakazlatiti,nonword,word,nonword,
črv,pabaj,nonword,word,nonword,
mesec,pajal,nonword,word,nonword,
boj,paškroba,nonword,word,nonword,
razodetje,paradipljen,nonword,word,nonword,
vsota,paranosno,nonword,word,nonword,
paranoičen,parvus,nonword,word,nonword,
zarjavel,paprulja,nonword,word,nonword,
kuhar,klanis,nonword,word,nonword,
okusen,zadopoln,nonword,word,nonword,
star,kemero,nonword,word,nonword,
tekmovanje,peratlantiva,nonword,word,nonword,
dvd,pezeg,nonword,word,nonword,
živeti,gresem,nonword,word,nonword,
rog,pites,nonword,word,nonword,
komisija,pimek,nonword,word,nonword,
faktor,blasanje,nonword,word,nonword,
železo,grisatelj,nonword,word,nonword,
šminka,pizmlelo,nonword,word,nonword,
ravno,ogovo,nonword,word,nonword,
državen,gnača,nonword,word,nonword,
kolega,platov,nonword,word,nonword,
dojenček,platnis,nonword,word,nonword,
počasno,krožig,nonword,word,nonword,
usoda,stvovati,nonword,word,nonword,
spomenik,pleniter,nonword,word,nonword,
drama,cves,nonword,word,nonword,
slovar,pobegrabiti,nonword,word,nonword,
odgovor,poseni,nonword,word,nonword,
okrogel,počimljence,nonword,word,nonword,
impresivno,gradedovati,nonword,word,nonword,
podcenjevati,vusgana,nonword,word,nonword,
dvomiti,podjec,nonword,word,nonword,
ravnovesje,pogotnih,nonword,word,nonword,
zunaj,ponerv,nonword,word,nonword,
teleskop,korivalnik,nonword,word,nonword,
veličanstvo,eriti,nonword,word,nonword,
tla,pofek,nonword,word,nonword,
pomotoma,pokopalistnost,nonword,word,nonword,
dodatek,opolzljiva,nonword,word,nonword,
ven,polikšnemen,nonword,word,nonword,
oko,politoris,nonword,word,nonword,
milijonar,zavetika,nonword,word,nonword,
poveljnik,brezkovnik,nonword,word,nonword,
izhod,groln,nonword,word,nonword,
delavnica,polotnim,nonword,word,nonword,
vstaviti,pometričen,nonword,word,nonword,
enota,pomembrana,nonword,word,nonword,
vino,lomilovreden,nonword,word,nonword,
ponudba,asistkati,nonword,word,nonword,
inšpektor,opostenca,nonword,word,nonword,
tretji,pomotrnik,nonword,word,nonword,
kila,pomlin,nonword,word,nonword,
proračun,klovsem,nonword,word,nonword,
nesrečen,posteljvilo,nonword,word,nonword,
nič,poobljubite,nonword,word,nonword,
pacifik,foraz,nonword,word,nonword,
ogaben,poroskih,nonword,word,nonword,
bencin,pospranik,nonword,word,nonword,
počitek,glakon,nonword,word,nonword,
morski pes,čaroka,nonword,word,nonword,
rjava,posamestrešček,nonword,word,nonword,
ščit,posvatbe,nonword,word,nonword,
most,razusiti,nonword,word,nonword,
gesta,popliniti,nonword,word,nonword,
koža,postreb,nonword,word,nonword,
zastrupiti,sližati,nonword,word,nonword,
narediti,posostrolo,nonword,word,nonword,
žaba,postamba,nonword,word,nonword,
najstniški,postenca,nonword,word,nonword,
cezar,poškren,nonword,word,nonword,
mafija,poskrenost,nonword,word,nonword,
tema,postoding,nonword,word,nonword,
veleposlaništvo,ret,nonword,word,nonword,
občudovati,vletegniti,nonword,word,nonword,
zaliv,potulj,nonword,word,nonword,
smodnik,potreščati,nonword,word,nonword,
omrežje,godreba,nonword,word,nonword,
kino,doznavedati,nonword,word,nonword,
morje,kolezava,nonword,word,nonword,
stati,povrključna,nonword,word,nonword,
bančnik,pozdrezati,nonword,word,nonword,
bančništvo,pruc,nonword,word,nonword,
vodenje,sheltično,nonword,word,nonword,
zvestoba,prastiti,nonword,word,nonword,
česen,praleg,nonword,word,nonword,
pogled,premonit,nonword,word,nonword,
škatla,prastveno,nonword,word,nonword,
zaščititi,pravozkrižje,nonword,word,nonword,
kuga,predavlje,nonword,word,nonword,
raj,gnidavanje,nonword,word,nonword,
ideja,predlasnih,nonword,word,nonword,
klan,tebek,nonword,word,nonword,
uspeh,prepovzklika,nonword,word,nonword,
inženir,sestol,nonword,word,nonword,
kancler,predsestav,nonword,word,nonword,
podkupiti,preištljiva,nonword,word,nonword,
kraj,preiskovastnost,nonword,word,nonword,
grob,zlodriti,nonword,word,nonword,
vaditi,odrenesti,nonword,word,nonword,
razred,prepocirati,nonword,word,nonword,
besedilo,prespar,nonword,word,nonword,
slep,prerokbošiti,nonword,word,nonword,
medicinski,neveklost,nonword,word,nonword,
vlak,atlantirati,nonword,word,nonword,
suženj,dljiveri,nonword,word,nonword,
nebogljen,prežinirati,nonword,word,nonword,
oseba,prezravsati,nonword,word,nonword,
poročati,okrozg,nonword,word,nonword,
aids,ustvarčakovati,nonword,word,nonword,
izbira,graščevanje,nonword,word,nonword,
kazen,prizliti,nonword,word,nonword,
govorice,priirist,nonword,word,nonword,
oblast,prijaškem,nonword,word,nonword,
močen,prijagralstvo,nonword,word,nonword,
utež,prijaških,nonword,word,nonword,
ponavadi,prijenjem,nonword,word,nonword,
kilometer,prignjeno,nonword,word,nonword,
prinesti,prejc,nonword,word,nonword,
zdaj,futraviti,nonword,word,nonword,
zver,pristaničljiv,nonword,word,nonword,
odeja,pritral,nonword,word,nonword,
producent,pritivljajte,nonword,word,nonword,
absolutno,priustrečijo,nonword,word,nonword,
vohunstvo,priskriva,nonword,word,nonword,
rama,prosmeh,nonword,word,nonword,
odnos,promni,nonword,word,nonword,
videti,ogledaja,nonword,word,nonword,
mati,profežnic,nonword,word,nonword,
pesnik,proškim,nonword,word,nonword,
lažen,prozalivajati,nonword,word,nonword,
puščava,proizvovskih,nonword,word,nonword,
kruh,proščita,nonword,word,nonword,
dekan,glost,nonword,word,nonword,
utrip,prostoastrono,nonword,word,nonword,
realnost,protostja,nonword,word,nonword,
obstati,protozard,nonword,word,nonword,
strašen,oprsečje,nonword,word,nonword,
čelada,prsotis,nonword,word,nonword,
arena,prvenport,nonword,word,nonword,
dinastija,obrambhologija,nonword,word,nonword,
odporen,psiholomljen,nonword,word,nonword,
anatomija,ptista,nonword,word,nonword,
karakter,gluran,nonword,word,nonword,
zamenjati,puvljati,nonword,word,nonword,
oseba,zdoložiti,nonword,word,nonword,
klenk,stice,nonword,word,nonword,
puška,račuoskrbnik,nonword,word,nonword,
svinjina,hok,nonword,word,nonword,
nasvet,ravljata,nonword,word,nonword,
prihod,plakun,nonword,word,nonword,
pornografija,rantal,nonword,word,nonword,
fizika,bluzočaranje,nonword,word,nonword,
ovojnica,razdljiva,nonword,word,nonword,
fakulteta,razuatlanti,nonword,word,nonword,
rana,razunjih,nonword,word,nonword,
ponedeljek,radsor,nonword,word,nonword,
preprečiti,reaksem,nonword,word,nonword,
cimet,člesničen,nonword,word,nonword,
dež,realististljiv,nonword,word,nonword,
model,zbuko,nonword,word,nonword,
opozorilo,relikšnemja,nonword,word,nonword,
tehnologija,zarekt,nonword,word,nonword,
orkester,baklavracija,nonword,word,nonword,
dramatičen,rilih,nonword,word,nonword,
naravno,ribotreb,nonword,word,nonword,
počiti,bogozden,nonword,word,nonword,
udoben,skode,nonword,word,nonword,
zatočišče,olm,nonword,word,nonword,
zdravje,pilček,nonword,word,nonword,
razdalja,rojstnitrič,nonword,word,nonword,
popularen,zdoka,nonword,word,nonword,
pravi,romendran,nonword,word,nonword,
poseben,imp,nonword,word,nonword,
rum,rumljiva,nonword,word,nonword,
priseči,sabotaknjen,nonword,word,nonword,
drugje,vpaje,nonword,word,nonword,
vsebovati,gradro,nonword,word,nonword,
sherlock,jitlor,nonword,word,nonword,
metulj,šaca,nonword,word,nonword,
nesmiseln,samorščak,nonword,word,nonword,
drobec,pajčostan,nonword,word,nonword,
ledvica,samupjem,nonword,word,nonword,
prijazen,pesad,nonword,word,nonword,
fokus,ščitelit,nonword,word,nonword,
kaliber,škandilec,nonword,word,nonword,
anarhija,sčanirano,nonword,word,nonword,
zavrniti,hle,nonword,word,nonword,
lutka,sebraven,nonword,word,nonword,
stric,znancure,nonword,word,nonword,
praska,štavž,nonword,word,nonword,
kaj,šec,nonword,word,nonword,
danes,cvenat,nonword,word,nonword,
soba,senavlja,nonword,word,nonword,
senzor,serdiga,nonword,word,nonword,
breme,sestaštva,nonword,word,nonword,
bolnišnica,sevarant,nonword,word,nonword,
sladica,zvever,nonword,word,nonword,
zbiralnik,areljati,nonword,word,nonword,
žep,oslani,nonword,word,nonword,
skupen,šibrit,nonword,word,nonword,
vrh,siskaš,nonword,word,nonword,
kašelj,najla,nonword,word,nonword,
odpoved,črever,nonword,word,nonword,
ponosen,simdak,nonword,word,nonword,
serija,zbin,nonword,word,nonword,
nedolžen,sinklon,nonword,word,nonword,
talec,ražirek,nonword,word,nonword,
laskati se,šižah,nonword,word,nonword,
prestrašiti,vditem,nonword,word,nonword,
skodelica,kredeti,nonword,word,nonword,
medved,urabi,nonword,word,nonword,
ponižen,lakriti,nonword,word,nonword,
večen,skriganka,nonword,word,nonword,
blato,čveromen,nonword,word,nonword,
tveganje,predpina,nonword,word,nonword,
superman,hlepnost,nonword,word,nonword,
zgoditi se,slark,nonword,word,nonword,
hrib,slatret,nonword,word,nonword,
kamp,polanina,nonword,word,nonword,
zaklad,slaškem,nonword,word,nonword,
stranišče,hajva,nonword,word,nonword,
protest,slavičen,nonword,word,nonword,
generator,slinčnik,nonword,word,nonword,
razbiti,slovesenca,nonword,word,nonword,
pridobiti,slusrečnik,nonword,word,nonword,
vojak,igrakinja,nonword,word,nonword,
natakar,bomeh,nonword,word,nonword,
območje,smru,nonword,word,nonword,
rit,moršno,nonword,word,nonword,
kontaminacija,odpacesen,nonword,word,nonword,
nindža,rajke,nonword,word,nonword,
senzacionalen,snišč,nonword,word,nonword,
simptom,snemastur,nonword,word,nonword,
zaklenjen,eveper,nonword,word,nonword,
koda,sočudnih,nonword,word,nonword,
gnezdo,pajda,nonword,word,nonword,
pogovoriti se,sovski,nonword,word,nonword,
suh,frok,nonword,word,nonword,
pes,frola,nonword,word,nonword,
sodišče,sodes,nonword,word,nonword,
dovolj,sozrihta,nonword,word,nonword,
baron,škice,nonword,word,nonword,
kabinet,planda,nonword,word,nonword,
trofeja,sojil,nonword,word,nonword,
skala,osemgeti,nonword,word,nonword,
malo,utrinica,nonword,word,nonword,
lojalen,kurnje,nonword,word,nonword,
guverner,spastog,nonword,word,nonword,
dremež,speciasnjen,nonword,word,nonword,
frekvenca,obramtakularen,nonword,word,nonword,
album,glerit,nonword,word,nonword,
september,spoliš,nonword,word,nonword,
dovoliti,pror,nonword,word,nonword,
kandidat,sporascev,nonword,word,nonword,
včasih,kulisaža,nonword,word,nonword,
galerija,obljuročilo,nonword,word,nonword,
oblak,klort,nonword,word,nonword,
zaskrbljen,sposobskih,nonword,word,nonword,
orgazem,spremel,nonword,word,nonword,
napaka,objekmi,nonword,word,nonword,
jeza,spreprakti,nonword,word,nonword,
preprosto,srčgov,nonword,word,nonword,
kamera,egipčati,nonword,word,nonword,
jazz,adrena,nonword,word,nonword,
posadka,stvoš,nonword,word,nonword,
kapsula,brazba,nonword,word,nonword,
hraniti,starah,nonword,word,nonword,
reči,beseza,nonword,word,nonword,
parlament,sklike,nonword,word,nonword,
hrup,štestavnik,nonword,word,nonword,
lord,stezdravnica,nonword,word,nonword,
driska,sonri,nonword,word,nonword,
pritožba,sčo,nonword,word,nonword,
navdušenje,kerah,nonword,word,nonword,
rdeča,stracu,nonword,word,nonword,
zahod,oglejtegija,nonword,word,nonword,
beseda,brezet,nonword,word,nonword,
koledar,zdroj,nonword,word,nonword,
pozitiven,strokovsnil,nonword,word,nonword,
prigrizek,ostantura,nonword,word,nonword,
upanje,oblidija,nonword,word,nonword,
hrana,cudle,nonword,word,nonword,
iskati,supeta,nonword,word,nonword,
rojstvo,upoča,nonword,word,nonword,
opica,atlantovanje,nonword,word,nonword,
