"word_combo","ru_cue","ru_target","type","cue_type","target_type","ru_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"оргазмэрекция","оргазм","эрекция","related","word","word",0.35875370423022,-0.32663323902325,0.600418261988498,0.0697972052148308,74,79,82,11,0.963414634146341,77,83,10,0.927710843373494,TRUE,TRUE,TRUE
"оргляхпобедизатель","орглях","победизатель","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"оргляхпока","орглях","пока","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ординарныйобычный","ординарный","обычный","related","word","word",0.411320994295057,-0.481356227509638,0.83238806024917,0.113273667533085,54,60,62,7,0.967741935483871,54,64,5,0.84375,FALSE,TRUE,TRUE
"ординарныйптица","ординарный","птица","unrelated","word","word",0.0941335746404967,-0.200312122711921,1.10957724813068,0.142066808895181,61,68,70,15,0.971428571428571,53,66,19,0.803030303030303,FALSE,TRUE,TRUE
"ординарныйуграбждить","ординарный","уграбждить","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"оригиналкопия","оригинал","копия","related","word","word",0.476599199893495,-0.71797818410861,0.408555240722668,0.0541144635985672,57,70,70,9,1,70,70,9,1,TRUE,TRUE,TRUE
"оригиналобещать","оригинал","обещать","unrelated","word","word",0.137301829831612,-0.399571126837629,0.911485172474619,0.120729160392764,57,64,67,12,0.955223880597015,64,67,12,0.955223880597015,FALSE,TRUE,TRUE
"оригиналпрестопанчик","оригинал","престопанчик","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"оригиреткмот","оригирет","кмот","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"оригиретпребывать","оригирет","пребывать","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"оркастьвсплыциональный","оркасть","всплыциональный","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"оркастьмусор","оркасть","мусор","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"оркестргруппа","оркестр","группа","related","word","word",0.31542957857703,-0.529488197983871,0.607982324191827,0.0805292260915684,57,64,67,7,0.955223880597015,54,66,8,0.818181818181818,TRUE,TRUE,TRUE
"оркестрзерасть","оркестр","зерасть","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"оркестрящерица","оркестр","ящерица","unrelated","word","word",0.11703299962719,-0.276142739306032,0.570364012445557,0.067218043490837,72,78,81,9,0.962962962962963,73,79,11,0.924050632911392,TRUE,TRUE,TRUE
"орхетнястремление","орхетня","стремление","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"орхетнятанцеклет","орхетня","танцеклет","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"осбограй","осбо","грай","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"осбоместный","осбо","местный","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"оселлошадь","осел","лошадь","related","word","word",0.339261610288221,-0.659288880793377,0.567230059325071,0.0771902340063919,54,62,63,10,0.984126984126984,59,63,10,0.936507936507937,TRUE,TRUE,TRUE
"оселсигарета","осел","сигарета","unrelated","word","word",0.0865293472892275,-0.415248855843008,0.627939706977899,0.0797484225346555,62,66,70,10,0.942857142857143,65,70,10,0.928571428571429,TRUE,TRUE,TRUE
"оселспраника","осел","спраника","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"оскорбиянкавевя","оскорбиянка","вевя","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"оскорбиянкачетыре","оскорбиянка","четыре","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"оскорблетрясениебабза","оскорблетрясение","бабза","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"оскорблетрясениепроблема","оскорблетрясение","проблема","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"оскорблятьвнутри","оскорблять","внутри","unrelated","word","word",0.0702693329855725,-0.335071202006653,0.670984228589466,0.0896640391182354,56,61,63,12,0.968253968253968,60,63,12,0.952380952380952,TRUE,TRUE,TRUE
"оскорблятьквиль","оскорблять","квиль","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"оскорблятьобижать","оскорблять","обижать","related","word","word",0.574807497223693,-0.418919615886192,0.666164119468749,0.0882355931352102,57,66,72,8,0.916666666666667,64,71,9,0.901408450704225,TRUE,TRUE,TRUE
"оскофицилюдка","оск","официлюдка","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"осксильно","оск","сильно","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"осматриватьизучать","осматривать","изучать","related","word","word",0.486555222881947,-0.398634623138819,0.608810503927339,0.0732921718828698,69,78,83,10,0.939759036144578,75,83,10,0.903614457831325,TRUE,TRUE,TRUE
"осматриватьтелевидежурие","осматривать","телевидежурие","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"осматриватьугу","осматривать","угу","unrelated","word","word",0.132452933714684,0.701138186641401,1.236223552299,0.168228717285743,54,60,79,6,0.759493670886076,74,78,7,0.948717948717949,FALSE,TRUE,TRUE
"особыйздраник","особый","здраник","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"особыйуверенность","особый","уверенность","unrelated","word","word",0.134039524227184,-0.417275347186776,0.461912916224271,0.0601359395312143,59,63,66,6,0.954545454545455,63,66,6,0.954545454545455,TRUE,TRUE,TRUE
"особыйуникальный","особый","уникальный","related","word","word",0.544690677163049,-0.407321499047715,0.42889031194478,0.0549137773748561,61,64,65,6,0.984615384615385,64,66,5,0.96969696969697,TRUE,TRUE,TRUE
"осожийобычно","осожий","обычно","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"осожийразустник","осожий","разустник","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"осознаватьавтомоброженое","осознавать","автомоброженое","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"осознаватьминистерство","осознавать","министерство","unrelated","word","word",0.119875678006895,-0.035413609359569,1.30677253337218,0.174624825083048,56,68,72,8,0.944444444444444,65,72,8,0.902777777777778,FALSE,TRUE,TRUE
"осознаватьпонимать","осознавать","понимать","related","word","word",0.593145527372632,-0.660221979601892,0.468319967101354,0.0631482514817046,55,71,76,6,0.93421052631579,71,75,7,0.946666666666667,TRUE,TRUE,TRUE
"осонизватьсбро","осонизвать","сбро","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"осонизватьумирать","осонизвать","умирать","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"оставатьсяопределение","оставаться","определение","unrelated","word","word",0.142582056262718,0.145171158260678,1.01423675062511,0.127781819652203,63,77,84,9,0.916666666666667,78,84,9,0.928571428571429,FALSE,TRUE,TRUE
"оставатьсяпозвобрачить","оставаться","позвобрачить","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"оставатьсяпребывать","оставаться","пребывать","related","word","word",0.429226699146028,0.256695783170266,1.47379947459306,0.177424607026244,69,80,86,14,0.930232558139535,82,85,15,0.964705882352941,FALSE,TRUE,TRUE
"оставлятьважмент","оставлять","важмент","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"оставлятьплатье","оставлять","платье","unrelated","word","word",0.0652363261503074,-0.621697725261208,0.389920509135535,0.047636371944216,67,74,76,10,0.973684210526316,73,77,9,0.948051948051948,TRUE,TRUE,TRUE
"оставлятьпокидать","оставлять","покидать","related","word","word",0.434456523578705,-0.381176231176242,0.570989758386697,0.074974628373192,58,67,71,7,0.943661971830986,70,74,4,0.945945945945946,TRUE,TRUE,TRUE
"остальдународныйвыживать","остальдународный","выживать","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"остальдународныйгазкерновка","остальдународный","газкерновка","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"остроумныйзабавный","остроумный","забавный","related","word","word",0.567806992398821,-0.531189477739853,0.625159076156347,0.076375336968322,67,75,76,6,0.986842105263158,72,76,6,0.947368421052632,TRUE,TRUE,TRUE
"остроумныйсоглашение","остроумный","соглашение","unrelated","word","word",0.12329452094907,-0.316413740377992,0.83837842090512,0.105625752679904,63,69,74,5,0.932432432432432,65,73,6,0.89041095890411,FALSE,TRUE,TRUE
"остроумныйтудил","остроумный","тудил","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"остроумственгетти","остроумствен","гетти","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"остроумственткань","остроумствен","ткань","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"остынарныйборовной","остынарный","боровной","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"остынарныйодинокий","остынарный","одинокий","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"отбросыартерия","отбросы","артерия","unrelated","word","word",0.110620610716742,0.3659912082697,1.00320316323438,0.140476540971101,51,63,70,10,0.9,62,70,10,0.885714285714286,FALSE,TRUE,TRUE
"отбросымусор","отбросы","мусор","related","word","word",0.384661951646624,-0.497104027817324,0.73086648025642,0.0943544568778116,60,65,68,9,0.955882352941177,56,68,9,0.823529411764706,FALSE,TRUE,TRUE
"отбросытолы","отбросы","толы","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"отвекатьсястриптиляция","отвекаться","стриптиляция","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"отвекатьсяугу","отвекаться","угу","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"отвратительныйдавление","отвратительный","давление","unrelated","word","word",0.0429451034046295,-0.359326173765509,1.0751802366493,0.144977273534431,55,62,68,8,0.911764705882353,62,67,9,0.925373134328358,FALSE,TRUE,TRUE
"отвратительныйуродливый","отвратительный","уродливый","related","word","word",0.644919309064276,-0.270793412760244,0.653628443665386,0.0798534237780767,67,76,76,9,1,73,76,9,0.960526315789474,TRUE,TRUE,TRUE
"отвратительныйцобна","отвратительный","цобна","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"отдыхатьабсурдный","отдыхать","абсурдный","unrelated","word","word",0.0770324228692312,0.100676308682962,0.552844622040718,0.0766657550820122,52,59,67,8,0.880597014925373,62,67,8,0.925373134328358,TRUE,TRUE,TRUE
"отдыхатьраспольрательство","отдыхать","распольрательство","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"отдыхатьспать","отдыхать","спать","related","word","word",0.482220947547683,-0.711735060078964,0.569253111469494,0.0747465954613572,58,65,68,6,0.955882352941177,63,68,6,0.926470588235294,TRUE,TRUE,TRUE
"отельджульетта","отель","джульетта","unrelated","word","word",0.127682994134772,0.375164771526314,0.839836107739626,0.108422375293974,60,65,79,8,0.822784810126582,73,79,8,0.924050632911392,FALSE,TRUE,TRUE
"отельмотель","отель","мотель","related","word","word",0.722134772121408,-0.363624314733933,0.663763985841753,0.0895019175925127,55,66,71,19,0.929577464788732,67,70,20,0.957142857142857,TRUE,TRUE,TRUE
"отельплетье","отель","плетье","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"отзётатьлодный","отзётать","лодный","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"отзётатьмузыка","отзётать","музыка","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"отказыватьpый","отказывать","pый","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"отказыватьвысокий","отказывать","высокий","unrelated","word","word",0.128881479041327,-0.455337349651115,0.736205942168021,0.102093395145695,52,64,69,8,0.927536231884058,67,70,7,0.957142857142857,FALSE,TRUE,TRUE
"отказыватьпринимать","отказывать","принимать","related","word","word",0.40555583060396,-0.448475924251594,0.584860071365384,0.0795893747651637,54,62,65,3,0.953846153846154,60,65,3,0.923076923076923,TRUE,TRUE,TRUE
"откликатьсямузыгит","откликаться","музыгит","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"откликатьсяотвечать","откликаться","отвечать","related","word","word",0.432576982586976,-0.515475185342592,0.479226797253625,0.0652145069077549,54,62,70,9,0.885714285714286,61,68,11,0.897058823529412,TRUE,TRUE,TRUE
"откликатьсяэлемент","откликаться","элемент","unrelated","word","word",0.0768569353497595,-0.466010747108998,0.610631344018702,0.0838766657791549,53,57,62,14,0.919354838709677,55,64,12,0.859375,TRUE,TRUE,TRUE
"откровениевидение","откровение","видение","related","word","word",0.529418859804083,-0.160169291182824,1.27602739910669,0.178679575364316,51,64,67,9,0.955223880597015,65,67,9,0.970149253731343,FALSE,TRUE,TRUE
"откровениевилак","откровение","вилак","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"откровениеинвестор","откровение","инвестор","unrelated","word","word",0.117068982815554,0.213181352260365,1.00141446575872,0.132640586273042,57,65,68,8,0.955882352941177,65,68,8,0.955882352941177,FALSE,TRUE,TRUE
"открыдениевоенно-морской","открыдение","военно-морской","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"открыдениетяжеле","открыдение","тяжеле","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"открыденьиндивидолестный","открыдень","индивидолестный","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
