"word_combo","cs_cue","cs_target","type","cue_type","target_type","cs_cosine","M_Z","SD_Z","SE_Z","sampleN","done_both","done","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_totalN"
"prátkaodpofort","prátka","odpofort","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"prátkapřehánět","prátka","přehánět","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pravděpodobnostinvestostroj","pravděpodobnost","investostroj","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pravděpodobnostklidný","pravděpodobnost","klidný","unrelated","word","word",0.101812480033983,-0.480521272039892,0.649575728112361,0.0740260244298737,77,TRUE,TRUE,82,82,4,1,82,82,4,1,TRUE
"pravděpodobnostpravděpodobně","pravděpodobnost","pravděpodobně","related","word","word",0.490978212888261,0.60541732673063,1.17221052321919,0.141117563833858,69,FALSE,TRUE,71,71,2,1,69,70,3,0.985714285714286,TRUE
"právěkoberec","právě","koberec","unrelated","word","word",0.10746761173291,-0.469461786145415,0.658373688614661,0.0792588781531005,69,TRUE,TRUE,75,80,2,0.9375,77,80,2,0.9625,TRUE
"právěnedávno","právě","nedávno","related","word","word",0.486630332317542,-0.0619695230951606,0.903619687970198,0.110394715188737,67,FALSE,TRUE,69,71,3,0.971830985915493,68,71,3,0.957746478873239,TRUE
"právěrychforma","právě","rychforma","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pravidlohraběnka","pravidlo","hraběnka","unrelated","word","word",0.0184719175352598,-0.14344300820285,0.827633259578897,0.0955668570416327,75,FALSE,TRUE,78,79,3,0.987341772151899,76,78,4,0.974358974358974,TRUE
"pravidloneflikt","pravidlo","neflikt","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pravidloprotokol","pravidlo","protokol","related","word","word",0.46982118362557,-0.435539905765973,0.654268958092305,0.0755484718154017,75,TRUE,TRUE,80,82,4,0.975609756097561,78,82,4,0.951219512195122,TRUE
"pravivostodbouchlovač","pravivost","odbouchlovač","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pravivostvítěz","pravivost","vítěz","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"právněbýb","právně","býb","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"právněvolič","právně","volič","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"právníklibefunkční","právník","libefunkční","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"právníktanec","právník","tanec","unrelated","word","word",0.134258288820942,-0.612797482156193,0.548518954875205,0.0637640333104701,74,TRUE,TRUE,82,83,1,0.987951807228916,82,83,1,0.987951807228916,TRUE
"právníkžalobce","právník","žalobce","related","word","word",0.569340457917396,-0.414424890167926,0.487633997147954,0.058283410427532,70,TRUE,TRUE,78,81,1,0.962962962962963,78,81,1,0.962962962962963,TRUE
"prázdklivýepizoda","prázdklivý","epizoda","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"prázdklivýporustat","prázdklivý","porustat","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"prázdnýplný","prázdný","plný","related","word","word",0.542041754005348,-0.625442018781029,0.547436555524591,0.0659036167471629,69,TRUE,TRUE,74,76,3,0.973684210526316,74,76,3,0.973684210526316,TRUE
"prázdnýpravdění","prázdný","pravdění","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"prázdnýtenis","prázdný","tenis","unrelated","word","word",0.124163391667408,-0.576148147373328,0.491424596956571,0.0567448246678559,75,TRUE,TRUE,79,84,3,0.94047619047619,79,84,3,0.94047619047619,TRUE
"prdadhlulý","prdad","hlulý","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"prdadsocha","prdad","socha","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"prdelmožnit","prdel","možnit","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"prdeloficiální","prdel","oficiální","unrelated","word","word",0.105643238198542,-0.191769723969971,0.615302870354324,0.0705800797775001,76,TRUE,TRUE,80,83,3,0.963855421686747,82,83,3,0.987951807228916,TRUE
"prdelzadek","prdel","zadek","related","word","word",0.715318693642028,-0.500874366902993,0.610602881023771,0.0643631949965307,90,TRUE,TRUE,97,97,0,1,96,97,0,0.989690721649485,TRUE
"předlovskýdolní","předlovský","dolní","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"předlovskýzvláštěpodobnost","předlovský","zvláštěpodobnost","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"předníocitní","přední","ocitní","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"předníopravdu","přední","opravdu","unrelated","word","word",0.124984378336705,-0.511445974483306,0.598169838756122,0.0695358313231703,74,TRUE,TRUE,79,84,3,0.94047619047619,80,84,3,0.952380952380952,TRUE
"přednízadní","přední","zadní","related","word","word",0.698608703322196,-0.66510801856642,0.594441771275079,0.0652484611309698,83,TRUE,TRUE,91,93,10,0.978494623655914,87,94,9,0.925531914893617,TRUE
"předpishamburger","předpis","hamburger","unrelated","word","word",0.0861071449246603,-0.135317214476609,0.568532160426854,0.0694572581380385,67,TRUE,TRUE,70,75,1,0.933333333333333,72,75,1,0.96,TRUE
"předpiskamda","předpis","kamda","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"předpispolitik","předpis","politik","related","word","word",0.182771550217434,-0.397882398578619,0.840590275468672,0.0990645139972277,72,FALSE,TRUE,81,84,7,0.964285714285714,78,83,8,0.939759036144578,TRUE
"představideíchdát","představideích","dát","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"představideíchurak","představideích","urak","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"představivostspri","představivost","spri","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"představivosttvořivost","představivost","tvořivost","related","word","word",0.602628440606197,-0.310989129003183,0.774123225685188,0.0912312970593334,72,FALSE,TRUE,76,78,2,0.974358974358974,75,77,3,0.974025974025974,TRUE
"představivostvanilka","představivost","vanilka","unrelated","word","word",0.118433261144281,-0.203024094942728,0.562017289705075,0.0662343727824238,72,TRUE,TRUE,77,79,4,0.974683544303797,75,78,5,0.961538461538462,TRUE
"překážkanegativní","překážka","negativní","unrelated","word","word",0.127424310859991,-0.279075070731066,0.495331199488298,0.0629071252421705,62,TRUE,TRUE,67,69,4,0.971014492753623,66,69,4,0.956521739130435,TRUE
"překážkavýzva","překážka","výzva","related","word","word",0.443584717621596,-0.55152579493248,0.736167986537468,0.0886242110737461,69,TRUE,TRUE,72,73,4,0.986301369863014,73,73,4,1,TRUE
"překážkazáchvaní","překážka","záchvaní","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"překejfinanční","překej","finanční","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"překejodumožnit","překej","odumožnit","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"překvapeníjizva","překvapení","jizva","unrelated","word","word",0.13523340647034,-0.328624906518477,0.693629329623331,0.0811831724679977,73,TRUE,TRUE,78,78,2,1,76,77,3,0.987012987012987,TRUE
"překvapenípertravní","překvapení","pertravní","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"překvapenízklamání","překvapení","zklamání","related","word","word",0.558309691640175,-0.396692270550282,0.545740930349269,0.0671760648051397,66,TRUE,TRUE,72,74,2,0.972972972972973,70,73,3,0.958904109589041,TRUE
"přemístitdoutník","přemístit","doutník","unrelated","word","word",0.0711107514424273,-0.351033266056944,0.636015676405456,0.0760184132424966,70,TRUE,TRUE,79,80,2,0.9875,76,80,2,0.95,TRUE
"přemístitpřevést","přemístit","převést","related","word","word",0.535053423710928,-0.443727132220164,0.367146092539119,0.047008240168263,61,TRUE,TRUE,70,71,5,0.985915492957746,67,70,6,0.957142857142857,TRUE
"přemístitstuný","přemístit","stuný","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"přeochlupenístýka","přeochlupení","stýka","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"přeochlupenívědec","přeochlupení","vědec","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"přepraštitocitní","přepraštit","ocitní","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"přepraštitženský","přepraštit","ženský","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"přerušitčervenec","přerušit","červenec","unrelated","word","word",0.0915168043771918,-0.178306092325588,1.14929050607845,0.129305284303801,79,FALSE,TRUE,84,87,3,0.96551724137931,81,87,3,0.931034482758621,TRUE
"přerušitrušit","přerušit","rušit","related","word","word",0.587335246450341,-0.315285121260352,0.682298324369681,0.07931556912684,74,TRUE,TRUE,82,84,4,0.976190476190476,80,84,4,0.952380952380952,TRUE
"přerušituznášení","přerušit","uznášení","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"přeruskémcynický","přeruském","cynický","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"přeruskémenerder","přeruském","enerder","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"přetránkadoprovázet","přetránka","doprovázet","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"přetránkateoters","přetránka","teoters","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"převznikahejba","převznika","hejba","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"převznikaskandál","převznika","skandál","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"přezdívkapříjmení","přezdívka","příjmení","related","word","word",0.435765466353006,-0.697906506117016,0.371829758262062,0.0432243314126498,74,TRUE,TRUE,78,81,3,0.962962962962963,77,81,3,0.950617283950617,TRUE
"přezdívkapřivšít","přezdívka","přivšít","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"přezdívkaprodat","přezdívka","prodat","unrelated","word","word",0.0567890361896656,-0.347577703516415,0.785124346767623,0.0945178642640276,69,FALSE,TRUE,75,76,5,0.986842105263158,75,76,5,0.986842105263158,TRUE
"příbuznýbolest","příbuzný","bolest","unrelated","word","word",0.0574922597579316,-0.624435919004976,0.35935048077295,0.0372629090039703,93,TRUE,TRUE,99,101,4,0.98019801980198,98,101,4,0.97029702970297,TRUE
"příbuznýbratranec","příbuzný","bratranec","related","word","word",0.498727562255401,-0.410853460004583,0.553360947091057,0.0686359782044723,65,TRUE,TRUE,69,69,3,1,69,70,2,0.985714285714286,TRUE
"příbuznýhoutel","příbuzný","houtel","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"příchoddeantarktiletí","příchod","deantarktiletí","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"příchodgorila","příchod","gorila","unrelated","word","word",0.0329474497333664,-0.257886717231238,0.524039801790935,0.0561829640253975,87,TRUE,TRUE,89,93,5,0.956989247311828,92,93,5,0.989247311827957,TRUE
"příchododchod","příchod","odchod","related","word","word",0.581791190137527,-0.390929443875018,0.693183113517633,0.0880343434511268,62,TRUE,TRUE,66,67,3,0.985074626865672,65,67,3,0.970149253731343,TRUE
"přijetkniko","přijet","kniko","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"přijetnepříjemný","přijet","nepříjemný","unrelated","word","word",0.147619890373062,-0.15811726319466,0.660926492623058,0.0725461073703516,83,TRUE,TRUE,92,95,5,0.968421052631579,89,94,6,0.946808510638298,TRUE
"přijetpřijít","přijet","přijít","related","word","word",0.673138007965663,-0.54787530408052,0.435349179594836,0.0539984199446751,65,TRUE,TRUE,74,75,2,0.986666666666667,73,75,2,0.973333333333333,TRUE
"příklidnýodcházky","příklidný","odcházky","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"příklidnýryba","příklidný","ryba","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"přikostcysladký","přikost","cysladký","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"přikostrodič","přikost","rodič","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"příkradbouřka","příkrad","bouřka","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"příkradčer","příkrad","čer","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"přílandsekunní","příland","sekunní","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"přílandwatson","příland","watson","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"přílýklasický","přílý","klasický","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"přílýmanstávka","přílý","manstávka","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"přímýmyškat","přímý","myškat","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"přímýpřímo","přímý","přímo","related","word","word",0.289964318504679,-0.606462346634666,0.736866238954562,0.0893581569165083,68,TRUE,TRUE,75,77,6,0.974025974025974,75,77,6,0.974025974025974,TRUE
"přímýšperk","přímý","šperk","unrelated","word","word",0.133502773665454,-0.300350642964255,0.728762066412952,0.0864881453606342,71,TRUE,TRUE,75,76,7,0.986842105263158,73,76,7,0.960526315789474,TRUE
"princeznahonistka","princezna","honistka","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"princeznaprinc","princezna","princ","related","word","word",0.654517269256231,-0.544474801165386,1.31767295248593,0.14551263501057,82,FALSE,TRUE,89,90,3,0.988888888888889,90,90,3,1,TRUE
"princeznashromáždit","princezna","shromáždit","unrelated","word","word",0.111269542218239,0.105037621366245,1.0396787301541,0.127016972771995,67,FALSE,TRUE,71,76,2,0.93421052631579,73,75,3,0.973333333333333,TRUE
"přinéstlegální","přinést","legální","unrelated","word","word",0.0877300505333791,-0.355632068498847,0.689174827790473,0.0848315570981541,66,TRUE,TRUE,74,77,1,0.961038961038961,74,77,1,0.961038961038961,TRUE
"přinéstposlat","přinést","poslat","related","word","word",0.427455768708647,-0.494190090267958,0.48410253216476,0.0562757762740571,74,TRUE,TRUE,78,78,0,1,77,78,0,0.987179487179487,TRUE
"přinéstsersmyčka","přinést","sersmyčka","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"prinřádatmajonéza","prinřádat","majonéza","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"prinřádatžolka","prinřádat","žolka","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"připletkladivo","připlet","kladivo","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"připletpikup","připlet","pikup","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"přípravaplánování","příprava","plánování","related","word","word",0.472942781332878,-0.337074953578948,0.568619343269507,0.0613158006818689,86,TRUE,TRUE,92,96,1,0.958333333333333,93,96,1,0.96875,TRUE
"přípravaurš","příprava","urš","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"přípravavězení","příprava","vězení","unrelated","word","word",0.0283316108778743,-0.559912363201397,0.635819798113607,0.0759950013086602,70,TRUE,TRUE,77,81,3,0.950617283950617,77,81,3,0.950617283950617,TRUE
"připravenýdivadlo","připravený","divadlo","unrelated","word","word",0.0913345836381456,-0.549166809044331,0.878523920544448,0.108967481315001,65,FALSE,TRUE,68,69,8,0.985507246376812,69,69,8,1,TRUE
"připravenýpřipravit","připravený","připravit","related","word","word",0.483318905586074,-0.394116809767789,1.16955133644954,0.123972193719511,89,FALSE,TRUE,97,99,2,0.97979797979798,97,99,2,0.97979797979798,TRUE
"připravenýzánostní","připravený","zánostní","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"připustitdoznat","připustit","doznat","related","word","word",0.41020815957901,-0.221936467175432,0.63781201560364,0.0762331168426705,70,TRUE,TRUE,74,78,4,0.948717948717949,74,78,4,0.948717948717949,TRUE
"připustitlamena","připustit","lamena","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"připustitmise","připustit","mise","unrelated","word","word",0.138944441639011,-0.176130836449555,0.587749650525518,0.0697530504853532,71,TRUE,TRUE,78,86,7,0.906976744186046,83,87,6,0.954022988505747,TRUE
"přírodnícek","přírodní","cek","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"přírodnískupina","přírodní","skupina","unrelated","word","word",0.103715891499,-0.594809475336197,0.486202907494036,0.0557712984163726,76,TRUE,TRUE,84,87,7,0.96551724137931,85,87,7,0.977011494252874,TRUE
"přírodníumělý","přírodní","umělý","related","word","word",0.394358332771994,-0.534055660730568,0.556897293689182,0.0634643366176314,77,TRUE,TRUE,79,83,2,0.951807228915663,79,83,2,0.951807228915663,TRUE
"přírokkolem","přírok","kolem","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"příroknarozenivit se","přírok","narozenivit se","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"přirozeněobecně","přirozeně","obecně","related","word","word",0.3524097096501,-0.528095055620648,0.529883272085389,0.0642577852957636,68,TRUE,TRUE,70,71,3,0.985915492957746,69,71,3,0.971830985915493,TRUE
"přirozeněstudený","přirozeně","studený","unrelated","word","word",0.0906183216338703,-0.645286273310026,0.527650264230752,0.0613380972993772,74,TRUE,TRUE,78,80,4,0.975,77,78,6,0.987179487179487,TRUE
"přirozenětarez","přirozeně","tarez","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"přísahatomáčka","přísahat","omáčka","unrelated","word","word",0.0737547812397453,-0.597853491952331,0.467849492388221,0.0547576413042448,73,TRUE,TRUE,78,78,5,1,78,78,5,1,TRUE
"přísahatpobuchnout","přísahat","pobuchnout","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"přísahatpřísaha","přísahat","přísaha","related","word","word",0.723902841067936,-0.217535676907685,0.9044668300984,0.114867402289956,62,FALSE,TRUE,65,66,3,0.984848484848485,64,65,4,0.984615384615385,TRUE
"přisahnámořskou","přisah","námořskou","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"přisahrozumět","přisah","rozumět","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"přisasedět","přisa","sedět","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"přísastupironický","přísastup","ironický","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"přísastupnauta","přísastup","nauta","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"přisaúklicína","přisa","úklicína","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"přislechlivýovel","přislechlivý","ovel","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"přislechlivýporážka","přislechlivý","porážka","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"přistánílet","přistání","let","related","word","word",0.351413494956442,-0.440452826711333,0.633615025914751,0.0736562506351936,74,TRUE,TRUE,76,80,5,0.95,72,80,5,0.9,TRUE
"přistáníodpadky","přistání","odpadky","unrelated","word","word",0.0800928884246108,-0.258083597220714,0.777234765824357,0.0971543457280446,64,FALSE,TRUE,65,68,1,0.955882352941177,64,68,1,0.941176470588235,TRUE
"přistáníurajem","přistání","urajem","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"přistátlétat","přistát","létat","related","word","word",0.548173314717927,-0.622247579355971,0.570863800373741,0.0687239256037771,69,TRUE,TRUE,76,77,2,0.987012987012987,74,77,2,0.961038961038961,TRUE
"přistátochrankojení","přistát","ochrankojení","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"přistátstyl","přistát","styl","unrelated","word","word",0.0743346962966235,-0.491231874415112,0.434000984154847,0.051147506489588,72,TRUE,TRUE,77,80,3,0.9625,74,80,3,0.925,TRUE
