"word_combo","ja_cue","ja_target","type","cue_type","target_type","ja_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"宇ィ音殻","宇ィ","音殻","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"宇宙巫業フ","宇宙","巫業フ","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"宇宙視点","宇宙","視点","unrelated","word","word",0.354934407840257,-0.179206963590497,1.04925727215093,0.124523928531524,71,81,85,3,0.952941176470588,80,85,3,0.941176470588235,FALSE,TRUE,TRUE
"宇宙船エイリアン","宇宙船","エイリアン","related","word","word",0.878372691245768,-0.0194802370018267,1.12965106390022,0.135994007016874,69,74,80,3,0.925,75,80,3,0.9375,FALSE,TRUE,TRUE
"宇宙船多暮ネーズ","宇宙船","多暮ネーズ","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"宇宙船筋肉","宇宙船","筋肉","unrelated","word","word",0.895476941186534,-0.281870540071124,1.11171838453448,0.127522844522687,76,78,80,6,0.975,78,80,6,0.975,FALSE,TRUE,TRUE
"宇宙銀河","宇宙","銀河","related","word","word",0.912407470173112,-0.545702809198093,0.663416435202609,0.0842539715247449,62,65,71,5,0.915492957746479,62,71,5,0.873239436619718,TRUE,TRUE,TRUE
"宇宙飛行士アルファ","宇宙飛行士","アルファ","unrelated","word","word",0.875915593394135,0.164141566298163,1.03834063315191,0.132945894976319,61,69,75,5,0.92,69,75,5,0.92,FALSE,TRUE,TRUE
"宇宙飛行士パイロット","宇宙飛行士","パイロット","related","word","word",0.902690386565729,-0.529154863313084,0.721737058343002,0.0931758535767726,60,64,66,2,0.96969696969697,59,66,2,0.893939393939394,FALSE,TRUE,TRUE
"宇宙飛行士千隍","宇宙飛行士","千隍","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"守猟ズ癸けそぬ","守猟ズ","癸けそぬ","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"守猟ズ魔女","守猟ズ","魔女","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"安全安心","安全","安心","related","word","word",0.797280648207237,-0.616904442261613,0.533520752676888,0.0672172967083354,63,71,73,4,0.972602739726027,67,73,4,0.917808219178082,TRUE,TRUE,TRUE
"安全改繋","安全","改繋","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"安全簡単な","安全","簡単な","unrelated","word","word",0.841565300275951,-0.437896235449289,0.616979861569764,0.0653997345270568,89,93,100,4,0.93,95,99,5,0.95959595959596,TRUE,TRUE,TRUE
"安心感単純","安心感","単純","unrelated","word","word",0,-0.378314599425561,0.688490721101805,0.0881522037926248,61,68,72,7,0.944444444444444,65,72,7,0.902777777777778,TRUE,TRUE,TRUE
"安心感安全","安心感","安全","related","word","word",0,-0.857572686170132,0.285272447700833,0.0377852587558899,57,64,65,1,0.984615384615385,63,65,1,0.969230769230769,TRUE,TRUE,TRUE
"安心感探わほ","安心感","探わほ","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"宏必惑地獄","宏必惑","地獄","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"宏必惑態侌","宏必惑","態侌","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"宏歪孝旅","宏歪","孝旅","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"宏歪残酷","宏歪","残酷","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"宕仮説","宕","仮説","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"宕夜盟","宕","夜盟","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"宝物財産","宝物","財産","related","word","word",0.918320177227671,-0.641275733135567,0.500217597144924,0.0615725298466679,66,73,74,5,0.986486486486487,72,74,5,0.972972972972973,TRUE,TRUE,TRUE
"宝物速い","宝物","速い","unrelated","word","word",0.832284618350728,-0.839133008259441,0.3071961025284,0.0403368244114139,58,62,65,3,0.953846153846154,61,64,4,0.953125,TRUE,TRUE,TRUE
"宝物過昭","宝物","過昭","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"実亡てくるミロコプッショルナ","実亡てくる","ミロコプッショルナ","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"実亡てくる教える","実亡てくる","教える","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"実際に斐嘘伯あ","実際に","斐嘘伯あ","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"実際に本当","実際に","本当","related","word","word",0.893395731066475,-0.956701461590136,0.300487280384113,0.0375609100480141,64,69,71,2,0.971830985915493,66,70,3,0.942857142857143,TRUE,TRUE,TRUE
"実際に誕生日","実際に","誕生日","unrelated","word","word",0.876764469399414,-0.635921221706376,0.478677011666098,0.0645447950859198,55,59,59,5,1,58,59,5,0.983050847457627,TRUE,TRUE,TRUE
"実験テスト","実験","テスト","related","word","word",0.737723772395927,-0.605022421536817,0.372846128889691,0.0477380550380945,61,69,74,2,0.932432432432432,71,74,2,0.959459459459459,TRUE,TRUE,TRUE
"実験ムご","実験","ムご","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"実験痛ましい","実験","痛ましい","unrelated","word","word",0,-0.163197076618796,0.989888896556104,0.121846900180977,66,73,78,4,0.935897435897436,73,79,3,0.924050632911392,FALSE,TRUE,TRUE
"宣牧素貼","宣牧","素貼","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"宣牧静けさ","宣牧","静けさ","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"宮きアリリろ","宮き","アリリろ","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"宮き音","宮き","音","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"宮ヘヨ","宮","ヘヨ","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"宮城","宮","城","related","word","word",0.764623654953777,-0.624346173213866,0.440673006181464,0.0559655277506017,62,74,76,1,0.973684210526316,73,77,0,0.948051948051948,TRUE,TRUE,TRUE
"宮許す","宮","許す","unrelated","word","word",0.464475485314181,-0.483799875090497,0.543437455331322,0.0746468753351509,53,65,68,0,0.955882352941177,63,67,1,0.940298507462687,TRUE,TRUE,TRUE
"家アパート","家","アパート","related","word","word",0.549192387619799,-0.453763942125166,0.724793772278662,0.0928003331973538,61,68,72,3,0.944444444444444,66,72,3,0.916666666666667,FALSE,TRUE,TRUE
"家不操","家","不操","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"家外科手術","家","外科手術","unrelated","word","word",0,0.380634511197479,1.08567943540858,0.104956592561596,107,118,129,6,0.914728682170543,121,129,6,0.937984496124031,FALSE,TRUE,TRUE
"家雨なシステム","家雨な","システム","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"家雨なヨラル","家雨な","ヨラル","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"容量コットン","容量","コットン","unrelated","word","word",0.843147299553156,-0.148806065732479,0.540512534058882,0.0686451604706728,62,65,71,7,0.915492957746479,65,71,7,0.915492957746479,TRUE,TRUE,TRUE
"容量ど丘","容量","ど丘","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"容量能力","容量","能力","related","word","word",0.943796248640832,-0.548886027030784,0.698011159326166,0.082261404017236,72,78,80,2,0.975,75,80,2,0.9375,TRUE,TRUE,TRUE
"宿命敗北","宿命","敗北","unrelated","word","word",0.790230935393435,-0.185252122574885,0.533511698621782,0.0628749566563026,72,87,93,3,0.935483870967742,87,94,2,0.925531914893617,TRUE,TRUE,TRUE
"宿命砦そし","宿命","砦そし","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"宿命運命","宿命","運命","related","word","word",0.843808396462639,-0.730369023848014,0.452477157925002,0.0515645577519519,77,87,93,2,0.935483870967742,85,93,2,0.913978494623656,TRUE,TRUE,TRUE
"密林けが","密林","けが","unrelated","word","word",0,0.0014348139850359,0.787088086732429,0.106130935964292,55,60,69,2,0.869565217391304,63,68,3,0.926470588235294,FALSE,TRUE,TRUE
"密林是羞","密林","是羞","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"密林森","密林","森","related","word","word",0,-0.794809214320412,0.523145193073889,0.0675377540141212,60,61,65,0,0.938461538461538,59,65,0,0.907692307692308,TRUE,TRUE,TRUE
"密湏おそらく","密湏","おそらく","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"密湏臼馬","密湏","臼馬","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"寤議蹴住役","寤","議蹴住役","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"寤霧","寤","霧","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"寧膳ぬナッ","寧膳ぬ","ナッ","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"寧膳ぬ慈悲","寧膳ぬ","慈悲","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"寸書わピス","寸書わ","ピス","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"寸書わ空港","寸書わ","空港","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"寺僧やィス","寺","僧やィス","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"寺正義","寺","正義","unrelated","word","word",0.908486219903265,-0.521324890637168,0.778616120826462,0.106951149456263,53,59,61,6,0.967213114754098,58,61,6,0.950819672131147,FALSE,TRUE,TRUE
"寺男子修道院","寺","男子修道院","related","word","word",0,1.53844724341988,1.76157269867672,0.239719680920862,54,68,92,4,0.739130434782609,90,94,2,0.957446808510638,FALSE,TRUE,TRUE
"対立引くる","対立","引くる","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"対立死ぬ","対立","死ぬ","unrelated","word","word",0.910338293523998,-0.451786243367191,0.628949583306161,0.0547430345881247,132,140,148,6,0.945945945945946,141,149,5,0.946308724832215,TRUE,TRUE,TRUE
"対立紛争","対立","紛争","related","word","word",0,-0.321451206777187,0.498215887002846,0.0479408460792736,108,117,121,4,0.966942148760331,119,121,4,0.983471074380165,TRUE,TRUE,TRUE
"封筒ドア","封筒","ドア","unrelated","word","word",0.835857178805837,-0.557751456968889,0.685128766752233,0.0884497434546342,60,65,71,5,0.915492957746479,66,70,6,0.942857142857143,TRUE,TRUE,TRUE
"封筒パッケージ","封筒","パッケージ","related","word","word",0.804330414350465,-0.358918632015689,0.480872067103765,0.0562818183883993,73,76,79,4,0.962025316455696,74,79,4,0.936708860759494,TRUE,TRUE,TRUE
"封筒宿ゥ","封筒","宿ゥ","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"専聞鏡その周り","専聞鏡","その周り","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"専聞鏡安主","専聞鏡","安主","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"将来ラー","将来","ラー","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"将来入口","将来","入口","unrelated","word","word",0.910850835863412,-0.345687993225263,0.671120427486199,0.075033544847393,80,83,88,2,0.943181818181818,81,88,2,0.920454545454545,TRUE,TRUE,TRUE
"将来過去","将来","過去","related","word","word",0.752159279444877,-0.63246120323437,0.437809945257267,0.0579893438738125,57,62,65,2,0.953846153846154,58,65,2,0.892307692307692,TRUE,TRUE,TRUE
"尊態府状句じゃさわしい","尊態府状句","じゃさわしい","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"尊態府状句手紙","尊態府状句","手紙","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"尊敬ナイフ","尊敬","ナイフ","unrelated","word","word",0.904884356043207,-0.476041242830731,0.849084424785234,0.107833829781608,62,67,73,6,0.917808219178082,70,72,7,0.972222222222222,FALSE,TRUE,TRUE
"尊敬自信","尊敬","自信","related","word","word",0.979083880783177,-0.686632773915913,0.482417151379988,0.0470790933223353,105,115,122,7,0.942622950819672,113,122,7,0.926229508196721,TRUE,TRUE,TRUE
"尊敬舐ね","尊敬","舐ね","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"尋問カーペット","尋問","カーペット","unrelated","word","word",0,-0.168262238981732,1.18083157688507,0.157795256863855,56,65,66,8,0.984848484848485,64,66,8,0.96969696969697,FALSE,TRUE,TRUE
"尋問磯能まし","尋問","磯能まし","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"尋問裁判","尋問","裁判","related","word","word",0.908140903056451,-0.425045552292781,0.832561955282482,0.109320740482859,58,62,64,4,0.96875,53,62,6,0.854838709677419,FALSE,TRUE,TRUE
"導路トカゲ","導路","トカゲ","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"導路禁師い","導路","禁師い","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"尻お尻","尻","お尻","related","word","word",0.76282470585671,-0.469499152916037,0.539729600378283,0.0696787917906758,60,69,71,3,0.971830985915493,66,71,3,0.929577464788732,TRUE,TRUE,TRUE
"尻年茸","尻","年茸","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"尻聞く","尻","聞く","unrelated","word","word",0.778031941820301,-0.48933226764015,0.584408052316449,0.0780948109228576,56,61,63,6,0.968253968253968,59,63,6,0.936507936507937,TRUE,TRUE,TRUE
"層シェり","層","シェり","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"層生物","層","生物","unrelated","word","word",0.833107724561326,-0.531012728410584,0.437581541363436,0.0508678209413803,74,79,81,2,0.975308641975309,69,81,2,0.851851851851852,TRUE,TRUE,TRUE
"層表面","層","表面","related","word","word",0.913333207475357,-0.482810535470481,0.611273473713936,0.0809651494949657,57,59,65,0,0.907692307692308,60,65,0,0.923076923076923,TRUE,TRUE,TRUE
"岐剎考グローバル","岐剎考","グローバル","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"岐剎考鮫戦の","岐剎考","鮫戦の","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"岩巨大な","岩","巨大な","unrelated","word","word",0.697079587229842,-0.404268778675682,0.611283359477165,0.0824254313771146,55,60,62,5,0.967741935483871,60,61,6,0.983606557377049,TRUE,TRUE,TRUE
"岩次みティグン","岩","次みティグン","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"岩石","岩","石","related","word","word",0.898152024954707,-0.68823623436998,0.480989158239486,0.0620954333189285,60,67,70,4,0.957142857142857,65,70,4,0.928571428571429,TRUE,TRUE,TRUE
"岱舗ロー業矛","岱舗","ロー業矛","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"岱舗上","岱舗","上","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"川ほこり","川","ほこり","unrelated","word","word",0,-0.199975324427741,0.87392994696499,0.116783801485161,56,59,66,0,0.893939393939394,58,66,0,0.878787878787879,FALSE,TRUE,TRUE
"川湖","川","湖","related","word","word",0.682356913936227,-0.661617380484947,0.403918996653412,0.0521457182418491,60,62,67,1,0.925373134328358,61,67,1,0.91044776119403,TRUE,TRUE,TRUE
"川鬼法太家","川","鬼法太家","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"巠妥ぬ字","巠","妥ぬ字","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"巠援助","巠","援助","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"巣タクまあ","巣","タクまあ","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"巣卵","巣","卵","related","word","word",0.813272674287094,-0.844254920440584,0.325115737798114,0.0426897877968272,58,60,64,3,0.9375,61,64,3,0.953125,TRUE,TRUE,TRUE
"巣秩夭季ボート","巣秩夭季","ボート","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"巣秩夭季鹸察ーゼット","巣秩夭季","鹸察ーゼット","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"巣追跡する","巣","追跡する","unrelated","word","word",0.692292725814212,0.0547159785423374,0.784578211986776,0.0744688683200448,111,123,129,2,0.953488372093023,120,130,1,0.923076923076923,TRUE,TRUE,TRUE
"工場殺じケーシ","工場","殺じケーシ","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"工場製造","工場","製造","related","word","word",0.910024440229688,-0.59132572727335,0.408774396323841,0.0551191283560056,55,64,67,7,0.955223880597015,63,67,7,0.940298507462687,TRUE,TRUE,TRUE
"工場鼻","工場","鼻","unrelated","word","word",0.91846611693664,-0.432093916665552,0.521593781834835,0.0556020839669094,88,106,112,2,0.946428571428571,103,112,2,0.919642857142857,TRUE,TRUE,TRUE
"工王曲段茜","工王曲","段茜","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"工王曲湿った","工王曲","湿った","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"巨離者意図","巨離者","意図","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"巨離者糸合形","巨離者","糸合形","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"己業ラー","己業","ラー","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"己業リベラル","己業","リベラル","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"市民の妥怖","市民の","妥怖","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"市民の甥","市民の","甥","unrelated","word","word",0,0.277344818750325,0.810277134397569,0.102085323364668,63,69,80,4,0.8625,78,79,5,0.987341772151899,FALSE,TRUE,TRUE
"市民の軍の","市民の","軍の","related","word","word",0,-0.366771712484613,0.492419475419178,0.0620390225087633,63,69,73,4,0.945205479452055,68,73,4,0.931506849315068,TRUE,TRUE,TRUE
"布ハンカチ","布","ハンカチ","related","word","word",0.819093250747741,-0.49257369027141,0.41086613154442,0.050961671577807,65,70,74,8,0.945945945945946,69,74,8,0.932432432432432,TRUE,TRUE,TRUE
"布七月","布","七月","unrelated","word","word",0.796177621364561,-0.551907734478069,0.495476797494279,0.0639657795042509,60,64,67,3,0.955223880597015,62,67,3,0.925373134328358,TRUE,TRUE,TRUE
"布安腎さ","布","安腎さ","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"帆ちきと","帆ち","きと","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"帆ち難しい","帆ち","難しい","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"希だやけろアライグマ","希だやけろ","アライグマ","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"希だやけろ伝佐","希だやけろ","伝佐","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"帝王ローマ","帝王","ローマ","related","word","word",0.740374986287537,-0.67828126793804,0.603814007711495,0.0754767509639369,64,71,76,2,0.93421052631579,67,75,3,0.893333333333333,TRUE,TRUE,TRUE
"帝王図搾","帝王","図搾","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"帝王食べる","帝王","食べる","unrelated","word","word",0.947249291189317,-0.744120296561005,0.338970121428471,0.0386292304405821,77,83,84,1,0.988095238095238,82,84,1,0.976190476190476,TRUE,TRUE,TRUE
"干臓モニター","干臓","モニター","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"干臓席髄","干臓","席髄","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"年取った体守つき","年取った","体守つき","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"年取った戦場","年取った","戦場","unrelated","word","word",0,-0.313494765992262,0.814219957389899,0.0952972378828983,73,77,79,3,0.974683544303797,64,78,4,0.82051282051282,FALSE,TRUE,TRUE
