"word_combo","el_cue","el_target","type","cue_type","target_type","el_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"καλώδιουπόφχεση","καλώδιο","υπόφχεση","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κάμιστασηέπιλλθω","κάμισταση","έπιλλθω","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κάμιστασηκόρηξη","κάμισταση","κόρηξη","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κάμιστασημέταλλο","κάμισταση","μέταλλο","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κάμιστασημικροσκόπιο","κάμισταση","μικροσκόπιο","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"καμπάνιαανεγέωση","καμπάνια","ανεγέωση","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"καμπάνιαεκλογή","καμπάνια","εκλογή","related","word","word",0.522650817790347,-0.254320761040566,1.11638433722523,0.197350733815602,32,33,35,0,0.942857142857143,34,35,0,0.971428571428571,FALSE,FALSE,FALSE
"καμπάνιακονιάκ","καμπάνια","κονιάκ","unrelated","word","word",0.1390217171714,0.00114989577929568,0.405072067879069,0.09824440716781,17,18,20,0,0.9,20,20,0,1,FALSE,FALSE,FALSE
"καμπίναγρήγορα","καμπίνα","γρήγορα","unrelated","word","word",0.0337694376961673,-0.552351512889734,0.567939282106671,0.107330435731343,28,28,29,0,0.96551724137931,27,29,0,0.931034482758621,FALSE,FALSE,FALSE
"καμπίναδιάτθυνση","καμπίνα","διάτθυνση","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"καμπίνακατάστρωμα","καμπίνα","κατάστρωμα","related","word","word",0.458122614049665,-0.336939872551008,0.519103234312874,0.099901464022581,27,27,27,0,1,27,27,0,1,FALSE,FALSE,FALSE
"κάμποτακοσμήνα","κάμποτα","κοσμήνα","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κάμποτατένις","κάμποτα","τένις","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κάμπτειαδάσκαλος","κάμπτεια","δάσκαλος","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κάμπτειαυφίος","κάμπτεια","υφίος","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κάναδεςοξανόνο","κάναδες","οξανόνο","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κάναδεςσάλτσα","κάναδες","σάλτσα","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κανάδιοιστός","κανάδιο","ιστός","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κανάδιοκράφ","κανάδιο","κράφ","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κανάλιαφαιχή","κανάλι","αφαιχή","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κανάλιβόλτα","κανάλι","βόλτα","unrelated","word","word",0.0564856104362963,-0.496449936462212,0.848544062257202,0.160359754658076,28,30,30,0,1,29,30,0,0.966666666666667,FALSE,FALSE,FALSE
"κανάλινέα","κανάλι","νέα","related","word","word",0.160805100152566,-0.85489460392613,0.291736818719192,0.0652343358195646,20,21,21,0,1,21,21,0,1,FALSE,FALSE,FALSE
"καναπέςκρεβάτι","καναπές","κρεβάτι","related","word","word",0.428623770821513,-0.543754496262002,0.631063818244844,0.115215962826014,30,33,34,1,0.970588235294118,33,35,0,0.942857142857143,FALSE,FALSE,FALSE
"καναπέςμελέτη","καναπές","μελέτη","unrelated","word","word",0.108313625419117,-0.534610861544023,0.585971197449469,0.124929479059982,22,23,24,1,0.958333333333333,24,24,1,1,FALSE,FALSE,FALSE
"καναπέςυπνοχημάτιο","καναπές","υπνοχημάτιο","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κανέλαβανίλια","κανέλα","βανίλια","related","word","word",0.647588772816433,-0.359596954269126,0.893377890396825,0.171930655169556,27,28,29,0,0.96551724137931,26,29,0,0.896551724137931,FALSE,FALSE,FALSE
"κανέλατάγμα","κανέλα","τάγμα","unrelated","word","word",0.109165364747764,-0.323445644796141,0.382433523849973,0.0676053345168458,32,35,36,0,0.972222222222222,35,36,0,0.972222222222222,FALSE,FALSE,FALSE
"κανέλαφλάαα","κανέλα","φλάαα","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κανόναςκόμισσα","κανόνας","κόμισσα","unrelated","word","word",0.0635103288577253,0.0708977087076249,0.821009816698007,0.179159030062878,21,21,23,0,0.91304347826087,22,23,0,0.956521739130435,FALSE,FALSE,FALSE
"κανόναςπρωτόκολλο","κανόνας","πρωτόκολλο","related","word","word",0.418459731668702,0.0166061064802527,0.858340285152088,0.196916766428834,19,19,21,0,0.904761904761905,19,21,0,0.904761904761905,FALSE,FALSE,FALSE
"κανόναςψέυδhi","κανόνας","ψέυδhi","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κανονίζωανίλα","κανονίζω","ανίλα","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κανονίζωοργανώνω","κανονίζω","οργανώνω","related","word","word",0.550934009769291,-0.336029906086536,0.469132569468977,0.110575607048994,18,19,21,0,0.904761904761905,20,21,0,0.952380952380952,FALSE,FALSE,FALSE
"κανονίζωπρόγραμμα","κανονίζω","πρόγραμμα","unrelated","word","word",0.13543157918667,-0.341829737935351,0.797179744728474,0.173958882033515,21,24,25,0,0.96,24,25,0,0.96,FALSE,FALSE,FALSE
"κανονικάηριχία","κανονικά","ηριχία","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κανονικάόνειρο","κανονικά","όνειρο","unrelated","word","word",0.132849460948869,-0.586175372396279,0.75088132152865,0.15017626430573,25,28,30,0,0.933333333333333,29,30,0,0.966666666666667,FALSE,FALSE,FALSE
"κανονικάσυνήθως","κανονικά","συνήθως","related","word","word",0.29493677036057,-0.681395914642302,0.426085671425719,0.0673700600033697,40,40,40,0,1,40,40,0,1,FALSE,FALSE,FALSE
"κανονικόπασάτο","κανονικό","πασάτο","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κανονικόσυνήθης","κανονικό","συνήθης","related","word","word",0.171246887132255,-0.177197312476314,0.761103802613445,0.158701113438554,23,26,27,0,0.962962962962963,25,27,0,0.925925925925926,FALSE,FALSE,FALSE
"κανονικόυπογραφή","κανονικό","υπογραφή","unrelated","word","word",0.131994892688419,-0.330040742493884,0.543055937000956,0.106502031528473,26,27,27,0,1,25,27,0,0.925925925925926,FALSE,FALSE,FALSE
"κανονίσσδίατοδηση","κανονίσσ","δίατοδηση","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κανονίσσυπερβάλλω","κανονίσσ","υπερβάλλω","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κάνω αναφοράκαπάκι","κάνω αναφορά","καπάκι","unrelated","word","word",NA,0.292134653014339,1.4430393837043,0.300894511554384,23,24,24,0,1,24,24,0,1,FALSE,FALSE,FALSE
"κάνω αναφοράπληροφορώ","κάνω αναφορά","πληροφορώ","related","word","word",NA,-0.267778681407064,0.499767095593294,0.0944471034566357,28,30,31,0,0.967741935483871,30,31,0,0.967741935483871,FALSE,FALSE,FALSE
"κάνω αναφοράτεκητή","κάνω αναφορά","τεκητή","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"καοτίάλλοθι","καοτί","άλλοθι","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"καοτίσκθαρός","καοτί","σκθαρός","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"καπηλειόεστιατόριο","καπηλειό","εστιατόριο","related","word","word",0.423367648027475,-0.157293669794644,0.545721070435112,0.111394847037622,24,26,27,1,0.962962962962963,18,26,2,0.692307692307692,FALSE,FALSE,FALSE
"καπηλειόσνπίεση","καπηλειό","σνπίεση","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"καπηλειόστρατηγική","καπηλειό","στρατηγική","unrelated","word","word",0.0880634405079631,-0.237252959001307,0.693449677893639,0.163447656550073,18,20,25,2,0.8,15,25,2,0.6,FALSE,FALSE,FALSE
"κάπνοπγεύμα","κάπνοπ","γεύμα","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κάπνοπέρευγμ","κάπνοπ","έρευγμ","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κάπνοπλογικός","κάπνοπ","λογικός","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κάπνοπλόογο","κάπνοπ","λόογο","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"καπνόςανίσχυρος","καπνός","ανίσχυρος","unrelated","word","word",0.147766442937622,0.293358640631177,1.11128116362844,0.226839317638001,24,24,25,0,0.96,25,25,0,1,FALSE,FALSE,FALSE
"καπνόςδυνατότητα","καπνός","δυνατότητα","unrelated","word","word",0.123953218501099,-0.0986840893902353,0.611509733760015,0.140289954339546,19,19,20,0,0.95,20,20,0,1,FALSE,FALSE,FALSE
"καπνόςέρευγμ","καπνός","έρευγμ","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"καπνόςπούρο","καπνός","πούρο","related","word","word",0.322233361296656,0.151183694881418,1.20357387531509,0.240714775063019,25,29,29,1,1,26,30,0,0.866666666666667,FALSE,FALSE,FALSE
"καπνόςσυαίτηση","καπνός","συαίτηση","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"καπνόςτσιγάρο","καπνός","τσιγάρο","related","word","word",0.366479512880757,-0.641440095837428,0.436714153842155,0.10591874026432,17,18,19,0,0.947368421052632,17,19,0,0.894736842105263,FALSE,FALSE,FALSE
"καρβμώνοκανστία","καρβμώνο","κανστία","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"καρβμώνομπλε","καρβμώνο","μπλε","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κάρβουνολάδι","κάρβουνο","λάδι","related","word","word",0.416023014370172,-0.574804155725725,1.00092244964883,0.196297042398172,26,28,29,0,0.96551724137931,28,29,0,0.96551724137931,FALSE,FALSE,FALSE
"κάρβουνοστράυνς","κάρβουνο","στράυνς","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κάρβουνουψηλότητα","κάρβουνο","υψηλότητα","unrelated","word","word",0.0158294536781783,0.1237588576312,0.951685091157482,0.165667109876679,33,34,35,0,0.971428571428571,35,35,0,1,FALSE,FALSE,FALSE
"καριέρααρουραίος","καριέρα","αρουραίος","unrelated","word","word",0.0180679628546029,-0.100455201000523,0.509628656009187,0.123603104621615,17,18,20,0,0.9,19,20,0,0.95,FALSE,FALSE,FALSE
"καριέραύομρα","καριέρα","ύομρα","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"καριέραφήμη","καριέρα","φήμη","related","word","word",0.461356065572118,-0.371349586376406,0.615489444406897,0.128338420858819,23,26,26,1,1,27,27,0,1,FALSE,FALSE,FALSE
"κάρινγαδιακατή","κάρινγα","διακατή","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κάρινγακατηγορία","κάρινγα","κατηγορία","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"καρίςκαταστροφή","καρίς","καταστροφή","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"καρίςμετάαριο","καρίς","μετάαριο","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"καρναβάλιανιχοστρόβιλος","καρναβάλι","ανιχοστρόβιλος","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"καρναβάλιάξιος","καρναβάλι","άξιος","unrelated","word","word",0.0887851464419169,-0.618804532740086,0.454177165046508,0.0890714702769384,26,26,26,0,1,25,26,0,0.961538461538462,FALSE,FALSE,FALSE
"καρναβάλιφεστιβάλ","καρναβάλι","φεστιβάλ","related","word","word",0.47797767195342,-0.304732311664311,0.509413767395348,0.0900524823387594,32,34,35,1,0.971428571428571,32,36,0,0.888888888888889,FALSE,FALSE,FALSE
"κάρναβσοιεπιτοδείς","κάρναβσοι","επιτοδείς","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κάρναβσοιεύκολο","κάρναβσοι","εύκολο","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"καρφίδόντι","καρφί","δόντι","related","word","word",0.290956166578003,-0.78463725054793,0.229243868132302,0.0425695176178432,29,31,32,1,0.96875,32,32,1,1,FALSE,FALSE,FALSE
"καρφίμελέκτ","καρφί","μελέκτ","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"καρφίπολιτική","καρφί","πολιτική","unrelated","word","word",0.0778831453764383,-0.360674553730534,0.593648316075534,0.121177955087294,24,25,25,0,1,22,25,0,0.88,FALSE,FALSE,FALSE
"κάρχαρδιςάλφα","κάρχαρδις","άλφα","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κάρχαρδιςκαλοκύι","κάρχαρδις","καλοκύι","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"καρχαρίαςκωδικός πρόσβασης","καρχαρίας","κωδικός πρόσβασης","unrelated","word","word",NA,0.807083605454462,1.14501837884257,0.23875283634894,23,25,26,1,0.961538461538462,25,26,1,0.961538461538462,FALSE,FALSE,FALSE
"καρχαρίαςστίζ","καρχαρίας","στίζ","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"καρχαρίαςψάρι","καρχαρίας","ψάρι","related","word","word",0.529342222561149,-0.6299079936474,0.719682225363175,0.160925837811038,20,21,22,0,0.954545454545455,20,22,0,0.909090909090909,FALSE,FALSE,FALSE
"κάσοναςτέσσερμπ","κάσονας","τέσσερμπ","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κάσοναςυποκρίνομαι","κάσονας","υποκρίνομαι","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κατά λάθοςεκ προθέσεως","κατά λάθος","εκ προθέσεως","related","word","word",NA,0.986756642523751,1.20119064574559,0.24519201382341,24,28,29,0,0.96551724137931,25,29,0,0.862068965517241,FALSE,FALSE,FALSE
"κατά λάθοςεπιστροφη","κατά λάθος","επιστροφη","unrelated","word","word",NA,0.946098484211706,1.53521937297259,0.343285487834132,20,23,38,1,0.605263157894737,32,38,1,0.842105263157895,FALSE,FALSE,FALSE
"κατά λάθοςσυρέτι","κατά λάθος","συρέτι","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κατα λώτοςλήμαη","κατα λώτος","λήμαη","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κατα λώτοςπουλώ","κατα λώτος","πουλώ","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κάταγγελασάλτρινος","κάταγγελασ","άλτρινος","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κάταγγελασπλούτος","κάταγγελασ","πλούτος","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"καταγγελίακατηγορία","καταγγελία","κατηγορία","related","word","word",0.383910702553016,-0.415314193271915,0.736013734248163,0.184003433562041,16,20,20,2,1,21,21,1,1,FALSE,FALSE,FALSE
"καταγγελίαόργανο","καταγγελία","όργανο","unrelated","word","word",0.136791051198668,-0.590687364223151,0.49237920758466,0.11295953725064,19,21,21,0,1,20,20,1,1,FALSE,FALSE,FALSE
"καταγγελίαφωτογρλεία","καταγγελία","φωτογρλεία","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"καταεμείεπικοιοινία","καταεμεί","επικοιοινία","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"καταεμείιδιοκτήτης","καταεμεί","ιδιοκτήτης","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"καταλικόςμίστρο","καταλικός","μίστρο","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"καταλικόςσύνταγμα","καταλικός","σύνταγμα","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"καταπιείβαισάκι","καταπιεί","βαισάκι","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"καταπιείμασάω","καταπιεί","μασάω","related","word","word",0.28347163260499,-0.397868996863482,0.464768610173818,0.0911486235608345,26,27,27,0,1,22,26,1,0.846153846153846,FALSE,FALSE,FALSE
"καταπιείχθες","καταπιεί","χθες","unrelated","word","word",0.0902917944431833,-0.23347745177823,0.722920164534973,0.141776308682059,26,28,29,1,0.96551724137931,23,30,0,0.766666666666667,FALSE,FALSE,FALSE
"κατάραδιαφορετικός","κατάρα","διαφορετικός","unrelated","word","word",0.0835814315952236,-0.456072805039194,0.58823508904518,0.113205895669006,27,27,28,0,0.964285714285714,25,28,0,0.892857142857143,FALSE,FALSE,FALSE
"κατάραδικαλνλογία","κατάρα","δικαλνλογία","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κατάραμάγισσα","κατάρα","μάγισσα","related","word","word",0.480509515191641,-0.706600685247438,0.434044192581382,0.097055231985098,20,20,20,0,1,19,20,0,0.95,FALSE,FALSE,FALSE
"κατασίγιοπλούσιος","κατασίγιο","πλούσιος","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κατασίγιοστράυνς","κατασίγιο","στράυνς","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κατασκευήειυίδημα","κατασκευή","ειυίδημα","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κατασκευήκερί","κατασκευή","κερί","unrelated","word","word",0.125100035023854,-0.374393118291998,0.748586979558044,0.156091175413301,23,24,24,0,1,24,24,0,1,FALSE,FALSE,FALSE
"κατασκευήχτίζω","κατασκευή","χτίζω","related","word","word",0.368241658106588,-0.354604927508859,0.72813201854708,0.171622362637896,18,21,22,0,0.954545454545455,22,22,0,1,FALSE,FALSE,FALSE
"κατασκήνωσηέππλειξη","κατασκήνωση","έππλειξη","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
