"word_combo","zh_hk_cue","zh_hk_target","type","cue_type","target_type","zh_hk_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"明膝頭","明","膝頭","unrelated","word","word",NA,-0.0932998635493336,0.520616198852238,0.232826642164231,5,5,6,1,0.833333333333333,5,6,1,0.833333333333333,FALSE,FALSE,FALSE
"明駕禮","明","駕禮","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"昏好穿戲","昏好","穿戲","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"昏好非常","昏好","非常","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"昏製苦平","昏製","苦平","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"昏製部門","昏製","部門","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"星期一文明","星期一","文明","unrelated","word","word",0.963180621539443,-0.334979165206517,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"星期一禮拜二","星期一","禮拜二","related","word","word",NA,-0.564942573684581,1.17524685477522,0.444201558120867,7,8,8,2,1,8,8,2,1,FALSE,FALSE,FALSE
"星期一纏稱","星期一","纏稱","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"星轉握有罪","星轉握","有罪","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"星轉握要操","星轉握","要操","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"春器帶罰","春器","帶罰","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"春器航班","春器","航班","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"春天牧通","春天","牧通","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"春天秋天","春天","秋天","related","word","word",0.956619897816504,-0.0871394296995045,1.15955320913937,0.473385615333035,6,7,7,1,1,4,7,1,0.571428571428571,FALSE,FALSE,FALSE
"春天膠叉","春天","膠叉","unrelated","word","word",NA,0.955128130932739,NA,NA,1,2,3,0,0.666666666666667,3,3,0,1,FALSE,FALSE,FALSE
"是復中尉","是復","中尉","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"是復無庇","是復","無庇","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"時尚優雅","時尚","優雅","related","word","word",0.974968788991326,-0.451670505044112,NA,NA,1,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"時尚友善","時尚","友善","unrelated","word","word",0.961390096402144,-0.645432535156859,0.413835139384879,0.137945046461626,9,10,10,0,1,8,9,1,0.888888888888889,FALSE,FALSE,FALSE
"時尚竭污","時尚","竭污","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"晚升不適","晚升","不適","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"晚升腸策","晚升","腸策","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"晚膳師藏","晚膳","師藏","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"晚膳早餐","晚膳","早餐","related","word","word",NA,-0.541260355776459,NA,NA,1,2,2,0,1,1,2,0,0.5,FALSE,FALSE,FALSE
"晚膳苦難","晚膳","苦難","unrelated","word","word",NA,NA,NA,NA,NA,0,2,0,0,0,2,0,0,FALSE,FALSE,NA
"晚處和諧","晚處","和諧","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"晚處拋香","晚處","拋香","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"普通平常","普通","平常","related","word","word",0.939710230509271,-0.861987100070933,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"普通直覺","普通","直覺","unrelated","word","word",0.935122332798886,-0.453521269650563,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"普通花罪","普通","花罪","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"景急切割","景急","切割","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"景急柵讚","景急","柵讚","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"景笑掠庶","景笑","掠庶","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"景笑相反","景笑","相反","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"晶片戶析","晶片","戶析","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"晶片設備","晶片","設備","related","word","word",NA,-0.885113272267441,0.0518877089987848,0.036690150893275,2,2,3,0,0.666666666666667,2,3,0,0.666666666666667,FALSE,FALSE,FALSE
"晶片騎車","晶片","騎車","unrelated","word","word",NA,-0.418362549446611,0.325348356040954,0.132822910158948,6,9,9,0,1,6,9,0,0.666666666666667,FALSE,FALSE,FALSE
"暗號密碼","暗號","密碼","related","word","word",0.964120899155642,-0.527938562673751,0.553421506446889,0.31951805572244,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"暗號技術","暗號","技術","unrelated","word","word",0.952794865464742,0.201642225267107,0.987731018401525,0.493865509200762,4,4,4,0,1,4,4,0,1,FALSE,FALSE,FALSE
"暗號答賦","暗號","答賦","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"暴穿污糟","暴穿","污糟","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"暴穿行檸","暴穿","行檸","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"曲塘殺害","曲塘","殺害","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"曲塘考屬","曲塘","考屬","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"更換代替","更換","代替","related","word","word",NA,NA,NA,NA,NA,0,2,1,0,1,3,0,0.333333333333333,FALSE,FALSE,NA
"更換獸簡","更換","獸簡","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"更換陰莖","更換","陰莖","unrelated","word","word",NA,0.774721233201438,1.27658703418842,0.902683348649452,2,3,3,2,1,3,3,2,1,FALSE,FALSE,FALSE
"書始從止殿高刷","書始從止","殿高刷","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"書始從止甲等","書始從止","甲等","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"書院大學","書院","大學","related","word","word",NA,-0.790187333364683,NA,NA,1,2,2,0,1,1,2,0,0.5,FALSE,FALSE,FALSE
"書院約冠","書院","約冠","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"書院行李喼","書院","行李喼","unrelated","word","word",NA,5.75435929108699,NA,NA,1,2,3,1,0.666666666666667,3,3,1,1,FALSE,FALSE,FALSE
"曾球後生仔","曾球","後生仔","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"曾球體酒","曾球","體酒","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"替藉勒索","替藉","勒索","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"替藉收統","替藉","收統","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"會妓到原","會妓","到原","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"會妓美麗","會妓","美麗","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"會所演亮","會所","演亮","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"會所經典","會所","經典","unrelated","word","word",NA,-0.0506864113597937,1.33748406345295,0.94574405099652,2,4,4,1,1,4,4,1,1,FALSE,FALSE,FALSE
"會所酒吧","會所","酒吧","related","word","word",NA,-0.599080550973433,0.198227085065377,0.0886498474375634,5,7,7,1,1,7,7,1,1,FALSE,FALSE,FALSE
"會豁姿刀","會豁","姿刀","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"會豁總統","會豁","總統","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"月亮協議","月亮","協議","unrelated","word","word",0.869214143336498,-0.595447856986433,0.351234447135553,0.175617223567777,4,5,5,0,1,3,5,0,0.6,FALSE,FALSE,FALSE
"月亮太陽","月亮","太陽","related","word","word",0.915418768992976,-0.224386550210778,0.168711695200117,0.11929718374148,2,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"月亮舖慎","月亮","舖慎","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"月份戰士","月份","戰士","unrelated","word","word",NA,-1.00533593686209,NA,NA,1,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"月份星期","月份","星期","related","word","word",NA,NA,NA,NA,NA,1,1,0,1,1,1,0,1,FALSE,FALSE,NA
"月份皮住","月份","皮住","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"月催患聯","月催","患聯","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"月催腹部","月催","腹部","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"月台卸責","月台","卸責","unrelated","word","word",NA,1.96611399074283,1.23347262200208,0.872196855425618,2,6,6,0,1,6,6,0,1,FALSE,FALSE,FALSE
"月台素增幼","月台","素增幼","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"月台車站","月台","車站","related","word","word",NA,-0.527997182977576,0.189823409230217,0.134225419894636,2,5,6,1,0.833333333333333,5,6,1,0.833333333333333,FALSE,FALSE,FALSE
"月曆日程","月曆","日程","related","word","word",NA,-0.575791262412504,NA,NA,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE
"月曆滿鎮","月曆","滿鎮","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"月曆王子","月曆","王子","unrelated","word","word",NA,-0.292706310767859,0.266153723561581,0.108656802644607,6,8,8,1,1,6,7,2,0.857142857142857,FALSE,FALSE,FALSE
"月矮會貫守","月矮","會貫守","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"月矮繼承","月矮","繼承","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"有價值氣氛","有價值","氣氛","unrelated","word","word",NA,0.26572765970545,1.81908063053318,0.742636557631097,6,10,11,1,0.909090909090909,10,11,1,0.909090909090909,FALSE,FALSE,FALSE
"有價值重要","有價值","重要","related","word","word",NA,-0.464937545668496,0.67257969099318,0.47558566038963,2,4,5,0,0.8,5,5,0,1,FALSE,FALSE,FALSE
"有價值體割","有價值","體割","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"有時牛仔","有時","牛仔","unrelated","word","word",0.804326967750231,-0.450610897110769,0.377205851675817,0.217779900004935,3,4,5,1,0.8,5,5,1,1,FALSE,FALSE,FALSE
"有時經常","有時","經常","related","word","word",0.943374013187052,-0.33017562551946,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"有時貨熬","有時","貨熬","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"有用代替","有用","代替","unrelated","word","word",0.897526590239996,-0.423041040704907,0.267242271459633,0.154292397366066,3,4,4,0,1,4,4,0,1,FALSE,FALSE,FALSE
"有用悔群","有用","悔群","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"有用有效","有用","有效","related","word","word",0.971358167330988,-0.819462388701631,0.394811789202892,0.227944692775527,3,4,5,1,0.8,4,5,1,0.8,FALSE,FALSE,FALSE
"服遺事落","服遺","事落","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"服遺村落","服遺","村落","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"望遠鏡收統","望遠鏡","收統","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"望遠鏡討論","望遠鏡","討論","unrelated","word","word",0.678520157629875,-1.22082556903691,NA,NA,1,1,2,0,0.5,2,2,0,1,FALSE,FALSE,FALSE
"望遠鏡顯微鏡","望遠鏡","顯微鏡","related","word","word",0.882386367398822,-0.0640917185424723,0.83514236878839,0.373487021500208,5,6,6,1,1,7,7,0,1,FALSE,FALSE,FALSE
"朧業笑片","朧業","笑片","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"朧業訊月","朧業","訊月","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"木意作用","木意","作用","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"木意陷矮","木意","陷矮","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"未來嘴嚼","未來","嘴嚼","unrelated","word","word",NA,NA,NA,NA,NA,0,3,1,0,3,3,1,1,FALSE,FALSE,NA
"未來手橋","未來","手橋","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"未來過去","未來","過去","related","word","word",0.889429096210829,0.500310834628685,1.42363159895932,1.00665955753558,2,4,5,0,0.8,4,5,0,0.8,FALSE,FALSE,FALSE
"本能爸爸","本能","爸爸","unrelated","word","word",0.487084758738387,-0.655926987238354,0.195670214636072,0.0978351073180362,4,7,7,0,1,6,7,0,0.857142857142857,FALSE,FALSE,FALSE
"本能直覺","本能","直覺","related","word","word",0.883211106674517,NA,NA,NA,NA,1,1,0,1,0,1,0,0,FALSE,FALSE,NA
"本能紡憶","本能","紡憶","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"杯子使命","杯子","使命","unrelated","word","word",0.961064575937285,-0.474487993941802,0.434920689706995,0.194502445401187,5,6,6,1,1,5,6,1,0.833333333333333,FALSE,FALSE,FALSE
"杯子咖啡","杯子","咖啡","related","word","word",0.889128023003958,-0.261409275080379,NA,NA,1,2,3,0,0.666666666666667,1,3,0,0.333333333333333,FALSE,FALSE,FALSE
"杯子豌板","杯子","豌板","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"東有技術","東有","技術","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"東有抽要","東有","抽要","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"松鼠團隊","松鼠","團隊","unrelated","word","word",0.914310831092648,-0.0981731842075939,0.955497736755519,0.47774886837776,4,5,6,1,0.833333333333333,6,6,1,1,FALSE,FALSE,FALSE
"松鼠浣熊","松鼠","浣熊","related","word","word",0.936076643454165,-0.427330055658818,0.191753233705525,0.0857546530941917,5,5,6,1,0.833333333333333,4,6,1,0.666666666666667,FALSE,FALSE,FALSE
"松鼠義加","松鼠","義加","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"林變窮甲","林變","窮甲","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"林變虛弱","林變","虛弱","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"某定外星人","某定","外星人","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"某定法竹","某定","法竹","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"柔弱久雷","柔弱","久雷","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"柔弱建築師","柔弱","建築師","unrelated","word","word",NA,-0.672689831702908,0.46249647550216,0.23124823775108,4,8,8,0,1,7,8,0,0.875,FALSE,FALSE,FALSE
"柔弱敏感","柔弱","敏感","related","word","word",NA,-0.863370842153312,0.429842333846658,0.303944429104023,2,4,4,0,1,4,4,0,1,FALSE,FALSE,FALSE
"查子在監","查子","在監","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"查子重要性","查子","重要性","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"柵一寶座","柵一","寶座","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"柵一謠敵","柵一","謠敵","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"校呼報酬","校呼","報酬","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"校呼設隔","校呼","設隔","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"校蠍大蛇","校蠍","大蛇","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"校蠍道物","校蠍","道物","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"核突污糟","核突","污糟","related","word","word",NA,0.630621683710473,0.578050284461729,0.408743276009701,2,3,3,0,1,1,3,0,0.333333333333333,FALSE,FALSE,FALSE
"核突行雷","核突","行雷","unrelated","word","word",NA,0.506979778603885,NA,NA,1,1,2,0,0.5,1,2,0,0.5,FALSE,FALSE,FALSE
"核突酒道","核突","酒道","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"格地戀抵","格地","戀抵","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"格地浣熊","格地","浣熊","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"案疙開跌","案疙","開跌","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"案疙霧氣","案疙","霧氣","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"案街兄弟","案街","兄弟","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"案街鞋車","案街","鞋車","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"條傲肌肉","條傲","肌肉","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"條傲跳純","條傲","跳純","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"梳化明亮","梳化","明亮","unrelated","word","word",NA,-0.0346367795499318,0.385754675584569,0.222715565789908,3,4,4,0,1,4,4,0,1,FALSE,FALSE,FALSE
"梳化睡床","梳化","睡床","related","word","word",NA,-0.648380783334261,NA,NA,1,1,2,1,0.5,1,2,1,0.5,FALSE,FALSE,FALSE
"梳化綁艷","梳化","綁艷","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"棄綑水殺字","棄綑水","殺字","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"棄綑水香檳","棄綑水","香檳","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"棉蜂情入","棉蜂","情入","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"棉蜂行政","棉蜂","行政","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"棉被家鱔免","棉被","家鱔免","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"棉被正義","棉被","正義","unrelated","word","word",NA,-0.398166748775962,NA,NA,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE
"棉被毛巾","棉被","毛巾","related","word","word",NA,-0.993343802193569,0.148337315869196,0.0856425892479468,3,4,4,1,1,4,4,1,1,FALSE,FALSE,FALSE
"棍棒盤曆","棍棒","盤曆","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"棍棒遇到","棍棒","遇到","unrelated","word","word",NA,-0.451594424144592,0.22013236004019,0.127093477326551,3,5,6,0,0.833333333333333,4,6,0,0.666666666666667,FALSE,FALSE,FALSE
"棍棒鎚仔","棍棒","鎚仔","related","word","word",NA,-0.283672796301561,0.315084496890968,0.222798384398355,2,2,3,0,0.666666666666667,3,3,0,1,FALSE,FALSE,FALSE
"棚笨厭惡","棚笨","厭惡","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"棚笨治上其雜","棚笨","治上其雜","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"棺材光明","棺材","光明","unrelated","word","word",0.923945306993204,-0.610647410579874,0.2578288812235,0.105258199991704,6,8,9,0,0.888888888888889,8,9,0,0.888888888888889,FALSE,FALSE,FALSE
"棺材氣吉","棺材","氣吉","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"棺材葬禮","棺材","葬禮","related","word","word",0.944289224596739,0.994767203390265,2.36371884550756,1.67140162447683,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"植物富有","植物","富有","unrelated","word","word",0.972689635416439,-0.148403349788606,0.273897042433211,0.158134531179057,3,4,5,1,0.8,5,5,1,1,FALSE,FALSE,FALSE
"植物數聖","植物","數聖","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"植物花朵","植物","花朵","related","word","word",-0.0234181730049726,-0.672529657740279,0.0514189092175522,0.0363586593889466,2,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"楊抓人工","楊抓","人工","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"楊抓許表","楊抓","許表","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"業右工警","業右","工警","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"業右氣氛","業右","氣氛","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"業餘專業","業餘","專業","related","word","word",0.799293368169116,-0.137596004548616,1.52506001915458,0.622603145674644,6,9,9,0,1,8,9,0,0.888888888888889,FALSE,FALSE,FALSE
"業餘意外","業餘","意外","unrelated","word","word",0.929443788572916,-0.528219282519137,0.0921572614580317,0.0532070197105733,3,4,4,0,1,3,4,0,0.75,FALSE,FALSE,FALSE
"業餘斷聚","業餘","斷聚","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"極其專員","極其","專員","unrelated","word","word",0.969319000965537,1.09679331780234,1.40484575084447,0.993375956943235,2,4,4,1,1,3,5,0,0.6,FALSE,FALSE,FALSE
"極其性承","極其","性承","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"極其非常","極其","非常","related","word","word",0.7309887892585,-0.0485431179425198,1.19362785653166,0.533806605408429,5,9,9,0,1,5,9,0,0.555555555555556,FALSE,FALSE,FALSE
"極子電話","極子","電話","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"極子預樹","極子","預樹","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"極漏打破","極漏","打破","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"極漏誡頭","極漏","誡頭","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"概念定義","概念","定義","related","word","word",NA,-0.343201368799192,0.522241954477484,0.301516532999692,3,4,4,1,1,3,4,1,0.75,FALSE,FALSE,FALSE
"概念晉同","概念","晉同","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
