"word_combo","el_cue","el_target","type","cue_type","target_type","el_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"κληρονομίακληρονομώ","κληρονομία","κληρονομώ","related","word","word",0.794494688431043,0.426713433501238,2.1437322841812,0.412561470447503,27,27,27,1,1,25,27,1,0.925925925925926,FALSE,FALSE,FALSE
"κληρονομίαταστεύω","κληρονομία","ταστεύω","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κλήσηβατανιστήριο","κλήση","βατανιστήριο","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κλήσηδισεκατομμύριο","κλήση","δισεκατομμύριο","unrelated","word","word",0.130991164389962,0.815025401201638,0.931236650598373,0.240444269276365,15,17,18,0,0.944444444444444,16,18,0,0.888888888888889,FALSE,FALSE,FALSE
"κλήσητηλέφωνο","κλήση","τηλέφωνο","related","word","word",0.421689924807987,-0.506657396043802,0.79208352560474,0.181716423313393,19,20,21,0,0.952380952380952,19,21,0,0.904761904761905,FALSE,FALSE,FALSE
"κλίκτηςκερί","κλίκτης","κερί","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κλίκτηςυπολαλίζω","κλίκτης","υπολαλίζω","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κλινήάμμος","κλινή","άμμος","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κλινήτίακ","κλινή","τίακ","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κλοπήκάπου","κλοπή","κάπου","unrelated","word","word",0.133554929400633,-0.392430011371962,0.521121990733931,0.0935962725385618,31,32,35,1,0.914285714285714,30,35,1,0.857142857142857,FALSE,FALSE,FALSE
"κλοπήκμανίως","κλοπή","κμανίως","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κλοπήληστεία","κλοπή","ληστεία","related","word","word",0.610499597225974,-0.451680731684347,0.607681977718912,0.1358818210881,20,22,22,1,1,22,22,1,1,FALSE,FALSE,FALSE
"κοϊνίδυσάρεστος","κοϊνί","δυσάρεστος","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κοϊνίμοιριώος","κοϊνί","μοιριώος","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κοινλλούλιοδιαδικοπία","κοινλλούλιο","διαδικοπία","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κοινλλούλιομαντήλι","κοινλλούλιο","μαντήλι","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κοιννείαμασάζ","κοιννεία","μασάζ","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κοιννείατραγούσο","κοιννεία","τραγούσο","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κοινοβούλιογερουσία","κοινοβούλιο","γερουσία","related","word","word",0.5125956195883,-0.410409885046992,0.483065860825025,0.0783636304427906,38,40,40,1,1,39,40,1,0.975,FALSE,FALSE,FALSE
"κοινοβούλιοειρωπικός","κοινοβούλιο","ειρωπικός","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κοινοβούλιοπαγώνω","κοινοβούλιο","παγώνω","unrelated","word","word",0.0989796805921017,-0.311502187982567,0.430862525788211,0.0786643748526182,30,31,31,0,1,31,31,0,1,FALSE,FALSE,FALSE
"κοινωνίακαρέκλα","κοινωνία","καρέκλα","unrelated","word","word",0.113967894709684,-0.363883369420203,0.87741521548458,0.14623586924743,36,38,39,1,0.974358974358974,35,38,2,0.921052631578947,FALSE,FALSE,FALSE
"κοινωνίακοινότητα","κοινωνία","κοινότητα","related","word","word",0.615165696285929,-0.238791715104859,0.868146339443818,0.155923685499246,31,32,32,0,1,32,32,0,1,FALSE,FALSE,FALSE
"κοινωνίαπάρεκκωτσι","κοινωνία","πάρεκκωτσι","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κοίτακατάστευα","κοίτα","κατάστευα","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κοίταπαρακολουθώ","κοίτα","παρακολουθώ","related","word","word",0.220198682631563,-0.341476872253914,0.609434620948504,0.109457689161029,31,32,32,0,1,31,32,0,0.96875,FALSE,FALSE,FALSE
"κοίταπιθανός","κοίτα","πιθανός","unrelated","word","word",0.0534893986316997,-0.202052229077816,0.844620621283381,0.211155155320845,16,16,18,0,0.888888888888889,18,18,0,1,FALSE,FALSE,FALSE
"κοκαΐνηδέντρο","κοκαΐνη","δέντρο","unrelated","word","word",0.0804699250867079,-0.638215133807079,0.64734499366819,0.144750741073624,20,21,21,0,1,19,20,1,0.95,FALSE,FALSE,FALSE
"κοκαΐνηηρωίνη","κοκαΐνη","ηρωίνη","related","word","word",0.759466989051927,-0.481039371370292,0.491040187590688,0.0927978728645333,28,31,33,0,0.93939393939394,29,33,0,0.878787878787879,FALSE,FALSE,FALSE
"κοκαΐνησυσθεί","κοκαΐνη","συσθεί","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κόκασηηάγαλμα","κόκασηη","άγαλμα","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κόκασηηυίνταγμα","κόκασηη","υίνταγμα","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κοκιάσυναντώ","κοκιά","συναντώ","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κοκιάψαρός","κοκιά","ψαρός","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κόκκινοδιευθυντής","κόκκινο","διευθυντής","unrelated","word","word",0.0529563116981026,-0.155382754447101,1.13987541291053,0.21936912549551,27,28,32,1,0.875,30,32,1,0.9375,FALSE,FALSE,FALSE
"κόκκινοθί","κόκκινο","θί","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κόκκινοκίτρινος","κόκκινο","κίτρινος","related","word","word",0.526053216216131,-0.658208984500198,0.613474733118873,0.0982345764203937,39,40,40,1,1,40,40,1,1,FALSE,FALSE,FALSE
"κόλακενςκωμωδία","κόλακενς","κωμωδία","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κόλακενςπάθεα","κόλακενς","πάθεα","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κολακεύωατλαντικός","κολακεύω","ατλαντικός","unrelated","word","word",0.138087121533834,0.474751131480924,0.982719501674912,0.179419212922528,30,31,34,0,0.911764705882353,30,34,0,0.88235294117647,FALSE,FALSE,FALSE
"κολακεύωγευριάδα","κολακεύω","γευριάδα","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κολακεύωεντυπωσιάζω","κολακεύω","εντυπωσιάζω","related","word","word",0.546895652889598,0.340867288983487,1.00295792596623,0.23009432862684,19,22,22,0,1,20,22,0,0.909090909090909,FALSE,FALSE,FALSE
"κολατσιόάμδα","κολατσιό","άμδα","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κολατσιόμεσημεριανό","κολατσιό","μεσημεριανό","related","word","word",0.629021756125991,-0.348328340761336,0.820103763270589,0.157829042829233,27,29,29,0,1,23,29,0,0.793103448275862,FALSE,FALSE,FALSE
"κολατσιόπρωτότυπο","κολατσιό","πρωτότυπο","unrelated","word","word",0.089921900142192,-0.268317069224581,0.517649277821019,0.0887761187463462,34,36,37,0,0.972972972972973,31,37,0,0.837837837837838,FALSE,FALSE,FALSE
"κολλέγιοβαλίτσα","κολλέγιο","βαλίτσα","unrelated","word","word",0.075484028749919,-0.360263511318361,0.585791847999595,0.117158369599919,25,25,26,2,0.961538461538462,22,27,1,0.814814814814815,FALSE,FALSE,FALSE
"κολλέγιοδόακ","κολλέγιο","δόακ","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κολλέγιοπανεπιστήμιο","κολλέγιο","πανεπιστήμιο","related","word","word",0.778908568225709,-0.388136730658608,0.473849280081706,0.0895490967159418,28,31,31,1,1,28,31,1,0.903225806451613,FALSE,FALSE,FALSE
"κόλλεζιοανίσχυρος","κόλλεζιο","ανίσχυρος","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κόλλεζιοέυρεσθητος","κόλλεζιο","έυρεσθητος","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κόλποςδάνειο","κόλπος","δάνειο","unrelated","word","word",0.109666073897921,-0.476738716157237,0.580037965849157,0.0905867111648777,41,45,45,0,1,44,45,0,0.977777777777778,FALSE,FALSE,FALSE
"κόλποςδιαίρεση","κόλπος","διαίρεση","unrelated","word","word",0.106327604602216,-0.351006520787995,0.634792932913549,0.124493136616038,26,28,29,0,0.96551724137931,28,29,0,0.96551724137931,FALSE,FALSE,FALSE
"κόλποςιραζονεία","κόλπος","ιραζονεία","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κόλποςκατάηκευση","κόλπος","κατάηκευση","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κόλποςλιμάνι","κόλπος","λιμάνι","related","word","word",0.247899624198581,-0.41325791708317,0.604048537112635,0.135069359069316,20,21,21,0,1,20,21,0,0.952380952380952,FALSE,FALSE,FALSE
"κόλποςπέος","κόλπος","πέος","related","word","word",0.397440267434698,-0.232903419505096,0.68745621097391,0.140326411449432,24,25,26,0,0.961538461538462,25,26,0,0.961538461538462,FALSE,FALSE,FALSE
"κόμεοςόμορφος","κόμεος","όμορφος","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κόμεοςστείδωτε","κόμεος","στείδωτε","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κομητείακολιέ","κομητεία","κολιέ","unrelated","word","word",0.116729333515149,-0.251236800756042,0.608571241016364,0.115009154199661,28,28,29,1,0.96551724137931,24,29,1,0.827586206896552,FALSE,FALSE,FALSE
"κομητείαπεριοχή","κομητεία","περιοχή","related","word","word",0.441469474253284,-0.54035212288588,0.455342080665825,0.0910684161331651,25,25,25,0,1,19,25,0,0.76,FALSE,FALSE,FALSE
"κομητείατοβιολύ","κομητεία","τοβιολύ","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κονςασμένοςικανότητα","κονςασμένος","ικανότητα","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κονςασμένοςμαρτέλ","κονςασμένος","μαρτέλ","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κοντάεπιθέσρηση","κοντά","επιθέσρηση","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κοντάμακριά","κοντά","μακριά","related","word","word",0.452787880610443,-0.492476751209882,0.731485721940013,0.146297144388003,25,26,26,0,1,26,26,0,1,FALSE,FALSE,FALSE
"κοντάσαμπάνια","κοντά","σαμπάνια","unrelated","word","word",0.127282297928969,0.0357914930646957,0.503113214444199,0.129903273386618,15,16,16,0,1,14,16,0,0.875,FALSE,FALSE,FALSE
"κόπααπολεμικό ναυτικό","κόπαα","πολεμικό ναυτικό","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κόπαασχερείο","κόπαα","σχερείο","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κόραλαινύτης","κόραλα","ινύτης","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κόραλακαταλαβαίνουν","κόραλα","καταλαβαίνουν","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κοράπουλοπαρεκκλήσι","κοράπουλο","παρεκκλήσι","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κοράπουλοπεριασικό","κοράπουλο","περιασικό","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κόρηεξεγές","κόρη","εξεγές","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κόρητεράστιος","κόρη","τεράστιος","unrelated","word","word",0.0624058778268424,-0.136530656547575,0.769436708411563,0.133941738606553,33,35,35,0,1,34,35,0,0.971428571428571,FALSE,FALSE,FALSE
"κόρηυιός","κόρη","υιός","related","word","word",0.224510204382678,-0.0430484800782015,0.830750956184098,0.173223548856082,23,23,24,1,0.958333333333333,24,25,0,0.96,FALSE,FALSE,FALSE
"κορίτσιαγόρι","κορίτσι","αγόρι","related","word","word",0.835068593176963,-0.765547356044657,0.376206124389712,0.0784443995918037,23,24,25,1,0.96,25,25,1,1,FALSE,FALSE,FALSE
"κορίτσιανάλυση","κορίτσι","ανάλυση","unrelated","word","word",0.0872982065817642,-0.414127649071424,0.545300408880234,0.118994304770669,21,22,22,0,1,21,22,0,0.954545454545455,FALSE,FALSE,FALSE
"κορίτσιφόαδρο","κορίτσι","φόαδρο","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κορυφήαντιχεάδας","κορυφή","αντιχεάδας","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κορυφήγυναίκα","κορυφή","γυναίκα","unrelated","word","word",0.111451567871256,-0.73299785233075,0.397706983686177,0.0994267459215443,16,21,21,0,1,20,21,0,0.952380952380952,FALSE,FALSE,FALSE
"κορυφήπάτος ","κορυφή","πάτος ","related","word","word",NA,-0.129358947813461,0.845400485168741,0.156986928988453,29,30,31,0,0.967741935483871,28,31,0,0.903225806451613,FALSE,FALSE,FALSE
"κοσμήμςσυγγραφέας","κοσμήμς","συγγραφέας","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κοσμήμςφόξαδερτς","κοσμήμς","φόξαδερτς","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κόσμιοςομορβγά","κόσμιος","ομορβγά","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κόσμιοςσυσκευή","κόσμιος","συσκευή","unrelated","word","word",0.043914341630587,-0.318109385775367,0.565391004484103,0.0969637573213255,34,37,38,0,0.973684210526316,35,38,0,0.921052631578947,FALSE,FALSE,FALSE
"κόσμιοςτίμιος","κόσμιος","τίμιος","related","word","word",0.51501510083636,-0.674951524799122,0.536903906872693,0.107380781374539,25,28,29,2,0.96551724137931,25,29,2,0.862068965517241,FALSE,FALSE,FALSE
"κοτόπουλογαλοπούλα","κοτόπουλο","γαλοπούλα","related","word","word",0.643487387210518,-0.260212700087255,0.793101699875584,0.158620339975117,25,26,28,0,0.928571428571429,28,28,0,1,FALSE,FALSE,FALSE
"κοτόπουλοπαραδιγή","κοτόπουλο","παραδιγή","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κοτόπουλοσυμβουλεύω","κοτόπουλο","συμβουλεύω","unrelated","word","word",0.0636645115012504,-0.124093069244895,0.610313140642415,0.10961547595599,31,33,33,0,1,33,33,0,1,FALSE,FALSE,FALSE
"κοτοτείαεξετάζω","κοτοτεία","εξετάζω","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κοτοτείαπάλιμα","κοτοτεία","πάλιμα","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κουβένταθρσμός","κουβέντα","θρσμός","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κουβένταμιλώ","κουβέντα","μιλώ","related","word","word",0.183816949088896,-0.719641620571183,0.340959691112147,0.0656177231488032,27,28,28,3,1,28,28,3,1,FALSE,FALSE,FALSE
"κουβέντανυκτερίδα","κουβέντα","νυκτερίδα","unrelated","word","word",NA,0.545779596123726,1.37162296397463,0.395953443738712,12,13,21,1,0.619047619047619,21,21,1,1,FALSE,FALSE,FALSE
"κουβέρονμοναστήρι","κουβέρον","μοναστήρι","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κουβέρονσνλία","κουβέρον","σνλία","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κουβέρταδικαιοσύνη","κουβέρτα","δικαιοσύνη","unrelated","word","word",0.0790505081435739,0.202029157036551,3.21416146558437,0.543292447604614,35,38,41,0,0.926829268292683,37,41,0,0.902439024390244,FALSE,FALSE,FALSE
"κουβέρτακρίλω","κουβέρτα","κρίλω","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κουβέρταπετσέτα","κουβέρτα","πετσέτα","related","word","word",0.599826697019078,-0.284872437649309,0.639344505111999,0.113021208769763,32,33,33,0,1,31,33,0,0.93939393939394,FALSE,FALSE,FALSE
"κούκλααγώνας","κούκλα","αγώνας","unrelated","word","word",0.0464850127914925,-0.484360809125117,0.989539722933495,0.206333295513678,23,24,24,0,1,21,24,0,0.875,FALSE,FALSE,FALSE
"κούκλαδάνεαν","κούκλα","δάνεαν","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κούκλαπαιχνίδι","κούκλα","παιχνίδι","related","word","word",0.233722114966386,-0.629447799232691,0.484169657880235,0.103225317897717,22,22,22,0,1,21,22,0,0.954545454545455,FALSE,FALSE,FALSE
"κουλτούραάιναα","κουλτούρα","άιναα","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κουλτούρανευρικός","κουλτούρα","νευρικός","unrelated","word","word",0.133768475405873,-0.596822039058709,0.643286397975307,0.110322707094186,34,35,35,0,1,35,35,0,1,FALSE,FALSE,FALSE
"κουλτούραπολιτισμός","κουλτούρα","πολιτισμός","related","word","word",0.475871308939905,-0.586528403471518,0.606492013477726,0.112622739544427,29,34,34,0,1,32,34,0,0.941176470588235,FALSE,FALSE,FALSE
"κουμάζαρνέα","κουμάζ","αρνέα","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κουμάζάρωμα","κουμάζ","άρωμα","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κουμπίμπύυ","κουμπί","μπύυ","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"κουμπίνόσος","κουμπί","νόσος","unrelated","word","word",0.115336277893221,-0.288411691541119,0.617997599331073,0.126148231718841,24,27,29,0,0.931034482758621,27,28,1,0.964285714285714,FALSE,FALSE,FALSE
"κουμπίτύπος","κουμπί","τύπος","related","word","word",0.167119953152277,-0.673552988833906,0.370915420632464,0.075712793189944,24,24,24,0,1,24,24,0,1,FALSE,FALSE,FALSE
