"word_combo","ko_cue","ko_target","type","cue_type","target_type","ko_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"어둠식당","어둠","식당","unrelated","word","word",0.099899998580682,-0.601214461118798,0.587080851749606,0.0770874924434883,58,60,62,2,0.967741935483871,59,62,2,0.951612903225806,TRUE,TRUE,TRUE
"어둠즈는","어둠","즈는","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"어드자다","어드","자다","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"어드테나","어드","테나","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"어락명해위원","어락명해","위원","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"어락명해지명이","어락명해","지명이","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"어리모텔","어리","모텔","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"어리오옷","어리","오옷","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"어머니아버지","어머니","아버지","related","word","word",0.417736236567356,-0.767643284499229,0.438943849940378,0.0591871766517778,55,58,60,1,0.966666666666667,56,60,1,0.933333333333333,TRUE,TRUE,TRUE
"어머니지명이","어머니","지명이","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"어머니초자연적 인 것","어머니","초자연적 인 것","unrelated","word","word",0,1.35684936710942,1.54134617660042,0.211720180057989,53,70,75,6,0.933333333333333,77,77,4,1,FALSE,TRUE,TRUE
"어무블해운공기","어무블해운","공기","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"어무블해운였거하다","어무블해운","였거하다","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"어세국알리망","어세국","알리망","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"어세국합리적인","어세국","합리적인","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"어저르다군대","어저르다","군대","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"어저르다질테","어저르다","질테","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"언니한젖은","언니한","젖은","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"언니한항호다","언니한","항호다","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"언덕반응기","언덕","반응기","unrelated","word","word",0,0.0694820323778554,1.11517666968602,0.150370391464907,55,65,87,4,0.747126436781609,83,87,4,0.954022988505747,FALSE,TRUE,TRUE
"언덕산","언덕","산","related","word","word",0.295722591316521,-0.570472282838501,0.42305925139381,0.0550776232193227,59,67,72,1,0.930555555555556,63,72,1,0.875,TRUE,TRUE,TRUE
"언덕틱스","언덕","틱스","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"언스없지상","언스","없지상","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"언스판사","언스","판사","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"언십결국","언십","결국","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"언십댓가","언십","댓가","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"언십불쾌한","언십","불쾌한","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"언십플라실도","언십","플라실도","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"언제나들직조과","언제나","들직조과","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"언제나지속적으로","언제나","지속적으로","related","word","word",0.135156810742269,-0.101562973448515,0.708126260645774,0.0929815332996908,58,62,62,2,1,62,62,2,1,FALSE,TRUE,TRUE
"언제나컴퓨터","언제나","컴퓨터","unrelated","word","word",0.101580046193784,-0.619195104503553,0.597026159922285,0.0812449697168259,54,60,60,3,1,58,59,4,0.983050847457627,TRUE,TRUE,TRUE
"언즈담배","언즈","담배","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"언즈쓰레로운","언즈","쓰레로운","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"얹은을 더한가치 없는","얹은을 더한","가치 없는","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"얹은을 더한이층타","얹은을 더한","이층타","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"얻다동업","얻다","동업","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"얻다비행","얻다","비행","unrelated","word","word",0,-0.611277633038055,0.596252790617145,0.0834920907747311,51,59,61,3,0.967213114754098,58,60,4,0.966666666666667,TRUE,TRUE,TRUE
"얻다이기다","얻다","이기다","related","word","word",NA,-0.33589962960382,0.78281193838369,0.105554340238574,55,65,67,1,0.970149253731343,59,66,2,0.893939393939394,FALSE,TRUE,TRUE
"얻붙극적인","얻붙","극적인","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"얻붙킷의","얻붙","킷의","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"없듯무우히의","없듯","무우히의","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"없듯서부","없듯","서부","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"없애다노동자","없애다","노동자","unrelated","word","word",0,-0.562433446405454,0.517886476792475,0.0663085686479486,61,66,68,7,0.970588235294118,54,68,7,0.794117647058823,TRUE,TRUE,TRUE
"없애다싸잖","없애다","싸잖","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"없애다제거하다","없애다","제거하다","related","word","word",NA,-0.388003027372754,0.428011155856155,0.0552560026207291,60,69,72,1,0.958333333333333,68,73,0,0.931506849315068,TRUE,TRUE,TRUE
"없으격리이어","없으","격리이어","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"없으범관케한","없으범","관케한","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"없으범군대","없으범","군대","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"없으압력","없으","압력","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"엇은시위","엇은","시위","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"엇은장이","엇은","장이","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"었대빠르게","었대","빠르게","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"었대책무한","었대","책무한","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"었썼거대한","었썼","거대한","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"었썼링스","었썼","링스","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"에럭댁들리","에럭","댁들리","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"에럭코","에럭","코","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"에뷰신낳","에뷰","신낳","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"에뷰주황색","에뷰","주황색","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"에이즈놀랄만한","에이즈","놀랄만한","unrelated","word","word",NA,-0.142043545774744,0.611855965549047,0.0912101020937625,45,54,56,2,0.964285714285714,44,56,2,0.785714285714286,FALSE,TRUE,FALSE
"에이즈에이즈 바이러스","에이즈","에이즈 바이러스","related","word","word",NA,0.402936294557856,0.804153498375814,0.102961304919162,61,69,73,1,0.945205479452055,67,74,0,0.905405405405405,FALSE,TRUE,TRUE
"에이즈저기","에이즈","저기","unrelated","word","word",0.0601573511356803,-0.0573545558743536,0.949823596722767,0.131716833870368,52,68,72,2,0.944444444444444,67,72,2,0.930555555555556,FALSE,TRUE,TRUE
"에이즈점들시키다","에이즈","점들시키다","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"에이축타능을","에이축타","능을","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"에이축타행사","에이축타","행사","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"엔자두꺼운","엔자","두꺼운","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"엔자타스일","엔자","타스일","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"엔지니어건축가","엔지니어","건축가","related","word","word",0.557572917566894,-0.166138959815063,2.09853071715532,0.275550582716221,58,63,66,0,0.954545454545455,58,63,3,0.920634920634921,FALSE,TRUE,TRUE
"엔지니어난둘러","엔지니어","난둘러","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"엔지니어투표자","엔지니어","투표자","unrelated","word","word",0,-0.377925189733445,0.686189535376134,0.0925257780748611,55,61,62,7,0.983870967741935,59,62,7,0.951612903225806,FALSE,TRUE,TRUE
"엔지빈스노동자","엔지빈스","노동자","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"엔지빈스락은","엔지빈스","락은","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"엘과엄이","엘과","엄이","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"엘과절차","엘과","절차","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"엘과조사","엘과","조사","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"엘과템이","엘과","템이","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"엘리니가격","엘리니","가격","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"엘리니낭포","엘리니","낭포","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"엘의맙시","엘의","맙시","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"엘의접시","엘의","접시","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"엣이시가","엣이","시가","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"엣이홍막","엣이","홍막","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"여기고문","여기","고문","unrelated","word","word",0.113209864633841,-0.621048452518262,0.338397232079064,0.0473850904570517,51,53,57,5,0.929824561403509,55,56,6,0.982142857142857,TRUE,TRUE,TRUE
"여기무우히의","여기","무우히의","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"여기저기","여기","저기","related","word","word",0.228671884092077,-0.633550137070437,0.449718932252148,0.0595667277352712,57,63,66,4,0.954545454545455,63,66,4,0.954545454545455,TRUE,TRUE,TRUE
"여름겨울","여름","겨울","related","word","word",0.460492755220046,-0.915569267171482,0.41876146061131,0.0580717660931643,52,67,68,0,0.985294117647059,67,68,0,0.985294117647059,TRUE,TRUE,TRUE
"여름로울","여름","로울","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"여름신성한","여름","신성한","unrelated","word","word",0.113029611415438,-0.266652489108978,0.612897518548759,0.0841879487906096,53,62,63,2,0.984126984126984,59,62,3,0.951612903225806,TRUE,TRUE,TRUE
"여왕부깨리다","여왕","부깨리다","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"여왕왕","여왕","왕","related","word","word",0.426669125513672,-0.787242517729783,0.365905131231852,0.0480456975471232,58,65,70,2,0.928571428571429,66,70,2,0.942857142857143,TRUE,TRUE,TRUE
"여왕탄산 음료","여왕","탄산 음료","unrelated","word","word",0,-0.201810056812867,0.758878446727763,0.102327148882035,55,60,63,3,0.952380952380952,60,63,3,0.952380952380952,FALSE,TRUE,TRUE
"여우수리하다","여우","수리하다","unrelated","word","word",0,-0.16776101389097,0.52154665296024,0.0709735098227226,54,61,61,5,1,60,62,4,0.967741935483871,TRUE,TRUE,TRUE
"여우제자지","여우","제자지","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"여우토끼","여우","토끼","related","word","word",0.411111803797689,-0.776112210275977,0.556352693760813,0.072430951321968,59,66,69,1,0.956521739130435,68,69,1,0.985507246376812,TRUE,TRUE,TRUE
"여제한불결한","여제한","불결한","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"여제한즐간","여제한","즐간","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"역겨운개인","역겨운","개인","unrelated","word","word",0.10067079514983,-0.480384754493248,0.66930343100001,0.0850016207386645,62,74,76,5,0.973684210526316,73,76,5,0.960526315789474,TRUE,TRUE,TRUE
"역겨운못생긴","역겨운","못생긴","related","word","word",0.480444346314858,-0.365244462593763,0.478762293467161,0.0634136149039925,57,73,76,2,0.960526315789474,72,76,2,0.947368421052632,TRUE,TRUE,TRUE
"역겨운부내딜","역겨운","부내딜","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"역병민래의","역병","민래의","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"역병전염병","역병","전염병","related","word","word",0.371710231098041,-0.42345705908314,0.977502805298465,0.129473409473967,57,63,66,3,0.954545454545455,60,65,4,0.923076923076923,FALSE,TRUE,TRUE
"역병즐거운","역병","즐거운","unrelated","word","word",0.108078511146336,-0.63818520726011,0.43512299570382,0.0548203445884636,63,67,71,3,0.943661971830986,64,70,4,0.914285714285714,TRUE,TRUE,TRUE
"연구공부하다","연구","공부하다","related","word","word",NA,-0.566546174276819,0.408824428198316,0.0532244070894967,59,66,67,0,0.985074626865672,64,67,0,0.955223880597015,TRUE,TRUE,TRUE
"연구기홍한","연구","기홍한","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"연구살인자","연구","살인자","unrelated","word","word",0.137705632226646,-0.454024290607496,0.390343352930069,0.0541308836163808,52,57,58,1,0.982758620689655,57,58,1,0.982758620689655,TRUE,TRUE,TRUE
"연금드미한","연금","드미한","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"연금연봉","연금","연봉","related","word","word",0.487665965438567,-0.381907057187768,1.24142777802162,0.161620130481978,59,63,66,4,0.954545454545455,62,63,7,0.984126984126984,FALSE,TRUE,TRUE
"연금확인하다","연금","확인하다","unrelated","word","word",0,-0.456900985697129,0.461299507985512,0.0622016129676387,55,59,63,1,0.936507936507937,58,63,1,0.920634920634921,TRUE,TRUE,TRUE
"연기슬리","연기","슬리","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"연기시가","연기","시가","related","word","word",0.287816298451898,1.05551525785451,1.50855049045974,0.188568811307468,64,68,107,5,0.635514018691589,103,109,3,0.944954128440367,FALSE,TRUE,TRUE
"연기핵무기","연기","핵무기","unrelated","word","word",0.12249130924053,-0.159840164704335,0.64325630971385,0.0892036003053473,52,67,69,3,0.971014492753623,69,69,3,1,TRUE,TRUE,TRUE
"연대낫은  잖료","연대","낫은  잖료","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"연대대대","연대","대대","related","word","word",0.425058256161034,0.0219624592432576,1.13167523510104,0.149894046658052,57,69,97,1,0.711340206185567,91,96,2,0.947916666666667,FALSE,TRUE,TRUE
"연대앉다","연대","앉다","unrelated","word","word",0,0.203839399641406,1.45365864953735,0.194253307996044,56,61,70,5,0.871428571428571,56,68,7,0.823529411764706,FALSE,TRUE,TRUE
"연락하다마케팅","연락하다","마케팅","unrelated","word","word",0,-0.3284548821937,0.507236617514743,0.0703410628170124,52,54,55,2,0.981818181818182,53,55,2,0.963636363636364,TRUE,TRUE,TRUE
"연락하다연결","연락하다","연결","related","word","word",NA,-0.486199331976403,0.724050157939247,0.0959027862328588,57,60,63,4,0.952380952380952,60,63,4,0.952380952380952,FALSE,TRUE,TRUE
"연락하다히기","연락하다","히기","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"연방 정부국가","연방 정부","국가","related","word","word",NA,-0.781193508493899,0.269105789455752,0.0356439325607677,57,75,75,3,1,72,73,5,0.986301369863014,TRUE,TRUE,TRUE
"연방 정부미끼","연방 정부","미끼","unrelated","word","word",0,-0.115149720630178,0.630354224071187,0.0874144029459223,52,58,60,4,0.966666666666667,54,59,5,0.915254237288136,TRUE,TRUE,TRUE
"연방 정부스카","연방 정부","스카","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"연설가득한","연설","가득한","unrelated","word","word",0.0401268549064801,-0.352135451822887,0.758542654024993,0.105190939758217,52,58,61,3,0.950819672131147,58,61,3,0.950819672131147,FALSE,TRUE,TRUE
"연설설교","연설","설교","related","word","word",0.454425475885049,-0.291349942053493,0.497339357712797,0.0658742071732547,57,66,73,1,0.904109589041096,66,74,0,0.891891891891892,TRUE,TRUE,TRUE
"연설취파충","연설","취파충","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"연속생각한다","연속","생각한다","unrelated","word","word",0.114232256661148,-0.518261008495174,0.673050291080463,0.093335282132945,52,56,58,4,0.96551724137931,56,58,4,0.96551724137931,FALSE,TRUE,TRUE
"연속에피소드","연속","에피소드","related","word","word",0.388162006001249,-0.0765402510790772,0.665596203521225,0.0873970632093459,58,61,62,0,0.983870967741935,60,62,0,0.967741935483871,TRUE,TRUE,TRUE
"연속총종심","연속","총종심","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"연습강철","연습","강철","unrelated","word","word",0.00433522699300474,-0.453222540881415,0.517002238751118,0.0716953108210319,52,57,61,3,0.934426229508197,58,61,3,0.950819672131147,TRUE,TRUE,TRUE
"연습다통댔다","연습","다통댔다","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"연습운동","연습","운동","related","word","word",0.429524328305594,-0.742755863194072,0.566631194352441,0.0771087388059604,54,65,68,3,0.955882352941177,65,69,2,0.942028985507246,TRUE,TRUE,TRUE
"연약한애설한","연약한","애설한","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"연약한예민한","연약한","예민한","related","word","word",0.5013441353138,-0.427326135960425,0.657013755194492,0.0855359052881926,59,66,69,4,0.956521739130435,63,69,4,0.91304347826087,TRUE,TRUE,TRUE
"연약한제품","연약한","제품","unrelated","word","word",0.121661229068852,-0.48228523968856,0.805418439477563,0.109603567008262,54,61,64,4,0.953125,60,64,4,0.9375,FALSE,TRUE,TRUE
"연예인노프","연예인","노프","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"연예인모르핀","연예인","모르핀","unrelated","word","word",0.169050626467952,0.303362462540017,0.820067102075299,0.110577825485959,55,67,93,2,0.720430107526882,87,92,3,0.945652173913043,FALSE,TRUE,TRUE
"연예인별","연예인","별","related","word","word",0.273659969389473,-0.259960740495271,1.23597940015163,0.153304376855537,65,82,84,6,0.976190476190476,81,83,7,0.975903614457831,FALSE,TRUE,TRUE
"열광쓰다","열광","쓰다","unrelated","word","word",0,0.202653908780142,1.0343222024562,0.143434682165642,52,55,61,5,0.901639344262295,58,63,3,0.920634920634921,FALSE,TRUE,TRUE
"열광열정","열광","열정","related","word","word",NA,-0.709875980164873,0.741947412340893,0.0965933256177012,59,65,66,0,0.984848484848485,62,66,0,0.93939393939394,FALSE,TRUE,TRUE
