"word_combo","ar_cue","ar_target","type","cue_type","target_type","ar_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"عنصريأداء","عنصري","أداء","unrelated","word","word",0.0603004839024653,-0.449598702622136,0.232084692998649,0.164108660228943,2,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"عنصريالشيوعي","عنصري","الشيوعي","related","word","word",0.309240394865972,0.17537407424989,0.213227938213878,0.106613969106939,4,4,4,0,1,4,4,0,1,FALSE,FALSE,FALSE
"عنصريوإيل","عنصري","وإيل","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"عنكبوتحشرة","عنكبوت","حشرة","related","word","word",0.518362246926231,-0.611634120919871,0.288892055268106,0.129196454747822,5,7,7,0,1,6,7,0,0.857142857142857,FALSE,FALSE,FALSE
"عنكبوتخلاف","عنكبوت","خلاف","unrelated","word","word",0.133413751649912,-0.227455041802243,0.615102758138557,0.134226426159336,21,23,23,1,1,22,23,1,0.956521739130435,FALSE,FALSE,FALSE
"عنكبوتعاجيرة","عنكبوت","عاجيرة","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"عنيدأناني","عنيد","أناني","related","word","word",0.55549707473899,-0.766885448306332,NA,NA,1,1,2,0,0.5,1,2,0,0.5,FALSE,FALSE,FALSE
"عنيدالأخير","عنيد","الأخير","unrelated","word","word",0.138616006886353,-0.64277799808136,0.300750732246997,0.100250244082332,9,9,10,0,0.9,9,10,0,0.9,FALSE,FALSE,FALSE
"عنيدالرواخة","عنيد","الرواخة","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"عومرمز","عوم","رمز","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"عومليدو","عوم","ليدو","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"عياررصاصة","عيار","رصاصة","related","word","word",0.530646040027588,-0.334184080380972,0.289377470756405,0.204620771894466,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"عيارسعكيد","عيار","سعكيد","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"عيارفندق صغير","عيار","فندق صغير","unrelated","word","word",NA,0.53510715212646,1.64142096740515,0.49490704290046,11,11,11,0,1,10,11,0,0.909090909090909,FALSE,FALSE,FALSE
"عياكالمحأت","عياك","المحأت","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"عياكمحتشم","عياك","محتشم","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"عيلادفدبو","عيلاد","فدبو","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"عيلادكلاسيكي","عيلاد","كلاسيكي","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"عينأذن","عين","أذن","related","word","word",0.25971339721144,-0.409390327857167,0.724100459226903,0.256008172489818,8,10,10,1,1,10,10,1,1,FALSE,FALSE,FALSE
"عينالرد","عين","الرد","unrelated","word","word",0.0706404222190707,-0.435609846028392,0.384623173830787,0.192311586915393,4,5,6,0,0.833333333333333,6,6,0,1,FALSE,FALSE,FALSE
"عينفكلهفي","عين","فكلهفي","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"غادفصورة","غادف","صورة","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"غادففجاري","غادف","فجاري","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"غازالوقود","غاز","الوقود","related","word","word",0.415343374074076,-0.758932877926757,0.379816442368958,0.268570782005239,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"غازيسجة","غاز","يسجة","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"غالبيةادعة","غالبية","ادعة","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"غالبيةتصويت","غالبية","تصويت","related","word","word",0.288670189574089,-0.532504257267456,NA,NA,1,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"غالبيةنمط","غالبية","نمط","unrelated","word","word",0.124856103418119,0.420307278327504,0.896670864186062,0.448335432093031,4,4,5,0,0.8,4,5,0,0.8,FALSE,FALSE,FALSE
"غالي الثمنرخيص","غالي الثمن","رخيص","related","word","word",NA,0.0188913060305282,0.851682190273709,0.301115126079175,8,8,8,0,1,8,8,0,1,FALSE,FALSE,FALSE
"غالي الثمنصحافي","غالي الثمن","صحافي","unrelated","word","word",NA,0.357731519448886,1.98656172320864,0.550973088838682,13,16,19,0,0.842105263157895,18,19,0,0.947368421052632,FALSE,FALSE,FALSE
"غالي الثمنماريمك","غالي الثمن","ماريمك","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"غامضسرطان","غامض","سرطان","unrelated","word","word",0.115100672876945,-0.46236456711426,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"غامضلاغاء","غامض","لاغاء","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"غامضمجهول","غامض","مجهول","related","word","word",0.516221500426958,-0.587217585864993,0.720406466475362,0.24013548882512,9,10,10,0,1,10,10,0,1,FALSE,FALSE,FALSE
"غاهديجماعة","غاهدي","جماعة","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"غاهديدسبير","غاهدي","دسبير","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"غاهفكلهفي","غاه","فكلهفي","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"غاهوجبة","غاه","وجبة","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"غاورةحاته","غاورة","حاته","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"غاورةمتاعب","غاورة","متاعب","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"غداأحد الوالدين","غدا","أحد الوالدين","unrelated","word","word",NA,-0.299327344661067,0.544428836372899,0.0993986515459087,30,34,34,0,1,31,34,0,0.911764705882353,FALSE,FALSE,FALSE
"غداذوة","غدا","ذوة","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"غداصباح","غدا","صباح","related","word","word",0.349729977827852,-0.339897920569365,0.542993381525355,0.271496690762678,4,4,4,0,1,4,4,0,1,FALSE,FALSE,FALSE
"غذاءسرنه","غذاء","سرنه","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"غذاءمفوض","غذاء","مفوض","unrelated","word","word",0.0524429791639219,-0.583981226277543,NA,NA,1,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"غذاءوجبة","غذاء","وجبة","related","word","word",0.410252726861913,-0.774091259130074,0.324154704925988,0.0661678020659263,24,28,28,1,1,28,28,1,1,FALSE,FALSE,FALSE
"غرئدهالناخب","غرئده","الناخب","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"غرئدهلوسية","غرئده","لوسية","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"غربشرق","غرب","شرق","related","word","word",0.647830483548046,-0.717534055858941,0.168631262202052,0.0562104207340172,9,9,9,0,1,9,9,0,1,FALSE,FALSE,FALSE
"غربصفايم","غرب","صفايم","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"غربوجبة","غرب","وجبة","unrelated","word","word",0.121428193464168,-0.506424189750952,0.54601976768026,0.172666611334562,10,11,11,2,1,10,11,2,0.909090909090909,FALSE,FALSE,FALSE
"غرشمساتحاد","غرشمس","اتحاد","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"غرشمسيقرحل","غرشمس","يقرحل","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"غرفة المركبالأبيرث","غرفة المركب","الأبيرث","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"غرفة المركبحصاة","غرفة المركب","حصاة","unrelated","word","word",NA,-0.471526276251186,0.995170359897661,0.44505371478482,5,6,6,0,1,6,6,0,1,FALSE,FALSE,FALSE
"غرفة المركبسطح المركب","غرفة المركب","سطح المركب","related","word","word",NA,-0.212287196110342,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"غرفةصداقة","غرفة","صداقة","unrelated","word","word",0.0658569022035013,-0.283208279688117,0.603494847922376,0.348427912902536,3,3,4,0,0.75,3,4,0,0.75,FALSE,FALSE,FALSE
"غرفةصدانة","غرفة","صدانة","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"غرفةغرفة نوم","غرفة","غرفة نوم","related","word","word",NA,-0.578602826688048,0.272617622657527,0.0581222724417483,22,24,24,1,1,23,24,1,0.958333333333333,FALSE,FALSE,FALSE
"غروب الشمساليجل","غروب الشمس","اليجل","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"غروب الشمسشكر","غروب الشمس","شكر","unrelated","word","word",NA,-0.572916075977325,0.830596603824879,0.479545172806283,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"غروب الشمسفجر","غروب الشمس","فجر","related","word","word",NA,-0.715745347922284,0.462873208074063,0.0845086991089822,30,35,36,2,0.972222222222222,34,36,2,0.944444444444444,FALSE,FALSE,FALSE
"غريدأطلق النار","غريد","أطلق النار","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"غريدنرع","غريد","نرع","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"غريزهالبديهة","غريزه","البديهة","related","word","word",0.289059350615907,0.314232008220678,0.933437211546796,0.417445811549297,5,5,5,0,1,5,5,0,1,FALSE,FALSE,FALSE
"غريزهطحب","غريزه","طحب","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"غريزهمدرسة","غريزه","مدرسة","unrelated","word","word",0.110920235709479,-0.563938003019408,0.858250711500284,0.19689621682377,19,20,20,1,1,17,20,1,0.85,FALSE,FALSE,FALSE
"غزوثوال","غزو","ثوال","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"غزومخبر","غزو","مخبر","unrelated","word","word",0.129725747296218,-0.372595273296108,0.681321529789484,0.142065359568524,23,24,26,4,0.923076923076923,21,26,4,0.807692307692308,FALSE,FALSE,FALSE
"غزوهجوم","غزو","هجوم","related","word","word",0.478539488864602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"غطوطاجبرة","غطوط","اجبرة","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"غطوطغداء","غطوط","غداء","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"غلرةثريب","غلرة","ثريب","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"غلرةمذهل","غلرة","مذهل","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"غلشازالمقصعية","غلشاز","المقصعية","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"غلشازخيبة الامل","غلشاز","خيبة الامل","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"غمارطةبضواعا","غمارطة","بضواعا","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"غمارطةعكس","غمارطة","عكس","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"غنيمةكزية","غنيمة","كزية","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"غنيمةميدالية","غنيمة","ميدالية","related","word","word",0.291788370041552,-0.607529809604639,0.400871379548167,0.141729435431057,8,9,9,3,1,10,10,2,1,FALSE,FALSE,FALSE
"غنيمةيختطف","غنيمة","يختطف","unrelated","word","word",0.117315741093157,0.327739554050849,1.58796115924689,0.31142480530105,26,29,29,2,1,29,29,2,1,FALSE,FALSE,FALSE
"غواصةطبيب","غواصة","طبيب","unrelated","word","word",0.108365631052543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"غواصةقارب","غواصة","قارب","related","word","word",0.424596810771039,1.20691165373373,1.89027582047686,0.714457104328619,7,8,8,1,1,9,9,0,1,FALSE,FALSE,FALSE
"غواصةمؤاوق","غواصة","مؤاوق","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"غوطرةتخلوط","غوطرة","تخلوط","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"غوطرةمحطة","غوطرة","محطة","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"غير شرعيصغير","غير شرعي","صغير","unrelated","word","word",NA,-0.661651526795199,0.297782526739144,0.0859624109864059,12,16,20,3,0.8,19,20,3,0.95,FALSE,FALSE,FALSE
"غير شرعيقانوني","غير شرعي","قانوني","related","word","word",NA,-0.910162270456196,0.00175253442545568,0.00123922897650258,2,2,2,1,1,2,2,1,1,FALSE,FALSE,FALSE
"غير شرعيماقفع","غير شرعي","ماقفع","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"غير عاديالعطريط","غير عادي","العطريط","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"غير عاديغريب","غير عادي","غريب","related","word","word",NA,-0.431572342143646,0.338738610202554,0.195570827785365,3,3,4,0,0.75,2,4,0,0.5,FALSE,FALSE,FALSE
"غير عاديقتل","غير عادي","قتل","unrelated","word","word",NA,-0.405446906092604,0.415735796435654,0.240025173983888,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"غير مرتبطةتمارحل","غير مرتبطة","تمارحل","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"غير مرتبطةمتزوج \ متزوجة","غير مرتبطة","متزوج \ متزوجة","related","word","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"غير مرتبطةوضع","غير مرتبطة","وضع","unrelated","word","word",NA,-0.290064098140039,0.634308917575248,0.211436305858416,9,10,10,0,1,10,10,0,1,FALSE,FALSE,FALSE
"غير مريحصبي","غير مريح","صبي","unrelated","word","word",NA,-0.881933988490637,0.00462172669726199,0.00326805428842486,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"غير مريحغير سارة","غير مريح","غير سارة","related","word","word",NA,-0.348782603793744,0.248620146505952,0.093969582653599,7,8,10,1,0.8,9,10,1,0.9,FALSE,FALSE,FALSE
"غير مريحقائد المنتأم","غير مريح","قائد المنتأم","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"غير ممكنالتجيئة","غير ممكن","التجيئة","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"غير ممكنجامعة","غير ممكن","جامعة","unrelated","word","word",NA,-0.688279944238687,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"غير ممكنسهل","غير ممكن","سهل","related","word","word",NA,-0.94253284407219,0.142122388363219,0.0580212220859253,6,6,6,0,1,6,6,0,1,FALSE,FALSE,FALSE
"غير منطقىذريعة","غير منطقى","ذريعة","unrelated","word","word",NA,0.494274484010898,1.78665636633849,1.03152653405489,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"غير منطقىغير مسؤول","غير منطقى","غير مسؤول","related","word","word",NA,-0.378540461393951,0.62902065870382,0.11484293463628,30,33,33,1,1,31,33,1,0.93939393939394,FALSE,FALSE,FALSE
"غير منطقىقريج","غير منطقى","قريج","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"غيشنفمك","غيش","نفمك","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"غيشوحي - الهام","غيش","وحي - الهام","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"غيطقىتقظار","غيطقى","تقظار","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"غيطقىغالبا","غيطقى","غالبا","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"غيلمننوم","غيلمن","نوم","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"غيلمنيقلح","غيلمن","يقلح","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"غيمريحاستعمال","غيمريح","استعمال","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"غيمريحمخال","غيمريح","مخال","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"غيورخطبة","غيور","خطبة","unrelated","word","word",0.125340251595005,-0.799344233880886,0.524654586969158,0.262327293484579,4,6,6,0,1,5,6,0,0.833333333333333,FALSE,FALSE,FALSE
"غيورظيف","غيور","ظيف","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"غيورغاضب","غيور","غاضب","related","word","word",0.548760136356114,-0.64638623828778,NA,NA,1,2,3,0,0.666666666666667,2,3,0,0.666666666666667,FALSE,FALSE,FALSE
"فأرالتمجال","فأر","التمجال","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"فأرجرذ","فأر","جرذ","related","word","word",0.658025040555874,0.0274496749151286,1.04482249306755,0.34827416435585,9,10,11,0,0.909090909090909,10,10,1,1,FALSE,FALSE,FALSE
"فأرمصور فوتوغرافي","فأر","مصور فوتوغرافي","unrelated","word","word",NA,0.611616356549679,1.54123422628061,0.353583381088595,19,21,22,1,0.954545454545455,19,22,1,0.863636363636364,FALSE,FALSE,FALSE
"فأورسـذ","فأورس","ـذ","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"فأورسصدر","فأورس","صدر","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"فئبالمحترون","فئب","المحترون","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"فئبمعكرونة","فئب","معكرونة","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"فارغةتنس","فارغة","تنس","unrelated","word","word",0.0773053129913716,-0.201424399457884,0.897852629457663,0.317438841397843,8,9,12,2,0.75,11,12,2,0.916666666666667,FALSE,FALSE,FALSE
"فارغةمحاضعا","فارغة","محاضعا","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"فارغةممتلىء","فارغة","ممتلىء","related","word","word",0.383094784142793,-0.677915484634612,0.235720455875028,0.136093268652949,3,3,6,0,0.5,6,6,0,1,FALSE,FALSE,FALSE
"فانبةبسثر","فانبة","بسثر","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"فانبةمعرض","فانبة","معرض","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"فايروسالمحتمسف","فايروس","المحتمسف","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"فايروسعدوى","فايروس","عدوى","related","word","word",0.469673963310735,-0.766390436397214,0.270672121768869,0.135336060884434,4,4,4,1,1,4,4,1,1,FALSE,FALSE,FALSE
"فايروسعميل","فايروس","عميل","unrelated","word","word",NA,-0.338842297000758,0.716185306073805,0.320287805773504,5,6,6,0,1,6,6,0,1,FALSE,FALSE,FALSE
"فتاةتحليل","فتاة","تحليل","unrelated","word","word",0.0985675013512128,-0.742851067101289,0.0623452245990602,0.0440847310885938,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"فتاةذومة","فتاة","ذومة","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"فتاةصبي","فتاة","صبي","related","word","word",0.457394699355737,1.52968642362561,2.26117954619477,1.59889539059464,2,3,3,0,1,2,3,0,0.666666666666667,FALSE,FALSE,FALSE
"فتارالراكون","فتار","الراكون","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"فتاريوفازة","فتار","يوفازة","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"فتحافبعشاز","فتحاف","بعشاز","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"فتحافتخريب","فتحاف","تخريب","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"فجأةبرداة","فجأة","برداة","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"فجأةبشكل غير متوقع","فجأة","بشكل غير متوقع","related","word","word",NA,-0.270490535722812,0.145211289804772,0.102679887725799,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"فجأةبوسطن","فجأة","بوسطن","unrelated","word","word",0.128659533235587,0.707441269695078,1.11099837234562,0.496853576691286,5,6,7,0,0.857142857142857,7,7,0,1,FALSE,FALSE,FALSE
"فجايرأرأي","فجاير","أرأي","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
