ru_cue,ru_target,type,cue_type,target_type,ru_cosine
проигравший,цепта,nonword,word,nonword,
кроткий,стотель,nonword,word,nonword,
видеодиск,качелюство,nonword,word,nonword,
белый,мертира,nonword,word,nonword,
бонус,идупинг,nonword,word,nonword,
подбирать,кислорон,nonword,word,nonword,
вторичный,одесбище,nonword,word,nonword,
скорая помощь,партсический,nonword,word,nonword,
год,клирья,nonword,word,nonword,
осел,спраника,nonword,word,nonword,
проспект,внедника,nonword,word,nonword,
добавочный,ближва,nonword,word,nonword,
глотать,тарга,nonword,word,nonword,
комментарий,ковгёрл,nonword,word,nonword,
успех,котой,nonword,word,nonword,
страшить,конеумолибо,nonword,word,nonword,
ром,ставлено,nonword,word,nonword,
кружка,сумнаж,nonword,word,nonword,
круг,уморбная,nonword,word,nonword,
программное обеспечение,коменюсь,nonword,word,nonword,
трезвый,комисучим,nonword,word,nonword,
червь,комихаль,nonword,word,nonword,
кандидат,коммуникастрюля,nonword,word,nonword,
физика,коммунистичель,nonword,word,nonword,
пенсия,компьюкрёст,nonword,word,nonword,
понедельник,конгресстуция,nonword,word,nonword,
душа,приватвлетность,nonword,word,nonword,
сообщать,конценстыл,nonword,word,nonword,
класс,конконт,nonword,word,nonword,
умственный,корьез,nonword,word,nonword,
необходимо,коравль,nonword,word,nonword,
клятва,котром,nonword,word,nonword,
отставка,корпорадость,nonword,word,nonword,
монстр,ковшка,nonword,word,nonword,
просто,котофе,nonword,word,nonword,
покрывать,спонсота,nonword,word,nonword,
предупреждение,обналд,nonword,word,nonword,
мастерская,креативствость,nonword,word,nonword,
зомби,кривон,nonword,word,nonword,
кожа,коровать,nonword,word,nonword,
закон,раблик,nonword,word,nonword,
семинар,венса,nonword,word,nonword,
компания,учрежак,nonword,word,nonword,
поддельный,кунях,nonword,word,nonword,
воображение,вов,nonword,word,nonword,
шум,леральда,nonword,word,nonword,
свист,легвое,nonword,word,nonword,
привлекательный,леней,nonword,word,nonword,
оперировать,лейтелогг,nonword,word,nonword,
минимум,ввеция,nonword,word,nonword,
закат,ютс,nonword,word,nonword,
цепь,леграмать,nonword,word,nonword,
протест,леческение,nonword,word,nonword,
прибывать,лестве,nonword,word,nonword,
надежда,ссец,nonword,word,nonword,
грипп,либесмертный,nonword,word,nonword,
генератор,линят,nonword,word,nonword,
правило,либзать,nonword,word,nonword,
распознавать,лимуграф,nonword,word,nonword,
дорога,кмот,nonword,word,nonword,
оферта,литературательство,nonword,word,nonword,
выгода,натулость,nonword,word,nonword,
месть,запячение,nonword,word,nonword,
узкий,лоствить,nonword,word,nonword,
плечо,рыпаншка,nonword,word,nonword,
повешение,шечка,nonword,word,nonword,
уважение,вилкный,nonword,word,nonword,
буквально,гошань,nonword,word,nonword,
взбираться,зуск,nonword,word,nonword,
технология,люгерить,nonword,word,nonword,
автор,преди,nonword,word,nonword,
ужин,майоус,nonword,word,nonword,
молния,максидвик,nonword,word,nonword,
живот,мальвык,nonword,word,nonword,
кнопка,маласька,nonword,word,nonword,
тьма,манипулитepeть,nonword,word,nonword,
якорь,маркезель,nonword,word,nonword,
углерод,своло,nonword,word,nonword,
сухой,дафть,nonword,word,nonword,
присутствие,масбур,nonword,word,nonword,
портфель,матеманевестка,nonword,word,nonword,
обезьяна,маленьна,nonword,word,nonword,
осознавать,автомоброженое,nonword,word,nonword,
ничего,мединь,nonword,word,nonword,
терпение,медазине,nonword,word,nonword,
коллега,справструство,nonword,word,nonword,
яблоко,собыствятие,nonword,word,nonword,
требование,спровый,nonword,word,nonword,
проверять,братный,nonword,word,nonword,
чума,местополождпяствие,nonword,word,nonword,
охота,мегерл,nonword,word,nonword,
чувак,мебс,nonword,word,nonword,
страдания,механиратский,nonword,word,nonword,
ветер,срон,nonword,word,nonword,
база,мечхок,nonword,word,nonword,
гарантировать,микротерс,nonword,word,nonword,
комфортный,светрофон,nonword,word,nonword,
порно,миллистье,nonword,word,nonword,
вирус,милосербрать,nonword,word,nonword,
добыча,прелепестный,nonword,word,nonword,
миля,гормое,nonword,word,nonword,
гусь,мичесть,nonword,word,nonword,
кетчуп,мибам,nonword,word,nonword,
уголь,мипланта,nonword,word,nonword,
диван,абр,nonword,word,nonword,
барон,дарсия,nonword,word,nonword,
куст,сканший,nonword,word,nonword,
комиссия,моломакс,nonword,word,nonword,
море,молоурен,nonword,word,nonword,
мужской,монадвинь,nonword,word,nonword,
столица,обизень,nonword,word,nonword,
ужасный,мониров,nonword,word,nonword,
сержант,морсяч,nonword,word,nonword,
состояние,мобяк,nonword,word,nonword,
сосать,мостель,nonword,word,nonword,
хирург,мошча,nonword,word,nonword,
творчество,мошенничекво,nonword,word,nonword,
вор,мужёр,nonword,word,nonword,
совершать,муослика,nonword,word,nonword,
откликаться,музыгит,nonword,word,nonword,
готовый,стека,nonword,word,nonword,
кровь,мурамий,nonword,word,nonword,
контролировать,мурос,nonword,word,nonword,
необоснованный,мутатия,nonword,word,nonword,
растрачивать,убоца,nonword,word,nonword,
лига,мэж,nonword,word,nonword,
