"id_target","id_cue","type","target_type","cue_type","id_cosine"
"pereveuan","meremehkan","nonword","nonword","word",NA
"ingum","harapan","nonword","nonword","word",NA
"edibadi","menghitung","nonword","nonword","word",NA
"diwaktur","pembuluh darah","nonword","nonword","word",NA
"kelarangan","ibu","nonword","nonword","word",NA
"perllik","kesenangan","nonword","nonword","word",NA
"prlledur","teleskop","nonword","nonword","word",NA
"vikemin","cuplikan","nonword","nonword","word",NA
"demonstroli","melindungi","nonword","nonword","word",NA
"prakram","menekankan","nonword","nonword","word",NA
"gunang","tua","nonword","nonword","word",NA
"renaoran","penalti","nonword","nonword","word",NA
"hadibo","irama","nonword","nonword","word",NA
"sembol","kesabaran","nonword","nonword","word",NA
"hioom","memaafkan","nonword","nonword","word",NA
"pangpkan","udara","nonword","nonword","word",NA
"membntuh","artifact","nonword","nonword","word",NA
"sateint","mengikat","nonword","nonword","word",NA
"telendsi","jendela","nonword","nonword","word",NA
"periaster","lapisan","nonword","nonword","word",NA
"mengaga","roket","nonword","nonword","word",NA
"micheri","memberi makan","nonword","nonword","word",NA
"mausluk","akhirnya","nonword","nonword","word",NA
"jengfit","lezat","nonword","nonword","word",NA
"taum","berat","nonword","nonword","word",NA
"uju","piknik","nonword","nonword","word",NA
"ikmunis","seksual","nonword","nonword","word",NA
"raou","berbohong","nonword","nonword","word",NA
"kentasi","kuburan","nonword","nonword","word",NA
"karmin","nomor","nonword","nonword","word",NA
"wakal","melayani","nonword","nonword","word",NA
"secapu","kanselir","nonword","nonword","word",NA
"remall","roti panggang","nonword","nonword","word",NA
"strasagi","calon","nonword","nonword","word",NA
"ganggi","panti asuhan","nonword","nonword","word",NA
"sedejiana","agen","nonword","nonword","word",NA
"wainawan","toilet","nonword","nonword","word",NA
"bataiion","angin","nonword","nonword","word",NA
"ribang","mungkin","nonword","nonword","word",NA
"rafis","mengerikan","nonword","nonword","word",NA
"tahaangan","pertama","nonword","nonword","word",NA
"belanmr","berguna","nonword","nonword","word",NA
"iksin","bangga","nonword","nonword","word",NA
"kokhi","langit","nonword","nonword","word",NA
"poun","mangkuk","nonword","nonword","word",NA
"peluruluendali","nama","nonword","nonword","word",NA
"oranroyunani","remaja","nonword","nonword","word",NA
"julime","medis","nonword","nonword","word",NA
"keho","keluar","nonword","nonword","word",NA
"danong babi asap","kelaparan","nonword","nonword","word",NA
"kllaik","pendek","nonword","nonword","word",NA
"keliumi","terakhir","nonword","nonword","word",NA
"copiac","naluri","nonword","nonword","word",NA
"enartemen","biarawan","nonword","nonword","word",NA
"jacqr","kuil","nonword","nonword","word",NA
"ekstrik","tentu saja","nonword","nonword","word",NA
"klaun","kematian","nonword","nonword","word",NA
"mingrk","mendengarkan","nonword","nonword","word",NA
"kesasaian","monumen","nonword","nonword","word",NA
"nympet","percakapan","nonword","nonword","word",NA
"bekir","liga","nonword","nonword","word",NA
"beanta","klub","nonword","nonword","word",NA
"sahlah","bagus","nonword","nonword","word",NA
"tahinan","bubuk mesiu","nonword","nonword","word",NA
"rotiwesi daging","layak","nonword","nonword","word",NA
"samajlekali","konfirmasi","nonword","nonword","word",NA
"sangen","secara tidak sengaja","nonword","nonword","word",NA
"batr","penculik","nonword","nonword","word",NA
"otba","tidak nyaman","nonword","nonword","word",NA
"teter","jumlah","nonword","nonword","word",NA
"roga","amatir","nonword","nonword","word",NA
"dikesi","alkohol","nonword","nonword","word",NA
"saudartplakilaki","navigasi","nonword","nonword","word",NA
"mahnnes","bicara","nonword","nonword","word",NA
"sambt","membuat","nonword","nonword","word",NA
"menttna","sendiri","nonword","nonword","word",NA
"kedilangan","keledai","nonword","nonword","word",NA
"betujrah","tinggal","nonword","nonword","word",NA
"pembiarsan","sudah","nonword","nonword","word",NA
"rnaktis","sangat","nonword","nonword","word",NA
"reiii","budak","nonword","nonword","word",NA
"sedejiana","sup","nonword","nonword","word",NA
"denganfiengaja","jalan","nonword","nonword","word",NA
"tragro","pengantin pria","nonword","nonword","word",NA
"menyaaarkan","pengelolaan","nonword","nonword","word",NA
"mingnaan","teks","nonword","nonword","word",NA
"amrmal","penjaga","nonword","nonword","word",NA
"tals","sehat","nonword","nonword","word",NA
"asetten","langsung","nonword","nonword","word",NA
"uksik","maling","nonword","nonword","word",NA
"gkama","september","nonword","nonword","word",NA
"peakara","selimut","nonword","nonword","word",NA
"selany","kompas","nonword","nonword","word",NA
"utkua","musim semi","nonword","nonword","word",NA
"pontang","proyek","nonword","nonword","word",NA
"hariuk","alasan","nonword","nonword","word",NA
"ponin","tuhan","nonword","nonword","word",NA
"pluntik","loyalitas","nonword","nonword","word",NA
"galatei","drama","nonword","nonword","word",NA
"kuatah","bravo","nonword","nonword","word",NA
"rubar","palsu","nonword","nonword","word",NA
"senjnga","telegram","nonword","nonword","word",NA
"kesecaan","bermain","nonword","nonword","word",NA
"galhu","kejutan","nonword","nonword","word",NA
"literakir","cemas","nonword","nonword","word",NA
"sepusa","baron","nonword","nonword","word",NA
"muli","perangkap","nonword","nonword","word",NA
"spekolkuler","inspektur","nonword","nonword","word",NA
"perencar","kadang-kadang","nonword","nonword","word",NA
"tertura","uskup","nonword","nonword","word",NA
"okhaber","babi","nonword","nonword","word",NA
"rmisode","kakek","nonword","nonword","word",NA
"lepean","ukuran","nonword","nonword","word",NA
"meserik","bulan","nonword","nonword","word",NA
"berbica","hutan","nonword","nonword","word",NA
"pereveat","playboy","nonword","nonword","word",NA
"waenkota","malaikat","nonword","nonword","word",NA
"waikon","seminar","nonword","nonword","word",NA
"memperasapkan","minum","nonword","nonword","word",NA
"penyayir","magnetis","nonword","nonword","word",NA
"bertinack","di dekat","nonword","nonword","word",NA
"milipar","angsa","nonword","nonword","word",NA
"peinu","awak kapal","nonword","nonword","word",NA
"krisku","dekan","nonword","nonword","word",NA
"tempat tidel","kampus","nonword","nonword","word",NA
"rarth","parlemen","nonword","nonword","word",NA
"baant","sendok","nonword","nonword","word",NA
"unch","pengalaman","nonword","nonword","word",NA
"sabotarn","ketidaktahuan","nonword","nonword","word",NA
"bajiball","menderita","nonword","nonword","word",NA
"pomasi","sangat","nonword","nonword","word",NA
"tandyktangan","karier","nonword","nonword","word",NA
"isnai","rsud","nonword","nonword","word",NA
"akern","bersumpah","nonword","nonword","word",NA
"hitap","rumah","nonword","nonword","word",NA
"anng","bahasa inggris","nonword","nonword","word",NA
"secaradnukarela","kuat","nonword","nonword","word",NA
"inalrman","pasifik","nonword","nonword","word",NA
"dajou","camilan","nonword","nonword","word",NA
"saxed","memukul","nonword","nonword","word",NA
"barnan","jelas","nonword","nonword","word",NA
"lix","perhatian","nonword","nonword","word",NA
"riraka","pistol","nonword","nonword","word",NA
"ols","tumor","nonword","nonword","word",NA
"kards","proses","nonword","nonword","word",NA
"oll","melestarikan","nonword","nonword","word",NA
"tateir","total","nonword","nonword","word",NA
"limothine","peti mati","nonword","nonword","word",NA
"talaahan","janda","nonword","nonword","word",NA
"bajuneirah","kavaleri","nonword","nonword","word",NA
"teorang","periklanan","nonword","nonword","word",NA
"buata","kecil","nonword","nonword","word",NA
"jurulgotret","memasuki","nonword","nonword","word",NA
"kingan","penumpang","nonword","nonword","word",NA
"kewaguban","orkestra","nonword","nonword","word",NA
"iksin","bioskop","nonword","nonword","word",NA
"kornr","kebanggaan","nonword","nonword","word",NA
"bekaauluka","cerdas","nonword","nonword","word",NA
"mekadas","diperlukan","nonword","nonword","word",NA
"saess","loyal","nonword","nonword","word",NA
"pulki","aids","nonword","nonword","word",NA
"telapaang","bagus sekali","nonword","nonword","word",NA
"suant","berisi","nonword","nonword","word",NA
"missoskop","berjudi","nonword","nonword","word",NA
"pelarthan","properti","nonword","nonword","word",NA
"mesumbak","tidak biasa","nonword","nonword","word",NA
"romak","alat","nonword","nonword","word",NA
"wakasi","keamanan","nonword","nonword","word",NA
"penandungan","hubungan","nonword","nonword","word",NA
"bertchung","cacing","nonword","nonword","word",NA
"rgang","terlarang","nonword","nonword","word",NA
"rther","kentang","nonword","nonword","word",NA
"peiaang","nyonya","nonword","nonword","word",NA
"ndumnya","taksi","nonword","nonword","word",NA
"terakhwa","keseimbangan","nonword","nonword","word",NA
"perlakhin","aspirin","nonword","nonword","word",NA
"testadi","ketidakmampuan","nonword","nonword","word",NA
"tertuten","lebah","nonword","nonword","word",NA
"ioni","pound","nonword","nonword","word",NA
"mehirang","naga","nonword","nonword","word",NA
"baikara","stadion","nonword","nonword","word",NA
"motang","di tempat lain","nonword","nonword","word",NA
"tibatgua","pantai","nonword","nonword","word",NA
"seulatu","pantat","nonword","nonword","word",NA
"pemberiatgdaya","bajak laut","nonword","nonword","word",NA
"tidahpberguna","memilih","nonword","nonword","word",NA
"bersisah","memburu","nonword","nonword","word",NA
"ansm","adil","nonword","nonword","word",NA
"marnk","sel","nonword","nonword","word",NA
"tidalcmenyenangkan","protes","nonword","nonword","word",NA
"pestah","bibir","nonword","nonword","word",NA
"bescalanjalan","membawa","nonword","nonword","word",NA
"pachor","pornografi","nonword","nonword","word",NA
"hitap","pub","nonword","nonword","word",NA
"tedel","ayam","nonword","nonword","word",NA
"menunjkakan","diare","nonword","nonword","word",NA
"tengmulam","pidato","nonword","nonword","word",NA
"touc","membuka","nonword","nonword","word",NA
"mealantu","saku","nonword","nonword","word",NA
"ilkan","pembunuh","nonword","nonword","word",NA
"paik","ahli bedah","nonword","nonword","word",NA
"menyelajaikan","kadang-kadang","nonword","nonword","word",NA
"medana","mendaki","nonword","nonword","word",NA
"muli","mengganggu","nonword","nonword","word",NA
"masot","positif","nonword","nonword","word",NA
"oksi","trofi","nonword","nonword","word",NA
"bersifat ketokanan","menyiksa","nonword","nonword","word",NA
"maksoy","hari ini","nonword","nonword","word",NA
"tengcurak","boot","nonword","nonword","word",NA
"abimminal","di depan","nonword","nonword","word",NA
"kaoter","sheriff","nonword","nonword","word",NA
"loknter","sehari-hari","nonword","nonword","word",NA
"ndng","radio","nonword","nonword","word",NA
"mengharasman","memercayai","nonword","nonword","word",NA
"memidia","kotak","nonword","nonword","word",NA
"leccoon","turnamen","nonword","nonword","word",NA
"recok","kedatangan","nonword","nonword","word",NA
"kejotas","kejahatan","nonword","nonword","word",NA
"oksimon","pengamatan","nonword","nonword","word",NA
"paliang","pujian","nonword","nonword","word",NA
"kosinel","lingkungan","nonword","nonword","word",NA
"aracara","anjing","nonword","nonword","word",NA
"pausikel","jutawan","nonword","nonword","word",NA
"kaprinal","catatan","nonword","nonword","word",NA
"pelas","surat","nonword","nonword","word",NA
"intoksi","perut","nonword","nonword","word",NA
"epidgsi","baik","nonword","nonword","word",NA
"penglihanyn","situasi","nonword","nonword","word",NA
"mewavasi","hanya","nonword","nonword","word",NA
"vaston","sabtu","nonword","nonword","word",NA
"korner","bom","nonword","nonword","word",NA
"volea","mengagumi","nonword","nonword","word",NA
"wahata","berarti","nonword","nonword","word",NA
"pimit","kertas","nonword","nonword","word",NA
"otkaitas","mendesak","nonword","nonword","word",NA
"gempir","insinyur","nonword","nonword","word",NA
"keponakan laki-laki","abek","nonword","word","nonword",NA
"plastik","bradi","nonword","word","nonword",NA
"minyak","ieu","nonword","word","nonword",NA
"keadaan darurat","adck","nonword","word","nonword",NA
"pangeran","faministrasi","nonword","word","nonword",NA
"memperbaiki","afteka","nonword","word","nonword",NA
"alamat","swen","nonword","word","nonword",NA
"keyakinan","ahlihaedah","nonword","word","nonword",NA
"gaun","rlds","nonword","word","nonword",NA
"lokasi","ichir","nonword","word","nonword",NA
"senang","akhickya","nonword","word","nonword",NA
"letnan","witif","nonword","word","nonword",NA
"gay","alkai","nonword","word","nonword",NA
"lebar","stasan","nonword","word","nonword",NA
"buah","aler","nonword","word","nonword",NA
"kalung","alolm","nonword","word","nonword",NA
"episode","aliftab","nonword","word","nonword",NA
"tawanan","nakohol","nonword","word","nonword",NA
"protokol","kual","nonword","word","nonword",NA
"cerah","noan","nonword","word","nonword",NA
"cerdas","niarah","nonword","word","nonword",NA
"biara","amndir","nonword","word","nonword",NA
"produksi","nibulans","nonword","word","nonword",NA
"pernikahan","ampldy","nonword","word","nonword",NA
"sistem","anakzeakilaki","nonword","word","nonword",NA
"radiasi","anakbhuda","nonword","word","nonword",NA
"lemah lembut","anaknmerempuan","nonword","word","nonword",NA
"sempurna","anyiis","nonword","word","nonword",NA
"koran","angpki","nonword","word","nonword",NA
"candaan","antiaran","nonword","word","nonword",NA
"kecepatan","anggppa","nonword","word","nonword",NA
"juliet","anabur","nonword","word","nonword",NA
"membelanjakan","anorn","nonword","word","nonword",NA
"latihan","angkatan lrot","nonword","word","nonword",NA
"saputangan","anoza","nonword","word","nonword",NA
"memeriksa","anoza","nonword","word","nonword",NA
"peradaban","angeng","nonword","word","nonword",NA
"sampah","anonai","nonword","word","nonword",NA
"tempat tidur","antusiasir","nonword","word","nonword",NA
"buruk rupa","fla","nonword","word","nonword",NA
"angin topan","enel","nonword","word","nonword",NA
"isi","usi","nonword","word","nonword",NA
"daerah","tmena","nonword","word","nonword",NA
"persetujuan","artimoct","nonword","word","nonword",NA
"hadiah","ariskel","nonword","word","nonword",NA
"presiden","ariss","nonword","word","nonword",NA
"pisau","assu","nonword","word","nonword",NA
"tuduhan","asdorin","nonword","word","nonword",NA
"mobil van","astronogt","nonword","word","nonword",NA
"stroberi","atin","nonword","word","nonword",NA
"sarapan","ated","nonword","word","nonword",NA
"gerbang","atikan","nonword","word","nonword",NA
"menang","atikan","nonword","word","nonword",NA
"menyelidiki","autolai","nonword","word","nonword",NA
"apartemen","avendm","nonword","word","nonword",NA
"perusahaan","awakajapal","nonword","word","nonword",NA
"sniper","zuan","nonword","word","nonword",NA
"inspirasi","rbah","nonword","word","nonword",NA
"kamar mandi","rjam","nonword","word","nonword",NA
"definisi","batr","nonword","word","nonword",NA
