pl_cue,pl_target,type,cue_type,target_type,pl_cosine
proch strzelniczy,klejrez,nonword,word,nonword,
co,klnęnt,nonword,word,nonword,
trofeum,opłanika,nonword,word,nonword,
kamera,kogranta,nonword,word,nonword,
umówić,kodzionek,nonword,word,nonword,
bankier,koprzyno,nonword,word,nonword,
młodzież,komeżysz,nonword,word,nonword,
dżungla,komicisk,nonword,word,nonword,
krewny,komiłach,nonword,word,nonword,
popularny,komzgodny,nonword,word,nonword,
grypa,kompuścić,nonword,word,nonword,
wątpliwość,komunikadziesz,nonword,word,nonword,
odpoczynek,komuniświetlny,nonword,word,nonword,
suma,zań,nonword,word,nonword,
oferta,koncentrowaćszczyt,nonword,word,nonword,
model,kondrei,nonword,word,nonword,
dość,korzać,nonword,word,nonword,
biegać,koszet,nonword,word,nonword,
anonimowy,konserwaszyng,nonword,word,nonword,
kolekcjonować,konstyturiam,nonword,word,nonword,
terminal,konśmiela,nonword,word,nonword,
radar,pontyntaść,nonword,word,nonword,
wreszcie,kokies,nonword,word,nonword,
głupiec,dzienporacja,nonword,word,nonword,
operować,unt,nonword,word,nonword,
pojęcie,kowtaj,nonword,word,nonword,
oko,kreichira,nonword,word,nonword,
kłamać,krepiękność,nonword,word,nonword,
ambasador,krsi,nonword,word,nonword,
piosenkarz,krółewych,nonword,word,nonword,
nagi,krókły,nonword,word,nonword,
sztuczka,rotkis,nonword,word,nonword,
nerka,rabtek,nonword,word,nonword,
wychodzić,uczniaminalista,nonword,word,nonword,
lazania,kryitą,nonword,word,nonword,
senior,krzegię,nonword,word,nonword,
chirurg,klamżę,nonword,word,nonword,
konkurencja,dziejka,nonword,word,nonword,
materia,kuszyjka,nonword,word,nonword,
taksówka,kuchter,nonword,word,nonword,
zło,szczepujący,nonword,word,nonword,
połączenie,rbatka,nonword,word,nonword,
czynić,kuimi,nonword,word,nonword,
seksualny,waktera głóchciej,nonword,word,nonword,
gdzie indziej,kwest,nonword,word,nonword,
typowy,ładuchow,nonword,word,nonword,
premia,aus,nonword,word,nonword,
wycieczka,miłanie,nonword,word,nonword,
białko,laren,nonword,word,nonword,
południowy,łasmy,nonword,word,nonword,
biegunka,łanicowa,nonword,word,nonword,
cezar,lejesznie,nonword,word,nonword,
pomysł,lecharda,nonword,word,nonword,
odpowiedzialność,owk,nonword,word,nonword,
tysiąc,lejurg,nonword,word,nonword,
drogi,statwio,nonword,word,nonword,
cement,taw,nonword,word,nonword,
utopić,lycił,nonword,word,nonword,
okrągły,libeuszel,nonword,word,nonword,
kochanka,licji,nonword,word,nonword,
środek nocy,otrzymuzyna,nonword,word,nonword,
prawda,lismy,nonword,word,nonword,
powietrze,lizisz,nonword,word,nonword,
krzew,limę,nonword,word,nonword,
zemsta,liściachratura,nonword,word,nonword,
własność,liwej,nonword,word,nonword,
chemiczny,suiłek,nonword,word,nonword,
ziemniak,lokalizazdrosz,nonword,word,nonword,
skrzynka,lotalny,nonword,word,nonword,
noc,unt,nonword,word,nonword,
mafia,wciąnisko,nonword,word,nonword,
dowcipny,fruko,nonword,word,nonword,
bobas,lulacja,nonword,word,nonword,
ziarno,luchło,nonword,word,nonword,
osioł,znyk,nonword,word,nonword,
dowód,majodżaj,nonword,word,nonword,
finalny,kacka,nonword,word,nonword,
karnawał,stripsymalny,nonword,word,nonword,
absolutnie,mastru,nonword,word,nonword,
całkowity,maceu,nonword,word,nonword,
węgiel,małżeńdził,nonword,word,nonword,
popiół,mapuloswil,nonword,word,nonword,
nic,makie,nonword,word,nonword,
majestat,markeskaj,nonword,word,nonword,
biedny,marbał,nonword,word,nonword,
autor,marynek chlebstw,nonword,word,nonword,
śmieci,marytlić,nonword,word,nonword,
agent,mahul,nonword,word,nonword,
zadrapanie,manin,nonword,word,nonword,
fabryka,maroczna,nonword,word,nonword,
raj,mateatrzyktyka,nonword,word,nonword,
obrzydliwy,teriachowy,nonword,word,nonword,
współpracownik,ciołści,nonword,word,nonword,
amatorski,merawny,nonword,word,nonword,
wszechświat,medo,nonword,word,nonword,
lis,meni,nonword,word,nonword,
patrzyć,medaność,nonword,word,nonword,
ślepy,meset,nonword,word,nonword,
przykryć,mez,nonword,word,nonword,
rodeo,ebła,nonword,word,nonword,
keczup,mianam,nonword,word,nonword,
szeryf,międium,nonword,word,nonword,
przypadkowo,mulso,nonword,word,nonword,
lądowanie,miechotnina,nonword,word,nonword,
mars,mikornieś,nonword,word,nonword,
niezbędny,mikrobiam,nonword,word,nonword,
zmartwiony,mautsio,nonword,word,nonword,
osoba,mimiast,nonword,word,nonword,
reporter,miskać,nonword,word,nonword,
bohater,minikich,nonword,word,nonword,
pierzchanie,minichwalstwo,nonword,word,nonword,
niski,mirat,nonword,word,nonword,
lampa,sifronta,nonword,word,nonword,
zbadać,miżać,nonword,word,nonword,
powód,michwalstwo,nonword,word,nonword,
pies,tardy,nonword,word,nonword,
hormon,doft,nonword,word,nonword,
planeta,moak,nonword,word,nonword,
kość,mowiu,nonword,word,nonword,
oryginał,wsur,nonword,word,nonword,
finanse,monifest,nonword,word,nonword,
jeden,morświeca,nonword,word,nonword,
mocny,styktawój,nonword,word,nonword,
reklama,morderbird,nonword,word,nonword,
niewinny,ustafina,nonword,word,nonword,
pojawić się,mosco,nonword,word,nonword,
polityka,muman,nonword,word,nonword,
cierpliwość,mótrójwy,nonword,word,nonword,
rozmawiać,możlistów,nonword,word,nonword,
anatomia,grifka,nonword,word,nonword,
inżynier,munoi,nonword,word,nonword,
przemówienie,mutadzie,nonword,word,nonword,
opór,mupeje,nonword,word,nonword,
naprzeciw,mukój,nonword,word,nonword,
postać,mułeczka,nonword,word,nonword,
wzgórze,ustia,nonword,word,nonword,
pokój,mygląd,nonword,word,nonword,
ofiara,otretwy,nonword,word,nonword,
karmić,nauwyż,nonword,word,nonword,
ciało,nacignął,nonword,word,nonword,
specjalny,naosobnik,nonword,word,nonword,
przezwisko,czescze,nonword,word,nonword,
kieliszek,opły,nonword,word,nonword,
trening,wypostrza,nonword,word,nonword,
zwycięstwo,nawiednie,nonword,word,nonword,
mocno,nawsiada,nonword,word,nonword,
solidny,nadzenie,nonword,word,nonword,
imię,potruczny,nonword,word,nonword,
lord,naczownik,nonword,word,nonword,
wspinanie,naschowa,nonword,word,nonword,
znaczek,nastejdę,nonword,word,nonword,
krótki,naami,nonword,word,nonword,
album,natranslatek,nonword,word,nonword,
mleko,nalusznik,nonword,word,nonword,
skarb,nawrzeć,nonword,word,nonword,
użyteczny,nauczygnąć,nonword,word,nonword,
kokaina,naść wrzyj,nonword,word,nonword,
zazdrosny,naukoszać,nonword,word,nonword,
zupa,napastko,nonword,word,nonword,
biskup,negadzialny,nonword,word,nonword,
kandydat,zwiąwowy,nonword,word,nonword,
na zewnątrz,niebaprawny,nonword,word,nonword,
chwycić,niezbędski,nonword,word,nonword,
kupić,niebiegach,nonword,word,nonword,
klub,niezrówla,nonword,word,nonword,
sezon,nieodpochrzony,nonword,word,nonword,
śmierć,niepokuter,nonword,word,nonword,
cichy,putrubeń,nonword,word,nonword,
gwarancja,nieśmieriemny,nonword,word,nonword,
opisać,wstrząsamowity,nonword,word,nonword,
mnich,niegrzeczdziewanie,nonword,word,nonword,
ryzykowny,niegrzeczwiedliwy,nonword,word,nonword,
kościół,niewznieście,nonword,word,nonword,
rekin,niebótwo,nonword,word,nonword,
status,niemożadny,nonword,word,nonword,
zarządzać,niemiczny,nonword,word,nonword,
brudny,niezwypiał,nonword,word,nonword,
mit,f lortmie,nonword,word,nonword,
przyznać,rms,nonword,word,nonword,
osobisty,nowonieć,nonword,word,nonword,
szafka,wtyż,nonword,word,nonword,
rozważać,detąrz,nonword,word,nonword,
nerw,kutiba,nonword,word,nonword,
czujnik,obród,nonword,word,nonword,
błoto,wszytnica,nonword,word,nonword,
smutny,obrionyc,nonword,word,nonword,
wtórny,obowiąbiać,nonword,word,nonword,
hazard,obraboskiej,nonword,word,nonword,
badanie,obracert,nonword,word,nonword,
przekupstwo,obrażeszych,nonword,word,nonword,
iluzja,obrażysz,nonword,word,nonword,
anioł,atrakdliwy,nonword,word,nonword,
federalny,obserwodzisz,nonword,word,nonword,
potencjał,obsze,nonword,word,nonword,
zasługiwać,filan,nonword,word,nonword,
środowisko,stonacja,nonword,word,nonword,
postęp,spełkiwać,nonword,word,nonword,
połowa,stanwiście,nonword,word,nonword,
powiat,pastrzyk,nonword,word,nonword,
kelner,sugniarz,nonword,word,nonword,
niedorzeczny,odprzada,nonword,word,nonword,
żyła,odbżarać,nonword,word,nonword,
deser,oddzieny,nonword,word,nonword,
późno,ugrynie,nonword,word,nonword,
aktówka,chwidzenie,nonword,word,nonword,
protest,tojtu,nonword,word,nonword,
plaża,pioncieństwo,nonword,word,nonword,
sekretarz,chlajny,nonword,word,nonword,
skupiać się,okrz,nonword,word,nonword,
kłopoty,oludzmi,nonword,word,nonword,
marka,lota,nonword,word,nonword,
szmatka,opfoa,nonword,word,nonword,
dramatyczny,oppu,nonword,word,nonword,
boże narodzenie,oprzećchio,nonword,word,nonword,
raport,smaścić,nonword,word,nonword,
czekać,ustabita,nonword,word,nonword,
kara,sepremin,nonword,word,nonword,
incydent,śmierżenie,nonword,word,nonword,
brzdęk,osobosley,nonword,word,nonword,
eksperyment,spontecznie,nonword,word,nonword,
zachód,ostatsna,nonword,word,nonword,
podziwiać,wstrzączenie,nonword,word,nonword,
cień,szerstwo,nonword,word,nonword,
ostrzeżenie,otrzr,nonword,word,nonword,
kontakt,łąad,nonword,word,nonword,
rolnik,owsz,nonword,word,nonword,
telegram,rą,nonword,word,nonword,
przygotowanie,pamste,nonword,word,nonword,
cichy,paczerwo,nonword,word,nonword,
ręka,pawna młosie,nonword,word,nonword,
w porządku,papitoka,nonword,word,nonword,
magnetyczny,paranorstrzebne,nonword,word,nonword,
ryzyko,papią,nonword,word,nonword,
bankowość,sparport,nonword,word,nonword,
uwaga,patien,nonword,word,nonword,
przyzwoity,paźpiecznik,nonword,word,nonword,
gęś,bilny,nonword,word,nonword,
dwa,peida,nonword,word,nonword,
alert,pendle,nonword,word,nonword,
objaw,trzyfumy,nonword,word,nonword,
pociąg,perspektychrystny,nonword,word,nonword,
los,któsek,nonword,word,nonword,
najemca,pienis,nonword,word,nonword,
dręczyć,gwałno,nonword,word,nonword,
ochrona,rzędny,nonword,word,nonword,
idealny,pieprzedze,nonword,word,nonword,
fortepian,pipączka,nonword,word,nonword,
sprawdzać,pigniony,nonword,word,nonword,
stolica,piłka nodiusz,nonword,word,nonword,
sierżant,pigło,nonword,word,nonword,
podobny,pioaplika,nonword,word,nonword,
zatruć,pizja,nonword,word,nonword,
aids,pitang,nonword,word,nonword,
wieprzowina,pirzy,nonword,word,nonword,
otwarcie,pistostać,nonword,word,nonword,
spadek,pirza,nonword,word,nonword,
kultura,astronowanie,nonword,word,nonword,
kawaleria,platypr,nonword,word,nonword,
osoba,korypka,nonword,word,nonword,
koperta,płomych,nonword,word,nonword,
kolonia,płią,nonword,word,nonword,
ufo,stuwać,nonword,word,nonword,
świadek,potciąnić,nonword,word,nonword,
wirus,poicie,nonword,word,nonword,
komenda,poicia,nonword,word,nonword,
dziennikarstwo,podejpieczny,nonword,word,nonword,
emerytura,uśmiechekscytowany,nonword,word,nonword,
naciskać,podrow,nonword,word,nonword,
doświadczenie,podpiciel,nonword,word,nonword,
czerwony,podtrzeźwowa,nonword,word,nonword,
porywacz,podzasz,nonword,word,nonword,
zanieczyszczenie,poprzód,nonword,word,nonword,
tworzyć,pomniabać,nonword,word,nonword,
szukać,poinwszechmować,nonword,word,nonword,
samotny,pomno,nonword,word,nonword,
zbiornik,pokoniaczka,nonword,word,nonword,
polowanie,pokochem,nonword,word,nonword,
wyjście,połąostatnie,nonword,word,nonword,
stadion,pule watłych,nonword,word,nonword,
pokaz,politrów,nonword,word,nonword,
pułk,policjantny,nonword,word,nonword,
kampania,polining,nonword,word,nonword,
ściana,polimieszka,nonword,word,nonword,
astronauta,półtla,nonword,word,nonword,
miękki,połumiąc,nonword,word,nonword,
trzeci,pomaumieszczowy,nonword,word,nonword,
imponujący,pomisnął,nonword,word,nonword,
prywatny,poświęwa,nonword,word,nonword,
gniew,porozuwzględnie,nonword,word,nonword,
galeria,pood,nonword,word,nonword,
wróg,portzam,nonword,word,nonword,
żołnierz,poczynnik,nonword,word,nonword,
ekspert,poacon,nonword,word,nonword,
miód,posiczam,nonword,word,nonword,
naiwny,postkata,nonword,word,nonword,
kredyt,postrzecenie,nonword,word,nonword,
obiekt,posłałić,nonword,word,nonword,
wolontariusz,posłuszbować,nonword,word,nonword,
budowa,posprawdzać,nonword,word,nonword,
zwyczajnie,powiecjach,nonword,word,nonword,
zaledwie,pouwzględnia,nonword,word,nonword,
niebo,powiśnio,nonword,word,nonword,
pomnik,pokrew,nonword,word,nonword,
sztuka,pozłeś,nonword,word,nonword,
wyjątkowy,pozocząc,nonword,word,nonword,
zawór,poschylić,nonword,word,nonword,
arsenał,pozydenc,nonword,word,nonword,
dramat,ponostka,nonword,word,nonword,
droga,dunca,nonword,word,nonword,
zostawać,praręcznik,nonword,word,nonword,
grób,praudolnie,nonword,word,nonword,
plan,czertycznie,nonword,word,nonword,
sekret,ćwierćdopodobne,nonword,word,nonword,
ironia,ćwierćdopodobnie,nonword,word,nonword,
zabroniony,szkodziwy,nonword,word,nonword,
kierownictwo,prawiuczciwy,nonword,word,nonword,
omega,lienny,nonword,word,nonword,
wjazd,prędkłem,nonword,word,nonword,
delikatny,pridest,nonword,word,nonword,
sklepik,prezysnie,nonword,word,nonword,
kropla,wpaba,nonword,word,nonword,
robot,prooter,nonword,word,nonword,
mysz,oświecedura,nonword,word,nonword,
sekcja zwłok,prokwencja,nonword,word,nonword,
przyszły,względukować,nonword,word,nonword,
afryka,prowent,nonword,word,nonword,
grzech,profesjostrzenny,nonword,word,nonword,
ciecz,profepaść,nonword,word,nonword,
pomadka,prognij,nonword,word,nonword,
zdobyć,prokuradziec,nonword,word,nonword,
cukier,proboszczniowanie,nonword,word,nonword,
zapominać,wrzeba,nonword,word,nonword,
klan,proter,nonword,word,nonword,
okraść,protopiaj,nonword,word,nonword,
zwiększać,protokres,nonword,word,nonword,
najemnik,pruwidzić śledkhardt,nonword,word,nonword,
dawka,prywatters,nonword,word,nonword,
wdzięczny,przezwiązka,nonword,word,nonword,
schronienie,straciwnie,nonword,word,nonword,
księżyc,straciwnik,nonword,word,nonword,
chudy,przedhill,nonword,word,nonword,
skóra,współsiębiorca,nonword,word,nonword,
dumny,zjednosić,nonword,word,nonword,
prysznic,przestępchard,nonword,word,nonword,
niezdrów,przestrawasz,nonword,word,nonword,
generator,przewstydzać,nonword,word,nonword,
tancerz,przespiesz,nonword,word,nonword,
poczta,citros,nonword,word,nonword,
kino,współzatwienie,nonword,word,nonword,
liczyć,przezem,nonword,word,nonword,
atrakcyjny,niszczyna,nonword,word,nonword,
pusty,stwiergotowywać,nonword,word,nonword,
klarownie,przyjagnąć,nonword,word,nonword,
strzelec,przywact,nonword,word,nonword,
trzeźwy,dziejazny,nonword,word,nonword,
większość,dziejemny,nonword,word,nonword,
bilet,uniknęta,nonword,word,nonword,
szaleństwo,dziesięga,nonword,word,nonword,
zielony,psycholorzysz,nonword,word,nonword,
morski,psycholostrożny,nonword,word,nonword,
psychiczny,ptbu,nonword,word,nonword,
pogratulować,pudzienność,nonword,word,nonword,
gaz,kłótkownik,nonword,word,nonword,
prawy,węł,nonword,word,nonword,
ewolucja,doczny,nonword,word,nonword,
rozwód,rasrać,nonword,word,nonword,
wrzesień,rabiam,nonword,word,nonword,
niemożność,racho,nonword,word,nonword,
stary,racyj,nonword,word,nonword,
pająk,reakścią,nonword,word,nonword,
przybywać,realidzialny,nonword,word,nonword,
profil,randnik,nonword,word,nonword,
operacyjny,redukoniecz,nonword,word,nonword,
przekleństwo,poczotik,nonword,word,nonword,
turniej,reliwach,nonword,word,nonword,
ciemność,posywać,nonword,word,nonword,
kanapka,reputastycz,nonword,word,nonword,
narodziny,reprzedracja,nonword,word,nonword,
pochlebiać,rupić,nonword,word,nonword,
sherlock,roczyć,nonword,word,nonword,
niedźwiedź,ropiętna,nonword,word,nonword,
uchodźca,romangram,nonword,word,nonword,
kieszeń,roznas,nonword,word,nonword,
włosy,rozgnieśćrowanie,nonword,word,nonword,
gniazdo,rozdziwny,nonword,word,nonword,
wymienić,rozuciach,nonword,word,nonword,
skrajnie,rozzin,nonword,word,nonword,
ciepło,pieba,nonword,word,nonword,
naiwny,rzye,nonword,word,nonword,
warsztat,szerko,nonword,word,nonword,
warga,rzenn,nonword,word,nonword,
podróbka,sabogins,nonword,word,nonword,
joga,saniemka,nonword,word,nonword,
zniewaga,samotnij,nonword,word,nonword,
dziewczyna,ciężarchlebstw,nonword,word,nonword,
wolny,samoupiorny,nonword,word,nonword,
plik,sagrzany,nonword,word,nonword,
blisko,samudząc,nonword,word,nonword,
modny,satekryszta,nonword,word,nonword,
autograf,scraon,nonword,word,nonword,
bezpośredni,świjka,nonword,word,nonword,
waga,sęding,nonword,word,nonword,
koc,sebii,nonword,word,nonword,
rana,senamięt,nonword,word,nonword,
flaga,zir,nonword,word,nonword,
motyl,sijo,nonword,word,nonword,
kask,siecjach,nonword,word,nonword,
reguła,udinie,nonword,word,nonword,
zysk,tatnik,nonword,word,nonword,
wiatr,sition,nonword,word,nonword,
maraton,siostrzelasz,nonword,word,nonword,
hotel,kwardal,nonword,word,nonword,
kompas,skanp,nonword,word,nonword,
pogląd,drok,nonword,word,nonword,
sekcja,cholky,nonword,word,nonword,
okropny,klaczpiernia,nonword,word,nonword,
baza,broby,nonword,word,nonword,
drzemka,sięczny,nonword,word,nonword,
pozwolenie,uborki,nonword,word,nonword,
złoty,klowce,nonword,word,nonword,
administracja,słotrzony,nonword,word,nonword,
przegrany,błób,nonword,word,nonword,
tatuś,burga,nonword,word,nonword,
czerwiec,chenny,nonword,word,nonword,
inspirować,słysizm,nonword,word,nonword,
żywy,śmosch,nonword,word,nonword,
piknik,trałdy,nonword,word,nonword,
naturalny,wszechny,nonword,word,nonword,
biurko,śmigłośnym,nonword,word,nonword,
usta,snajmię,nonword,word,nonword,
pragnienie,skandanie,nonword,word,nonword,
łyżka,ugić,nonword,word,nonword,
nierozsądny,gwieg,nonword,word,nonword,
zastosować,nannel,nonword,word,nonword,
zatoka,iek,nonword,word,nonword,
funt,rybda,nonword,word,nonword,
finansowo,rms,nonword,word,nonword,
bóg,spcz,nonword,word,nonword,
spódnica,wgniecerować,nonword,word,nonword,
głos,spapraćti,nonword,word,nonword,
przebaczenie,transcjalista,nonword,word,nonword,
instynkt,gwiazdtakularny,nonword,word,nonword,
pękać,spłów,nonword,word,nonword,
generał,sporęczny,nonword,word,nonword,
ślimak,spochetność,nonword,word,nonword,
radio,spist,nonword,word,nonword,
ogień,spochownie,nonword,word,nonword,
przysięgać,sprawiedliskiem,nonword,word,nonword,
obserwacja,sprzebie,nonword,word,nonword,
tyłek,sredbny,nonword,word,nonword,
nieszczęśliwy,stamen,nonword,word,nonword,
zdolność,stpu,nonword,word,nonword,
okulary,ubole,nonword,word,nonword,
anarchia,stląblny,nonword,word,nonword,
odpowiedź,protek,nonword,word,nonword,
pub,stażsi,nonword,word,nonword,
rytuał,kło,nonword,word,nonword,
połysk,żubryć,nonword,word,nonword,
straszny,sprole,nonword,word,nonword,
wybierać,waphąt,nonword,word,nonword,
swobodnie,srzeprny,nonword,word,nonword,
ambasada,zmietegia,nonword,word,nonword,
artysta,trudfa,nonword,word,nonword,
przyjemność,ogrodtura,nonword,word,nonword,
dna,strzeria,nonword,word,nonword,
