"ar_cue","ar_target","type","cue_type","target_type","ar_cosine"
"حساء","برناسب","nonword","word","nonword",NA
"معدة","بررحة","nonword","word","nonword",NA
"علاج نفسي","بروتسعول","nonword","word","nonword",NA
"صندوق","بسماة","nonword","word","nonword",NA
"مربية","بسماة","nonword","word","nonword",NA
"الكبار","بسثر","nonword","word","nonword",NA
"وزن","لودة","nonword","word","nonword",NA
"أسفل","بشكلضرير متوقع","nonword","word","nonword",NA
"ضربة جزاء","فولة","nonword","word","nonword",NA
"جيب","بصفق","nonword","word","nonword",NA
"تذكرة","شية","nonword","word","nonword",NA
"مصنع","أكولة","nonword","word","nonword",NA
"ليل","بعشا","nonword","word","nonword",NA
"المذعور","فليد","nonword","word","nonword",NA
"موز","ابوة","nonword","word","nonword",NA
"الظلام","بلاسحبك","nonword","word","nonword",NA
"بطبيعة الحال","تفاء","nonword","word","nonword",NA
"السكر","بنتهية","nonword","word","nonword",NA
"طيب المذاق","بوبية","nonword","word","nonword",NA
"رغبة","بووكن","nonword","word","nonword",NA
"وصول","بومهح","nonword","word","nonword",NA
"ظلم","اخان","nonword","word","nonword",NA
"روديو","بيجا","nonword","word","nonword",NA
"دخان","اخضة","nonword","word","nonword",NA
"حرف","بيولبلي","nonword","word","nonword",NA
"مستشفى","يستي","nonword","word","nonword",NA
"خروج","تأتور","nonword","word","nonword",NA
"هزة أرضية","تأضور","nonword","word","nonword",NA
"يونيه","تأرح","nonword","word","nonword",NA
"بحجم","سعكد","nonword","word","nonword",NA
"نحلة","تابو","nonword","word","nonword",NA
"الجسم","ملد","nonword","word","nonword",NA
"معرض","مللس","nonword","word","nonword",NA
"شباب","تجاود","nonword","word","nonword",NA
"حاليا","تجكرز","nonword","word","nonword",NA
"الفيدرالية","بدد","nonword","word","nonword",NA
"فنجان","تحبق","nonword","word","nonword",NA
"اتصل","تحولث","nonword","word","nonword",NA
"كيمياء","تحولد","nonword","word","nonword",NA
"ألبوم","تحيهن","nonword","word","nonword",NA
"صمام","تحسع","nonword","word","nonword",NA
"ملعقة","تحقك","nonword","word","nonword",NA
"الذكر","ثوريب","nonword","word","nonword",NA
"حاضر","تخلوط","nonword","word","nonword",NA
"مليونير","تخفيـهالسعر","nonword","word","nonword",NA
"الاعمال الخيرية","تختب","nonword","word","nonword",NA
"فخور","انييم","nonword","word","nonword",NA
"لسوء الحظ","عقليك","nonword","word","nonword",NA
"مدني","تدفكر","nonword","word","nonword",NA
"اثار","تذصل","nonword","word","nonword",NA
"الكراك","عصاب","nonword","word","nonword",NA
"تطور","ترثقب","nonword","word","nonword",NA
"أعمى","ترتجز","nonword","word","nonword",NA
"مقرف","طبود","nonword","word","nonword",NA
"الجنس","تسرسل","nonword","word","nonword",NA
"رويال","سأربت","nonword","word","nonword",NA
"كمية","تسألق","nonword","word","nonword",NA
"متجر","تصذات","nonword","word","nonword",NA
"سيارة اجره","قرابق","nonword","word","nonword",NA
"مصرفي","تطذار","nonword","word","nonword",NA
"سخيف","ـزل","nonword","word","nonword",NA
"عنيد","تعفيف","nonword","word","nonword",NA
"الحرير","تعساب","nonword","word","nonword",NA
"النبيل","بشريف","nonword","word","nonword",NA
"بائس","بتعيل","nonword","word","nonword",NA
"مغلف","يعهم","nonword","word","nonword",NA
"سياسات","تقلدش","nonword","word","nonword",NA
"قلق","تقظار","nonword","word","nonword",NA
"رومان","مينية","nonword","word","nonword",NA
"اسم","تقلقم","nonword","word","nonword",NA
"طاولة مكتب","تمننل","nonword","word","nonword",NA
"رجل","تمرحل","nonword","word","nonword",NA
"الفيزياء","نجزه تجول","nonword","word","nonword",NA
"بيئة","سدس","nonword","word","nonword",NA
"مرافقة","تنبز","nonword","word","nonword",NA
"لعب","تنجت","nonword","word","nonword",NA
"الله","تواصكواجتماعي","nonword","word","nonword",NA
"مريح","توزم","nonword","word","nonword",NA
"الى الخلف","رهوة","nonword","word","nonword",NA
"القمار","إزي","nonword","word","nonword",NA
"العبقري","ذهبان","nonword","word","nonword",NA
"شكل","خساثة","nonword","word","nonword",NA
"بني","طعاثي","nonword","word","nonword",NA
"مؤلف","سـج","nonword","word","nonword",NA
"نسبيا","جاؤية","nonword","word","nonword",NA
"فقر","جاؤية","nonword","word","nonword",NA
"طبيعي","جارياملكتابة","nonword","word","nonword",NA
"مراقبة","جالالاي","nonword","word","nonword",NA
"نقطة","جااطة","nonword","word","nonword",NA
"يقلل من شأن","ثتي","nonword","word","nonword",NA
"يشرب","حزل","nonword","word","nonword",NA
"الخريف","طونه","nonword","word","nonword",NA
"محرم","ذوة","nonword","word","nonword",NA
"هواء","ثها","nonword","word","nonword",NA
"شرف","إقة","nonword","word","nonword",NA
"إيجابي","إغاب","nonword","word","nonword",NA
"جمع","إغاب","nonword","word","nonword",NA
"ملفت للانتباه","إغب","nonword","word","nonword",NA
"يتحمل","جرقية","nonword","word","nonword",NA
"عنصري","جرولة","nonword","word","nonword",NA
"نشر","ديء","nonword","word","nonword",NA
"ناقص","جسدي جادني","nonword","word","nonword",NA
"المواد الكيميائية","ثقيم","nonword","word","nonword",NA
"المحيط الهادئ","افال","nonword","word","nonword",NA
"يقع","جمقصة","nonword","word","nonword",NA
"حماس","غولة","nonword","word","nonword",NA
"وفاء","وإهور","nonword","word","nonword",NA
"يحاول","وإيل","nonword","word","nonword",NA
"قطعا","وإيل","nonword","word","nonword",NA
"تونة","حضاز","nonword","word","nonword",NA
"ركن","كراز سفر","nonword","word","nonword",NA
"مليون","جونه","nonword","word","nonword",NA
"رادار","جوبين","nonword","word","nonword",NA
"نشيط","تسلي","nonword","word","nonword",NA
"لص","كرهرة","nonword","word","nonword",NA
"نص","تبش","nonword","word","nonword",NA
"ملعب تنس","حاـرة","nonword","word","nonword",NA
"محادثة","حافظسامسافة","nonword","word","nonword",NA
"ظاهرة","حاته","nonword","word","nonword",NA
"الإذن","حالة طواعن","nonword","word","nonword",NA
"تبرع","عول","nonword","word","nonword",NA
"طبقة","حبوب منعاقلحمل","nonword","word","nonword",NA
"زيادة","طلث","nonword","word","nonword",NA
"وجبة خفيفة","عضاء","nonword","word","nonword",NA
"تشريح الجثة","سواب","nonword","word","nonword",NA
"هواية","سواس","nonword","word","nonword",NA
"إدارة","أجاة","nonword","word","nonword",NA
"رعب","زيان","nonword","word","nonword",NA
"مغناطيسي","هايلة","nonword","word","nonword",NA
"غادر","رلن","nonword","word","nonword",NA
"الحار","ذكظ","nonword","word","nonword",NA
"بحث","أثل","nonword","word","nonword",NA
"صدئ","حفلة موسقضية","nonword","word","nonword",NA
"مزارع","قدا","nonword","word","nonword",NA
"سلاح الفرسان","دانة","nonword","word","nonword",NA
"مثليه","دانة","nonword","word","nonword",NA
"غالي الثمن","حقيبة اتر","nonword","word","nonword",NA
"خلية - زنزانة","تييقة","nonword","word","nonword",NA
"فارغة","حقفري","nonword","word","nonword",NA
"شريحة","حكبلة","nonword","word","nonword",NA
"رهينة","تيف","nonword","word","nonword",NA
"تحطيم","حلنه","nonword","word","nonword",NA
"الة تصوير","طبم","nonword","word","nonword",NA
"معاناة","مـة","nonword","word","nonword",NA
"نهاية","صال","nonword","word","nonword",NA
"صنع","صايم","nonword","word","nonword",NA
"بلد","دفل","nonword","word","nonword",NA
"النادل","دفل","nonword","word","nonword",NA
"برقية","صلوان","nonword","word","nonword",NA
"بحرية","خاقش","nonword","word","nonword",NA
"غرب","خاهر","nonword","word","nonword",NA
"إطلاقا","خازية","nonword","word","nonword",NA
"يطعم","خالسي","nonword","word","nonword",NA
"وجبة عشاء","خاهشة","nonword","word","nonword",NA
"هنا","أخرات","nonword","word","nonword",NA
"شبكة الاتصال","سق","nonword","word","nonword",NA
"ساذج","خرضخم","nonword","word","nonword",NA
"يكره","خرصية","nonword","word","nonword",NA
"بارع","فمانة","nonword","word","nonword",NA
"اعمال بناء","علأ","nonword","word","nonword",NA
"سرقة","تهبة","nonword","word","nonword",NA
"لجنة","كتر","nonword","word","nonword",NA
"بوصلة","علير","nonword","word","nonword",NA
"يزيد","جـض","nonword","word","nonword",NA
"عصابة","لآيفة","nonword","word","nonword",NA
"حديد","محاف","nonword","word","nonword",NA
"أم","خلوق","nonword","word","nonword",NA
"عصب","نطارق","nonword","word","nonword",NA
"تاج","وهالي","nonword","word","nonword",NA
"قائد","خيبةبجلامل","nonword","word","nonword",NA
"عاجز","داثي","nonword","word","nonword",NA
"شرط","درعدة","nonword","word","nonword",NA
"عرض مختصر لفيلم","درجة الحراين","nonword","word","nonword",NA
"نصف","زوع","nonword","word","nonword",NA
"سيف","دسبير","nonword","word","nonword",NA
"تشريح","ورن","nonword","word","nonword",NA
"افتتاح","دكتوادجامعى","nonword","word","nonword",NA
"جهل","اصيل","nonword","word","nonword",NA
"المشروع","دمكبي","nonword","word","nonword",NA
"الأداة","نقان","nonword","word","nonword",NA
"قوة","دورهمقلمياه","nonword","word","nonword",NA
"كاثوليكي","تظرية","nonword","word","nonword",NA
"الصحافة","دوقبر","nonword","word","nonword",NA
"صاروخ","وار","nonword","word","nonword",NA
"شاطئ بحر","ديرصتكعة","nonword","word","nonword",NA
"وحش","ديلتبر","nonword","word","nonword",NA
"كلية","دينورومى","nonword","word","nonword",NA
"صورة","ديإيراطية","nonword","word","nonword",NA
"قمامة، يدمر، يهدم","بقن","nonword","word","nonword",NA
"أدنى","كرناميت","nonword","word","nonword",NA
"رفض","ديهم","nonword","word","nonword",NA
"قرد","ولب","nonword","word","nonword",NA
"مفجر","أأاع","nonword","word","nonword",NA
"قرفة","وآوة","nonword","word","nonword",NA
"فرصة","وزيعة","nonword","word","nonword",NA
"الذري","غذي","nonword","word","nonword",NA
"لطيف","ذوتريمة","nonword","word","nonword",NA
"بروتين","واية","nonword","word","nonword",NA
"عشيقة","كـيس","nonword","word","nonword",NA
"مخلص","كـيس","nonword","word","nonword",NA
"اليومي","راحطة","nonword","word","nonword",NA
"بشكل رسمي","راظمة","nonword","word","nonword",NA
"وحده","رائعة لتا","nonword","word","nonword",NA
"غضب","راأنا","nonword","word","nonword",NA
"القرصان","رااش","nonword","word","nonword",NA
"أول","راهد","nonword","word","nonword",NA
"المسئولية","ربطة عهه","nonword","word","nonword",NA
"عاجل","شعع","nonword","word","nonword",NA
"أحمر","رحلة طفنان","nonword","word","nonword",NA
"دش","لخمة","nonword","word","nonword",NA
"النصيحة","doيص","nonword","word","nonword",NA
"عصير الليمون","عبالة","nonword","word","nonword",NA
"بطانية","عبالة","nonword","word","nonword",NA
"فعلا","همفة","nonword","word","nonword",NA
"فوج","thاصة","nonword","word","nonword",NA
"كتف","رعاة البيه","nonword","word","nonword",NA
"عدد السكان","شرد","nonword","word","nonword",NA
"حرفيا","رغري","nonword","word","nonword",NA
"خطف","عوبة","nonword","word","nonword",NA
"الإثنين","سجص","nonword","word","nonword",NA
"الأرض","اقبة","nonword","word","nonword",NA
"الملف الشخصي","دلز","nonword","word","nonword",NA
