tr_cue,tr_target,type,cue_type,target_type,tr_cosine
orkestra,defe,nonword,word,nonword,
bekar,defe,nonword,word,nonword,
riskli,inanç çalışma,nonword,word,nonword,
kilitli,devavenk,nonword,word,nonword,
kalibre,çallet,nonword,word,nonword,
saray,devayırmak,nonword,word,nonword,
dramatik,dezviye zezmek,nonword,word,nonword,
noel,fikkat pekici,nonword,word,nonword,
takvim,divin,nonword,word,nonword,
ayarlamak,enn,nonword,word,nonword,
cinsel,dinapark,nonword,word,nonword,
soylu,disp,nonword,word,nonword,
sarmak,direkt olgonfly,nonword,word,nonword,
sanat,diedilmek,nonword,word,nonword,
kullanışlı,alş,nonword,word,nonword,
gurur,diyum,nonword,word,nonword,
taksi,miz,nonword,word,nonword,
piknik,kızru,nonword,word,nonword,
kraliçe,doğrulalecek,nonword,word,nonword,
onay,dosız,nonword,word,nonword,
güzergah,dopuz zünü,nonword,word,nonword,
dövme,dokris,nonword,word,nonword,
kalmak,dolet,nonword,word,nonword,
değerli,doğüş,nonword,word,nonword,
ay,domin,nonword,word,nonword,
yakın,dokorkmak,nonword,word,nonword,
cehalet,dolma krings,nonword,word,nonword,
göz,domaaşım,nonword,word,nonword,
kurtarmak,donan,nonword,word,nonword,
edinmek,dopek zestırması,nonword,word,nonword,
mantıksız,doaçılma,nonword,word,nonword,
yönetmek,doayırmak,nonword,word,nonword,
günlük,dönişitmek,nonword,word,nonword,
beton,döban,nonword,word,nonword,
bulvar,kezmak,nonword,word,nonword,
çaresiz,döyid,nonword,word,nonword,
söylence,omuzdüncü,nonword,word,nonword,
melek,hert,nonword,word,nonword,
canavar,çiftluk,nonword,word,nonword,
ninja,dürip,nonword,word,nonword,
vahiy,enn,nonword,word,nonword,
veri,anaya,nonword,word,nonword,
yüzük,otr,nonword,word,nonword,
ülke,dukmadan,nonword,word,nonword,
yoga,düömürlük,nonword,word,nonword,
kapmak,düedilmek,nonword,word,nonword,
yağmur,duygueroa,nonword,word,nonword,
ruh,ratmak,nonword,word,nonword,
mürettebat,düstottlemek,nonword,word,nonword,
atıcı,ebepect,nonword,word,nonword,
hasta,edebieber,nonword,word,nonword,
korkutucu,efçıt,nonword,word,nonword,
patlamak,kartsane,nonword,word,nonword,
hoş,müştim,nonword,word,nonword,
ön,eğjarndyceli,nonword,word,nonword,
kanal,epzersiz yafmak,nonword,word,nonword,
halletmek,ek olzanç,nonword,word,nonword,
tur,ekmo,nonword,word,nonword,
denge,rirsi,nonword,word,nonword,
sekreter,elönemse,nonword,word,nonword,
kız evlat,elekthan,nonword,word,nonword,
tipik,elekthan,nonword,word,nonword,
bir,çevman,nonword,word,nonword,
keşiş,emniland,nonword,word,nonword,
eylül,endişelenaworld,nonword,word,nonword,
bankacı,özelji,nonword,word,nonword,
sıcak,enrightsiyon,nonword,word,nonword,
narin,enrightsiyon,nonword,word,nonword,
kömür,azındemi,nonword,word,nonword,
açılış,windsiyon,nonword,word,nonword,
atış,efkek yezen,nonword,word,nonword,
tırnak,errot,nonword,word,nonword,
boyamak,püsin,nonword,word,nonword,
özgürlük,vk,nonword,word,nonword,
ulusal,eşközsel,nonword,word,nonword,
evre,ösin,nonword,word,nonword,
kredi,eşlik edolyn,nonword,word,nonword,
boyut,eşrek,nonword,word,nonword,
moda,cü,nonword,word,nonword,
süvari,etkileaving,nonword,word,nonword,
teknik,ebzili,nonword,word,nonword,
mütevazı,etözellik,nonword,word,nonword,
drama,etrabarksda,nonword,word,nonword,
kalkan,flet,nonword,word,nonword,
plan,birli,nonword,word,nonword,
harika,evmilik,nonword,word,nonword,
şerif,fazı,nonword,word,nonword,
oda,umuttezi,nonword,word,nonword,
sıradan,sekre,nonword,word,nonword,
başka yerde,isimlı,nonword,word,nonword,
yaşlı,fededecekyon,nonword,word,nonword,
şekerleme yapmak,festiring,nonword,word,nonword,
ming,fizye,nonword,word,nonword,
ishal,fiyi,nonword,word,nonword,
durum,fine bezmek,nonword,word,nonword,
kaşık,fitum,nonword,word,nonword,
cephanelik,fiulaşman,nonword,word,nonword,
kurbağa,fiulaşman,nonword,word,nonword,
müfettiş,sandrari,nonword,word,nonword,
misafirperverlik,figın,nonword,word,nonword,
yetimhane,fikentsel,nonword,word,nonword,
kirli,araştına,nonword,word,nonword,
aspirin,augussiyonel,nonword,word,nonword,
normalde,fotoğlist,nonword,word,nonword,
alay,fotoğrafnecek,nonword,word,nonword,
yeşil,ayırsızca,nonword,word,nonword,
antrenör,futşik,nonword,word,nonword,
ekmek,eveze,nonword,word,nonword,
robot,gaatı,nonword,word,nonword,
resmen,gaerişte,nonword,word,nonword,
acı çekmek,gagangsteci,nonword,word,nonword,
analist,gebeards,nonword,word,nonword,
yasadışı,gerah,nonword,word,nonword,
mesafe,gepönlerde,nonword,word,nonword,
koşmak,geoja,nonword,word,nonword,
sohbet,mahmiş,nonword,word,nonword,
ilham vermek,geleavingsel,nonword,word,nonword,
ketçap,gesız,nonword,word,nonword,
ürkütmek,geten,nonword,word,nonword,
atme,gelisans,nonword,word,nonword,
satın almak,gezeltme,nonword,word,nonword,
tablet,çirmek,nonword,word,nonword,
model,genız,nonword,word,nonword,
yansıma,geld,nonword,word,nonword,
fincan,geld,nonword,word,nonword,
bağlılık,geld,nonword,word,nonword,
inatçı,gebel ozarak,nonword,word,nonword,
ev,getirtde,nonword,word,nonword,
manyetik,geung,nonword,word,nonword,
memnun,gerese,nonword,word,nonword,
burada,inançekçi,nonword,word,nonword,
ağ,gercarsten,nonword,word,nonword,
bardak,gicek,nonword,word,nonword,
mülteci,giriayet,nonword,word,nonword,
etkinleştirme,girilecekci,nonword,word,nonword,
kulüp,oft,nonword,word,nonword,
tutucu,ginik,nonword,word,nonword,
incelemek,gical,nonword,word,nonword,
kız,göhuş,nonword,word,nonword,
akşam yemegi,gög merültüsü,nonword,word,nonword,
unutmak,göringda,nonword,word,nonword,
hastane,zöl,nonword,word,nonword,
iş çantası,sünmek,nonword,word,nonword,
ajan,gönöpüşmek,nonword,word,nonword,
tavuk,gözellü ıparak,nonword,word,nonword,
dekan,göciz,nonword,word,nonword,
dudak,gokoz,nonword,word,nonword,
yaz,görfie,nonword,word,nonword,
olgu,göene,nonword,word,nonword,
muz,inanteri,nonword,word,nonword,
yalan,eyam,nonword,word,nonword,
çoktan,grnç,nonword,word,nonword,
omuz,grnç,nonword,word,nonword,
ay,gühöndirmek,nonword,word,nonword,
felsefe,sonsüz,nonword,word,nonword,
bugün,güzep bezgi,nonword,word,nonword,
itmek,güinn,nonword,word,nonword,
komutan,güinn,nonword,word,nonword,
amca,güçiftli,nonword,word,nonword,
ayı,güekipte,nonword,word,nonword,
plaj,güdam,nonword,word,nonword,
yol,güdam,nonword,word,nonword,
el,güçiftlik,nonword,word,nonword,
anne,haristler,nonword,word,nonword,
denizcilik,haümitsiz,nonword,word,nonword,
süt,sunta,nonword,word,nonword,
taşınmak,prentalık,nonword,word,nonword,
tamam,haket,nonword,word,nonword,
ne,hasın,nonword,word,nonword,
esprili,halçında,nonword,word,nonword,
demir,hakran,nonword,word,nonword,
orgazm,hâcaz,nonword,word,nonword,
üretici,tırlı,nonword,word,nonword,
hırsız,belüsinasyon,nonword,word,nonword,
bonus,bapburger,nonword,word,nonword,
tonbalığı,pam,nonword,word,nonword,
kıdemli,hazor kezası,nonword,word,nonword,
porno,haamanthane,nonword,word,nonword,
vali,harpamak,nonword,word,nonword,
ceza,hariarty,nonword,word,nonword,
politika,haayakka,nonword,word,nonword,
mil,haayakka,nonword,word,nonword,
yazar,haanahta,nonword,word,nonword,
ayrıcalık,hastiş,nonword,word,nonword,
bölgesel,çıkta,nonword,word,nonword,
görev,hastaokul,nonword,word,nonword,
geçit,hamiş,nonword,word,nonword,
gece yarısı,hainançlamak,nonword,word,nonword,
nihayet,hapalandırma,nonword,word,nonword,
adaletsiz,kingsbvalimanı,nonword,word,nonword,
endişe,havku,nonword,word,nonword,
genç,hamal bırıklığı,nonword,word,nonword,
yazılım,fayatta balmak,nonword,word,nonword,
kask,haytif,nonword,word,nonword,
küfür,hainançlamak,nonword,word,nonword,
lanet,edildiye,nonword,word,nonword,
ünlü,heligangster,nonword,word,nonword,
basketbol,heightslamak,nonword,word,nonword,
sağ,dizkel,nonword,word,nonword,
güneyli,acıtrojen,nonword,word,nonword,
sanayi,res,nonword,word,nonword,
ağır,elv,nonword,word,nonword,
bankacılık,ayarmetçi,nonword,word,nonword,
naif,ayarmetçi,nonword,word,nonword,
bot,hıristirecek,nonword,word,nonword,
savaş,onz,nonword,word,nonword,
bazen,tarlı,nonword,word,nonword,
roma,şanslıca,nonword,word,nonword,
karanlık,teytum,nonword,word,nonword,
sopa,hog oltayan,nonword,word,nonword,
gazetecilik,açikçakal,nonword,word,nonword,
gözlük,redri,nonword,word,nonword,
makale,şarrik,nonword,word,nonword,
hücre,idtük,nonword,word,nonword,
kutsal kitap,sızde,nonword,word,nonword,
ipek,ifade eading,nonword,word,nonword,
roket,ifade eading,nonword,word,nonword,
yarıçap,iğfeld,nonword,word,nonword,
dışında,ihtinizm,nonword,word,nonword,
zıt,ilaç vezelt,nonword,word,nonword,
veba,firhi,nonword,word,nonword,
risk,iketi,nonword,word,nonword,
sensör,iletional,nonword,word,nonword,
tanrı,ilyong,nonword,word,nonword,
aramak,imparadecek,nonword,word,nonword,
methetmek,imzoratorluk,nonword,word,nonword,
tercih etmek,sanza,nonword,word,nonword,
dönüş,sanza,nonword,word,nonword,
zafer,innoç,nonword,word,nonword,
sınıf,inancıy,nonword,word,nonword,
kılıç,inhardtleme,nonword,word,nonword,
eşek,"eroincelemek, bulmak",nonword,word,nonword,
gençlik,inönerme,nonword,word,nonword,
arena,inyim,nonword,word,nonword,
çamur,inaçıklar,nonword,word,nonword,
fabrika,nö,nonword,word,nonword,
çalışma masası,irre,nonword,word,nonword,
denetlemek,şalnik,nonword,word,nonword,
hanedan,çu,nonword,word,nonword,
okuma,işörümce,nonword,word,nonword,
bin,işedilme,nonword,word,nonword,
erkek garson,istagins,nonword,word,nonword,
olasılık,isilüzyon,nonword,word,nonword,
açlık,ishie,nonword,word,nonword,
semptom,igten pıkarma,nonword,word,nonword,
hesaba katmak,itiugh,nonword,word,nonword,
finansal,itiugh,nonword,word,nonword,
nişan,itiraf eusand,nonword,word,nonword,
tatlı,dâi,nonword,word,nonword,
getirmek,açıkleşmek,nonword,word,nonword,
boğaz,ibin vezmek,nonword,word,nonword,
ayakta durmak,izleopar,nonword,word,nonword,
erimek,ırğım,nonword,word,nonword,
düşman,dmık,nonword,word,nonword,
terapi,ısrir,nonword,word,nonword,
zihinsel,ıskar,nonword,word,nonword,
engellemek,julisans,nonword,word,nonword,
vahşi,kabilivings,nonword,word,nonword,
tümör,katüs,nonword,word,nonword,
saçma,kaçaford,nonword,word,nonword,
pusula,kelmak,nonword,word,nonword,
telgraf,kalar,nonword,word,nonword,
yıl dönümü,kaaugustası,nonword,word,nonword,
yardım etmek,flickaha,nonword,word,nonword,
zombi,alıve,nonword,word,nonword,
gece,kalinanmak,nonword,word,nonword,
lig,lemle,nonword,word,nonword,
numara,kakentte,nonword,word,nonword,
proje,kaşum,nonword,word,nonword,
büyü,kalars,nonword,word,nonword,
diploma,lışmak,nonword,word,nonword,
fark etmek,kamp yaherd,nonword,word,nonword,
gölge,devyon,nonword,word,nonword,
cesaret,oyunyonet,nonword,word,nonword,
hava,kasad,nonword,word,nonword,
jest,kaakıllı,nonword,word,nonword,
katman,kaatılma,nonword,word,nonword,
haziran,kasör,nonword,word,nonword,
abur cubur,kapitazecek,nonword,word,nonword,
şarap,kagie,nonword,word,nonword,
tırmanmak,elektlumbağa,nonword,word,nonword,
toplam,rogmak,nonword,word,nonword,
tanık,doğtan,nonword,word,nonword,
köle,kug,nonword,word,nonword,
kayıt,karapeğer,nonword,word,nonword,
doğum,kaağırlık,nonword,word,nonword,
yargı,karaiderslu,nonword,word,nonword,
sherlock,karhad,nonword,word,nonword,
intihar,kardirenç,nonword,word,nonword,
varış,vongo,nonword,word,nonword,
lazanya,kamaz,nonword,word,nonword,
torun,kaidaica,nonword,word,nonword,
büyükelçi,karıimak,nonword,word,nonword,
şans,karkip,nonword,word,nonword,
sinir,res,nonword,word,nonword,
kombinasyon,kazançga,nonword,word,nonword,
çimento,kazıtlı olerak,nonword,word,nonword,
kabile,kapus,nonword,word,nonword,
düşük,eğiga,nonword,word,nonword,
anıt,kayayırma,nonword,word,nonword,
ekran,kacai,nonword,word,nonword,
fare,kayıt eijing,nonword,word,nonword,
toplardamar,kalık,nonword,word,nonword,
mahkeme,kazabeth,nonword,word,nonword,
çıkarım,kabald,nonword,word,nonword,
tank,rildi,nonword,word,nonword,
dar,kuv,nonword,word,nonword,
beğenmek,kezdinden ömin,nonword,word,nonword,
tavsiye,bunt,nonword,word,nonword,
erkekler,inançtenkele,nonword,word,nonword,
düzeltmek,kezgin nibenci,nonword,word,nonword,
güç,dolmek,nonword,word,nonword,
modern,kigun,nonword,word,nonword,
sohbet,lütrit,nonword,word,nonword,
şikayet,kiçuk,nonword,word,nonword,
şarkıcı,kibaya peren,nonword,word,nonword,
örümcek,kibaya bermek,nonword,word,nonword,
koy,kişiıyor,nonword,word,nonword,
illet,kiang,nonword,word,nonword,
sebep,üçüle,nonword,word,nonword,
yönetim,rulmak,nonword,word,nonword,
navigasyon,kıh mezsimi,nonword,word,nonword,
damlatmak,zaklar,nonword,word,nonword,
gün batımı,kladel,nonword,word,nonword,
nesne,taynik,nonword,word,nonword,
elma,pecaman,nonword,word,nonword,
ses,kolet,nonword,word,nonword,
kablo,byl,nonword,word,nonword,
otel,kol svelt,nonword,word,nonword,
pub,komir,nonword,word,nonword,
elçilik,derye,nonword,word,nonword,
ingilizce,kozedi,nonword,word,nonword,
damga,koyisyon öyesi,nonword,word,nonword,
taze,komüward,nonword,word,nonword,
doğru,konnal,nonword,word,nonword,
ilçe,kotik,nonword,word,nonword,
arı,kokorkmak,nonword,word,nonword,
ayık,konnus,nonword,word,nonword,
yutmak,ifaya,nonword,word,nonword,
otopsi,gönku,nonword,word,nonword,
görmek,korsarsmak,nonword,word,nonword,
dizi,gittü,nonword,word,nonword,
ilkbahar,kovalaurent,nonword,word,nonword,
cerrah,kovkit,nonword,word,nonword,
müsaade,fty,nonword,word,nonword,
virüs,kofmak,nonword,word,nonword,
yer değiştirmek,krus,nonword,word,nonword,
dostum,gençlık,nonword,word,nonword,
bulut,krrp,nonword,word,nonword,
son,küole,nonword,word,nonword,
kuru,kurir,nonword,word,nonword,
yaratma,kulkorkmak,nonword,word,nonword,
aslında,erm,nonword,word,nonword,
çete,küreborn,nonword,word,nonword,
şair,kuza,nonword,word,nonword,
tarçın,ajanstarıcı,nonword,word,nonword,
kiracı,kuçem,nonword,word,nonword,
tepe,teş,nonword,word,nonword,
bakmak,gruvet,nonword,word,nonword,
kaya,kukâr,nonword,word,nonword,
batı,kubum,nonword,word,nonword,
sıvı,uçurzetli,nonword,word,nonword,
haşmet,libeford,nonword,word,nonword,
denizci,liniz,nonword,word,nonword,
gaz,limukesh,nonword,word,nonword,
konmak,lios,nonword,word,nonword,
canavar,maaşımya,nonword,word,nonword,
canlı,mailüzyon,nonword,word,nonword,
kimya,masforza,nonword,word,nonword,
yanılsama,mahrow,nonword,word,nonword,
içmek,evergremiyet,nonword,word,nonword,
beslemek,maaşımne,nonword,word,nonword,
yarın,maksirist,nonword,word,nonword,
baba,maers,nonword,word,nonword,
bağışlama,mal sahratch,nonword,word,nonword,
sincap,maalıştır,nonword,word,nonword,
dışarıda,maalıştır,nonword,word,nonword,
profil,benipule ehmek,nonword,word,nonword,
seçim,manonaylı,nonword,word,nonword,
pasifik,mapio,nonword,word,nonword,
hazine,mabomatik,nonword,word,nonword,
resmi olarak,marun,nonword,word,nonword,
sağlıklı,mayodard,nonword,word,nonword,
umut,medeninally,nonword,word,nonword,
ölümüne,mekabart,nonword,word,nonword,
ejderha,mekcer,nonword,word,nonword,
aniden,menmud,nonword,word,nonword,
beyaz,açıkhamet,nonword,word,nonword,
izin,açıkhamet,nonword,word,nonword,
irtibat,merdai,nonword,word,nonword,
ırkçı,tutmi,nonword,word,nonword,
kağıt,menim,nonword,word,nonword,
atomik,ayare,nonword,word,nonword,
mekan,meydan okterfly,nonword,word,nonword,
miras,mezve,nonword,word,nonword,
böbrek,meyve sacock,nonword,word,nonword,
ağırlık,meaçıklık,nonword,word,nonword,
cevap,mezun ooters,nonword,word,nonword,
barut,mihe bureztısı,nonword,word,nonword,
doz,mikroiser,nonword,word,nonword,
zemin,mikrospard,nonword,word,nonword,
belki,ititar,nonword,word,nonword,
büyük baba,senyar,nonword,word,nonword,
üs,mirey,nonword,word,nonword,
inşaat,lamyon,nonword,word,nonword,
dahi,yumfin,nonword,word,nonword,
vahşi orman,modia,nonword,word,nonword,
hadise,momim,nonword,word,nonword,
saygı,mücevland,nonword,word,nonword,
dönmek,müret,nonword,word,nonword,
tesir,elekttemelen,nonword,word,nonword,
sadık,muhtegiz,nonword,word,nonword,
kuvvetli,mükemkins,nonword,word,nonword,
yöntem,erm,nonword,word,nonword,
kıskanç,ilerteri,nonword,word,nonword,
gururlu,muilüzyon,nonword,word,nonword,
marka,mütenecekzı,nonword,word,nonword,
finansman,şeylu,nonword,word,nonword,
platform,verze,nonword,word,nonword,
tost,müliş,nonword,word,nonword,
fırın,müzik alaworld,nonword,word,nonword,
tapınak,müzisford,nonword,word,nonword,
aramak,nadialar,nonword,word,nonword,
iniş,nakum,nonword,word,nonword,
görüş,nelim,nonword,word,nonword,
kişi,kanne,nonword,word,nonword,
rozet,nerır,nonword,word,nonword,
deney,niite,nonword,word,nonword,
kapasite,nimiz,nonword,word,nonword,
yük,gölmal,nonword,word,nonword,
kumaş,martleer,nonword,word,nonword,
bebek,b,nonword,word,nonword,
çizik,ödre,nonword,word,nonword,
final,ödre,nonword,word,nonword,
iş arkadaşı,ojis,nonword,word,nonword,
nabız,öfkeöidürmek,nonword,word,nonword,
peşin,oğğiz,nonword,word,nonword,
tüttürmek,öfbe bemeği,nonword,word,nonword,
asil,öğsak,nonword,word,nonword,
toplam,öğedilmek,nonword,word,nonword,
örtmek,öğedilmen,nonword,word,nonword,
sürpriz,omul,nonword,word,nonword,
golf,idiy vermek,nonword,word,nonword,
endişeli,oksilard,nonword,word,nonword,
tuvalet,trul,nonword,word,nonword,
doğaüstü,okyaberg,nonword,word,nonword,
kaçırmak,olamus,nonword,word,nonword,
ameliyat etmek,anımsılık,nonword,word,nonword,
reklâm,ölbas,nonword,word,nonword,
üst,ölzeltmek,nonword,word,nonword,
tas,ozmak,nonword,word,nonword,
reddetmek,öldüy,nonword,word,nonword,
temizlemek,çıü,nonword,word,nonword,
ayrılmak,ölümfek,nonword,word,nonword,
anahtar,ucunsuz,nonword,word,nonword,
tren,oncell,nonword,word,nonword,
iltifat,onhe,nonword,word,nonword,
bravo,ayırlamak,nonword,word,nonword,
amatör,öncedars,nonword,word,nonword,
azımsamak,önyıp,nonword,word,nonword,
coşku,önlt,nonword,word,nonword,
geri,ilerli,nonword,word,nonword,
kapsül,aletmek,nonword,word,nonword,
kör,onba,nonword,word,nonword,
yüzyıl,kasda,nonword,word,nonword,
dinlenmek,örhım,nonword,word,nonword,
iyi,lundu,nonword,word,nonword,
suda boğulmak,oryim,nonword,word,nonword,
sorun,otoled,nonword,word,nonword,
satıcı,edilmak,nonword,word,nonword,
paranoyak,ig,nonword,word,nonword,
aptal,ohun,nonword,word,nonword,
anlaşmazlık,osuncak,nonword,word,nonword,
kamera,unutcu,nonword,word,nonword,
kalabalık,alisveri,nonword,word,nonword,
korumak,paham,nonword,word,nonword,
valf,pahio,nonword,word,nonword,
güvence,kurra,nonword,word,nonword,
canlı,patentraf,nonword,word,nonword,
israf,paranordecek,nonword,word,nonword,
çiftçi,parapist,nonword,word,nonword,
kuşkulanmak,olaça,nonword,word,nonword,
raporlamak,parlei,nonword,word,nonword,
yaralanma,parrir,nonword,word,nonword,
hayvanat bahçesi,pazmak özi,nonword,word,nonword,
ideal,olati,nonword,word,nonword,
araç,eleştika,nonword,word,nonword,
yorum,pasanell,nonword,word,nonword,
erkek,oyunlama,nonword,word,nonword,
popüler,patrickmak,nonword,word,nonword,
içgüdü,everglayıcı,nonword,word,nonword,
