"tr_cue","tr_target","type","cue_type","target_type","tr_cosine"
"ajan","asinersin","nonword","word","nonword",NA
"karnaval","od","nonword","word","nonword",NA
"deniz","atmb","nonword","word","nonword",NA
"gözlük","attirttik","nonword","word","nonword",NA
"caz","ather","nonword","word","nonword",NA
"yer değiştirmek","atmoskins","nonword","word","nonword",NA
"tüfek","giycı","nonword","word","nonword",NA
"kıdemli","unutkabı","nonword","word","nonword",NA
"sessiz","aylık miders","nonword","word","nonword",NA
"minimum","bilna","nonword","word","nonword",NA
"açık arttırma","ayuyandı","nonword","word","nonword",NA
"hava","augusmak","nonword","word","nonword",NA
"tetiklemek","basün","nonword","word","nonword",NA
"piskopos","basün","nonword","word","nonword",NA
"intikam","koğ","nonword","word","nonword",NA
"tecrübe etmek","bagiç","nonword","word","nonword",NA
"sincap","dostlamak","nonword","word","nonword",NA
"makul olmayan","basınçne","nonword","word","nonword",NA
"klan","bayıl","nonword","word","nonword",NA
"rodeo","baağırlık","nonword","word","nonword",NA
"aktif","bamus","nonword","word","nonword",NA
"izin vermek","bakım yaabody","nonword","word","nonword",NA
"hazır","baman","nonword","word","nonword",NA
"zıt","balık tuendly","nonword","word","nonword",NA
"yönetim","kesyo","nonword","word","nonword",NA
"saçma","barıwell","nonword","word","nonword",NA
"deniz","baanılmak","nonword","word","nonword",NA
"emmek","bador","nonword","word","nonword",NA
"mezar","baştur","nonword","word","nonword",NA
"aslında","baskı yaditch","nonword","word","nonword",NA
"parlaklık","başken","nonword","word","nonword",NA
"erkek","tışmak","nonword","word","nonword",NA
"orkestra","başkentmak","nonword","word","nonword",NA
"sebep","baplanlı","nonword","word","nonword",NA
"kavram","bamio","nonword","word","nonword",NA
"misafirperverlik","bağız","nonword","word","nonword",NA
"cerrah","bayan gaberty","nonword","word","nonword",NA
"anarşi","skandava","nonword","word","nonword",NA
"dul","bekleopar","nonword","word","nonword",NA
"form","bebeklenmedik bir şekilde","nonword","word","nonword",NA
"peşin","belediye başkanılar","nonword","word","nonword",NA
"düşmek","tange","nonword","word","nonword",NA
"risk","beprensleme","nonword","word","nonword",NA
"denge","beöpüşmek","nonword","word","nonword",NA
"roket","kaybelirtmek, bildirmek","nonword","word","nonword",NA
"ilk","bençen","nonword","word","nonword",NA
"şansölye","berabeowulf","nonword","word","nonword",NA
"süpermen","berliz","nonword","word","nonword",NA
"potansiyel","beyzdia","nonword","word","nonword",NA
"kabin","aragi","nonword","word","nonword",NA
"korku","aragi","nonword","word","nonword",NA
"dışarıda","bilgi venarch","nonword","word","nonword",NA
"bulaşma","bilgisaşecek","nonword","word","nonword",NA
"plaj","bimez","nonword","word","nonword",NA
"sözlük","bilim insterfly","nonword","word","nonword",NA
"azımsamak","edebilinç bulanıklığı, konfüzyon","nonword","word","nonword",NA
"ilham vermek","bitecekmeyen","nonword","word","nonword",NA
"yoksulluk","bilğim","nonword","word","nonword",NA
"deprem","kayna","nonword","word","nonword",NA
"aday","biruden","nonword","word","nonword",NA
"olağan dışı","bir yeğurt","nonword","word","nonword",NA
"meydana gelmek","kahra","nonword","word","nonword",NA
"anahtar","biişitsel","nonword","word","nonword",NA
"sessizlik","biimi","nonword","word","nonword",NA
"resmi olarak","biyolorecek","nonword","word","nonword",NA
"aspirin","biyoloughby","nonword","word","nonword",NA
"canavar","bıjit","nonword","word","nonword",NA
"ses","böçin","nonword","word","nonword",NA
"koç","böfik","nonword","word","nonword",NA
"roma","böeritme","nonword","word","nonword",NA
"varmak","boeb","nonword","word","nonword",NA
"müfettiş","çıpton","nonword","word","nonword",NA
"kilise","int","nonword","word","nonword",NA
"kuvvet","bonis","nonword","word","nonword",NA
"dekan","ğulmak","nonword","word","nonword",NA
"açıkça","tarmak","nonword","word","nonword",NA
"paralı","buney","nonword","word","nonword",NA
"garson","büyük ihtimanimhhhh","nonword","word","nonword",NA
"alan","sıydı","nonword","word","nonword",NA
"iltifat","çalıford","nonword","word","nonword",NA
"yarım","çalie","nonword","word","nonword",NA
"kağıt","cehenrick","nonword","word","nonword",NA
"çimento","cegiz","nonword","word","nonword",NA
"toplam","çeeso","nonword","word","nonword",NA
"yalan","şünmek","nonword","word","nonword",NA
"heves","şünmek","nonword","word","nonword",NA
"beğenmek","çeden","nonword","word","nonword",NA
"son","cenapark","nonword","word","nonword",NA
"protesto","cennet goters","nonword","word","nonword",NA
"kullanışlı","cemım","nonword","word","nonword",NA
"sağlıklı","celış","nonword","word","nonword",NA
"stadyum","cevap vefords","nonword","word","nonword",NA
"izin","hiçre","nonword","word","nonword",NA
"müthiş","sagrek","nonword","word","nonword",NA
"nişanlanmak","çiful","nonword","word","nonword",NA
"zehir","enernemek","nonword","word","nonword",NA
"kılıç","ciuki","nonword","word","nonword",NA
"alet","çileceklata","nonword","word","nonword",NA
"kestirme","çikim","nonword","word","nonword",NA
"bonus","cinaland","nonword","word","nonword",NA
"korkutucu","zomkin","nonword","word","nonword",NA
"tütün","cht","nonword","word","nonword",NA
"göz yaşı","biflak","nonword","word","nonword",NA
"orijinal","çosat","nonword","word","nonword",NA
"galeri","çodostluk","nonword","word","nonword",NA
"aptal","mek","nonword","word","nonword",NA
"faktör","çöcap","nonword","word","nonword",NA
"satın almak","cöarts","nonword","word","nonword",NA
"hazırlık","isp","nonword","word","nonword",NA
"köprü","çufil","nonword","word","nonword",NA
"toplamak","oyale","nonword","word","nonword",NA
"güzel","çüsef","nonword","word","nonword",NA
"kız evlat","şımdan","nonword","word","nonword",NA
"kesinlikle","yeğ","nonword","word","nonword",NA
"kader","daayakka","nonword","word","nonword",NA
"çalışma masası","davu","nonword","word","nonword",NA
"bugün","davrahing","nonword","word","nonword",NA
"yeteneksizlik","davoturmak","nonword","word","nonword",NA
"alarm","departtif","nonword","word","nonword",NA
"rüşvet","değerlendiraworld","nonword","word","nonword",NA
"lazanya","delinçsiz","nonword","word","nonword",NA
"hormon","derum","nonword","word","nonword",NA
"astronot","desan","nonword","word","nonword",NA
"fizik","dechandrasi","nonword","word","nonword",NA
"kurtarmak","deedilme","nonword","word","nonword",NA
"kule","defranci","nonword","word","nonword",NA
"düşük","denize açıcarthy","nonword","word","nonword",NA
"gerekli","üzünresyon","nonword","word","nonword",NA
"komplo","kolgi","nonword","word","nonword",NA
"temel","defe","nonword","word","nonword",NA
"şarkıcı","defe","nonword","word","nonword",NA
"artı","inanç çalışma","nonword","word","nonword",NA
"şimdi","devavenk","nonword","word","nonword",NA
"tapınak şakak .. mabet","çallet","nonword","word","nonword",NA
"yardım edin","devayırmak","nonword","word","nonword",NA
"lezzetli","devriye geaworld","nonword","word","nonword",NA
"çevre","dikkat çekbatsky","nonword","word","nonword",NA
"genel","divin","nonword","word","nonword",NA
"vahşi","enn","nonword","word","nonword",NA
"oluşturmak","dinapark","nonword","word","nonword",NA
"evren","digb","nonword","word","nonword",NA
"aids","direkt olgonfly","nonword","word","nonword",NA
"bağışlama","diedilmek","nonword","word","nonword",NA
"kiracı","alş","nonword","word","nonword",NA
"şans","diyum","nonword","word","nonword",NA
"dramatik","rtz","nonword","word","nonword",NA
"kuvvetli","kızru","nonword","word","nonword",NA
"saygı","doğrulalecek","nonword","word","nonword",NA
"ağız","dosız","nonword","word","nonword",NA
"çalınması","doğum gboldt","nonword","word","nonword",NA
"göstermek","dokris","nonword","word","nonword",NA
"yutmak","dolet","nonword","word","nonword",NA
"büyükelçi","doğüş","nonword","word","nonword",NA
"bravo","domin","nonword","word","nonword",NA
"asker","dokorkmak","nonword","word","nonword",NA
"sıcak","dolma krings","nonword","word","nonword",NA
"bulvar","domaaşım","nonword","word","nonword",NA
"numara","donan","nonword","word","nonword",NA
"boşa harcamak","domuz pastırmnimhhhh","nonword","word","nonword",NA
"emretmek","doaçılma","nonword","word","nonword",NA
"çıkış","doayırmak","nonword","word","nonword",NA
"dışarı","dönişitmek","nonword","word","nonword",NA
"satıcı","döban","nonword","word","nonword",NA
"afrika","ğılmak","nonword","word","nonword",NA
"araştırma","döyid","nonword","word","nonword",NA
"lejyon","omuzdüncü","nonword","word","nonword",NA
"unutmak","hert","nonword","word","nonword",NA
"kazara","çiftluk","nonword","word","nonword",NA
"çiftçi","dürip","nonword","word","nonword",NA
"washington","enn","nonword","word","nonword",NA
"ilerleme","anaya","nonword","word","nonword",NA
"elma","otr","nonword","word","nonword",NA
"odak","inanmadan","nonword","word","nonword",NA
"doğum","düömürlük","nonword","word","nonword",NA
"kimyasal","düedilmek","nonword","word","nonword",NA
"casusluk","duygueroa","nonword","word","nonword",NA
"talep etmek","ratmak","nonword","word","nonword",NA
"geri","düstottlemek","nonword","word","nonword",NA
"bölgesel","ebepect","nonword","word","nonword",NA
"kâr","edebieber","nonword","word","nonword",NA
"profil","efçıt","nonword","word","nonword",NA
"tas","kartsane","nonword","word","nonword",NA
"kilo","müştim","nonword","word","nonword",NA
"gölge","eğjarndyceli","nonword","word","nonword",NA
"kalkan","egzersiz yarength","nonword","word","nonword",NA
"ritüel","ek olzanç","nonword","word","nonword",NA
"kirli","ekmo","nonword","word","nonword",NA
"yavaş yavaş","rirsi","nonword","word","nonword",NA
"yumuşak","elönemse","nonword","word","nonword",NA
"birim","elekthan","nonword","word","nonword",NA
"itiraf etmek","elekthan","nonword","word","nonword",NA
"kaz","çevman","nonword","word","nonword",NA
"oyuncak bebek","emniland","nonword","word","nonword",NA
"çöl","endişelenaworld","nonword","word","nonword",NA
"boş","özelji","nonword","word","nonword",NA
"ümit etmek","enrightsiyon","nonword","word","nonword",NA
"yolcu","enrightsiyon","nonword","word","nonword",NA
"kül","azındemi","nonword","word","nonword",NA
"yuvarlak","windsiyon","nonword","word","nonword",NA
"çoktan","erkek ymings","nonword","word","nonword",NA
"operasyonel","errot","nonword","word","nonword",NA
"teknoloji","püsin","nonword","word","nonword",NA
"dönüş","vk","nonword","word","nonword",NA
"fark etmek","eşcintosh","nonword","word","nonword",NA
"etkilemek","swin","nonword","word","nonword",NA
"gezegen","eşlik edolyn","nonword","word","nonword",NA
"aramak","eşrek","nonword","word","nonword",NA
"teleskop","cü","nonword","word","nonword",NA
"zihinsel","etkileaving","nonword","word","nonword",NA
"bazen","etgençli","nonword","word","nonword",NA
"sonsuz","etözellik","nonword","word","nonword",NA
"kemik","etrabarksda","nonword","word","nonword",NA
"sanayi","flet","nonword","word","nonword",NA
"boynuz","birli","nonword","word","nonword",NA
"tatlı","evlisans","nonword","word","nonword",NA
"ironi","fazı","nonword","word","nonword",NA
"olasılık","umuttezi","nonword","word","nonword",NA
"tavsiye","sekre","nonword","word","nonword",NA
"akım","isimlı","nonword","word","nonword",NA
"dikkat","fededecekyon","nonword","word","nonword",NA
"acil","festiring","nonword","word","nonword",NA
"görmek","bünye","nonword","word","nonword",NA
"söylemek","fiyi","nonword","word","nonword",NA
"diploma","film çeerry","nonword","word","nonword",NA
"büyük baba","fitum","nonword","word","nonword",NA
"yasadışı","fiulaşman","nonword","word","nonword",NA
"yağmur","fiulaşman","nonword","word","nonword",NA
"çatırtı","sandrari","nonword","word","nonword",NA
"2","figın","nonword","word","nonword",NA
"uluslararası","fikentsel","nonword","word","nonword",NA
"kombinasyon","araştına","nonword","word","nonword",NA
"kulüp","augussiyonel","nonword","word","nonword",NA
"cinsel","fotoğlist","nonword","word","nonword",NA
"kişi","fotoğrafnecek","nonword","word","nonword",NA
"heyecan verici","ayırsızca","nonword","word","nonword",NA
"bot","futşik","nonword","word","nonword",NA
"taze","eveze","nonword","word","nonword",NA
"engel","gaatı","nonword","word","nonword",NA
"öğrenci","gaerişte","nonword","word","nonword",NA
"hücre","gagangsteci","nonword","word","nonword",NA
"baba","gebeards","nonword","word","nonword",NA
"elçilik","gerah","nonword","word","nonword",NA
"sivil","gechryslerde","nonword","word","nonword",NA
"tilki","geoja","nonword","word","nonword",NA
"dayanmak","mahmiş","nonword","word","nonword",NA
"hayır kurumu","geleavingsel","nonword","word","nonword",NA
"uzman","gesız","nonword","word","nonword",NA
"durum","geten","nonword","word","nonword",NA
"çavuş","gelisans","nonword","word","nonword",NA
"şanlı","gezeltme","nonword","word","nonword",NA
"amaç","çirmek","nonword","word","nonword",NA
"düşünmek","genız","nonword","word","nonword",NA
"duvar","geld","nonword","word","nonword",NA
"düzeltmek","geld","nonword","word","nonword",NA
"güneş ışığı","geld","nonword","word","nonword",NA
"playboy","genel olgonfly","nonword","word","nonword",NA
"kilitli","getirtde","nonword","word","nonword",NA
"reddetmek","geung","nonword","word","nonword",NA
"teçhizat","gerese","nonword","word","nonword",NA
"virüs","inançekçi","nonword","word","nonword",NA
"parlamento","gercarsten","nonword","word","nonword",NA
"yiyecek","gicek","nonword","word","nonword",NA
"korsan","giriayet","nonword","word","nonword",NA
"emeklilik","girilecekci","nonword","word","nonword",NA
"konuşma","oft","nonword","word","nonword",NA
"kazanmak","ginik","nonword","word","nonword",NA
"demir","gical","nonword","word","nonword",NA
"kaos","göhuş","nonword","word","nonword",NA
"etkileyici","gök gürültgonfly","nonword","word","nonword",NA
"mürettebat","göringda","nonword","word","nonword",NA
"sekreter","ull","nonword","word","nonword",NA
"katlanmak","sünmek","nonword","word","nonword",NA
"şefkâtli","gönöpüşmek","nonword","word","nonword",NA
"böbrek","gönüllü olventry","nonword","word","nonword",NA
"canlı","göciz","nonword","word","nonword",NA
"sinema","gokoz","nonword","word","nonword",NA
"ishal","görfie","nonword","word","nonword",NA
"engel olmak","göene","nonword","word","nonword",NA
"ilgilendirmek","inanteri","nonword","word","nonword",NA
"sandviç","eyam","nonword","word","nonword",NA
"boğaz","grnç","nonword","word","nonword",NA
"karın","grnç","nonword","word","nonword",NA
"saymak","gücendirworth","nonword","word","nonword",NA
"damak zevki","sonsüz","nonword","word","nonword",NA
"federal","gümüş reasons","nonword","word","nonword",NA
"pasifik","güinn","nonword","word","nonword",NA
"batı","güinn","nonword","word","nonword",NA
"asil","güçiftli","nonword","word","nonword",NA
"domuz","güekipte","nonword","word","nonword",NA
"ilişki","güdam","nonword","word","nonword",NA
"orman","güdam","nonword","word","nonword",NA
"tırmanmak","güçiftlik","nonword","word","nonword",NA
"ilçe","haristler","nonword","word","nonword",NA
