"word_combo","el_cue","el_target","type","cue_type","target_type","el_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"κατασκοπούαπλαια","κατασκοπούα","πλαια","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κατασκπτωσηγενναίος","κατασκπτωση","γενναίος","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κατασκπτωσηόρδοα","κατασκπτωση","όρδοα","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κατασκυφήδοακ","κατασκυφή","δοακ","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κατασκυφήχάπι","κατασκυφή","χάπι","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κατάστασηεπιφθεεια","κατάσταση","επιφθεεια","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κατάστασηθέση","κατάσταση","θέση","related","word","word",0.405757805581223,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κατάστασηκρίση","κατάσταση","κρίση","related","word","word",0.349118513600737,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κατάστασηληστεύω","κατάσταση","ληστεύω","unrelated","word","word",0.0848343642419581,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κατάστασηνέος","κατάσταση","νέος","unrelated","word","word",0.1315934550638,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κατάστασηχάστιμο","κατάσταση","χάστιμο","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κατάστευαεκατάντόμετρο","κατάστευα","εκατάντόμετρο","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κατάστευανεκρός","κατάστευα","νεκρός","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κατάταοποςδρόμησ","κατάταοπος","δρόμησ","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κατάταοποςπόνος","κατάταοπος","πόνος","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"καταφύγιοάσυλο","καταφύγιο","άσυλο","related","word","word",0.651850799995059,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"καταφύγιοκωνόδία","καταφύγιο","κωνόδία","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"καταφύγιοτηλεόραση","καταφύγιο","τηλεόραση","unrelated","word","word",0.0691543867161753,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κάτλόαντίβολος","κάτλό","αντίβολος","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κάτλόεγκληματίας","κάτλό","εγκληματίας","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κάτωαστεκη","κάτω","αστεκη","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κάτωπαιχνίδι","κάτω","παιχνίδι","unrelated","word","word",0.116563613952718,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κάτωπάνω","κάτω","πάνω","related","word","word",0.593780673492474,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"καυόλειόυπολογιστής","καυόλειό","υπολογιστής","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"καυόλειόχαπρα","καυόλειό","χαπρα","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"καυχλαδολοφότες","καυχλα","δολοφότες","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"καυχλαμικρό","καυχλα","μικρό","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"καφέθεότός","καφέ","θεότός","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"καφέμπλε","καφέ","μπλε","related","word","word",0.320372443542405,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"καφέομίχλη","καφέ","ομίχλη","unrelated","word","word",0.144530300705385,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κάψουλαεξετάζω","κάψουλα","εξετάζω","related","word","word",0.161763907561223,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κάψουλαρεαλιστικός","κάψουλα","ρεαλιστικός","unrelated","word","word",0.0373856028130124,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κάψουλαρόκητής","κάψουλα","ρόκητής","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κβανικόςδιευθυντής","κβανικός","διευθυντής","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κβανικόςκρούη","κβανικός","κρούη","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κεγέλαιοέγτλος","κεγέλαιο","έγτλος","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κεγέλαιομεγάλος","κεγέλαιο","μεγάλος","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κείμενοβλακεία","κείμενο","βλακεία","unrelated","word","word",0.0561242696976113,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κείμενοποίημα","κείμενο","ποίημα","related","word","word",0.477767365911064,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κείμενοσύμευση","κείμενο","σύμευση","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κένιοςαρλητέκτονας","κένιος","αρλητέκτονας","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κένιοςσαμοεμάι","κένιος","σαμοεμάι","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κένιοςψάρι","κένιος","ψάρι","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κένιοςωκεανός","κένιος","ωκεανός","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κέολοςαντίθετος","κέολος","αντίθετος","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κέολοςσαμακι","κέολος","σαμακι","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κέπττοεππλειξη","κέπττο","εππλειξη","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κέπττούποπτος","κέπττο","ύποπτος","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κέρατοκαθήσων","κέρατο","καθήσων","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κέρατομάρκετινγκ","κέρατο","μάρκετινγκ","unrelated","word","word",0.133131623771176,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κέρατοσφυρίζω","κέρατο","σφυρίζω","related","word","word",0.242659524348403,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κέρδοςβλέφη","κέρδος","βλέφη","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κέρδοςγραφή","κέρδος","γραφή","unrelated","word","word",0.0748318118852028,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κέρδοςεισόδημα","κέρδος","εισόδημα","related","word","word",0.484493324735381,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κέρδοςέληδς","κέρδος","έληδς","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κέρδοςνίκη","κέρδος","νίκη","related","word","word",0.257549525244514,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κέρδοςπτήση","κέρδος","πτήση","unrelated","word","word",0.0767261533794964,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κετρενοθέωτετονέρειαν","κετρενο","θέωτετονέρειαν","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κετρενοπορτοφόλι","κετρενο","πορτοφόλι","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κέτσαπαρκτρία","κέτσαπ","αρκτρία","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κέτσαπμαγιονέζα","κέτσαπ","μαγιονέζα","related","word","word",0.543904194680088,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κέτσαππάρτυ","κέτσαπ","πάρτυ","unrelated","word","word",0.133890356663895,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κέτσίτευστριστώ","κέτσίτ","ευστριστώ","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κέτσίτσαύρα","κέτσίτ","σαύρα","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κεφάλαιοοκλος","κεφάλαιο","οκλος","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κεφάλαιοπόλη","κεφάλαιο","πόλη","related","word","word",0.0653735860704327,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κεφάλαιορομαντικός","κεφάλαιο","ρομαντικός","unrelated","word","word",0.102216888800995,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κίβιτροκιμοκρατία","κίβιτρο","κιμοκρατία","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κίβιτροσαλπάρω","κίβιτρο","σαλπάρω","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κιβωσπιτονοικοκύρης","κιβω","σπιτονοικοκύρης","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κιβωφωτογρντος","κιβω","φωτογρντος","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κίγοςτέταρτο","κίγος","τέταρτο","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κίγοςτο παρδηθόν","κίγος","το παρδηθόν","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κιλητήριομυστήριο","κιλητήριο","μυστήριο","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κιλητήριοτρελια","κιλητήριο","τρελια","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κιλόγραμμάριο","κιλό","γραμμάριο","related","word","word",0.630355656488645,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κιλόεγκυμοπονη","κιλό","εγκυμοπονη","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κιλόοικείος","κιλό","οικείος","unrelated","word","word",0.0322705573879185,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κίμοςασφαλής","κίμος","ασφαλής","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κίμοςποόγο","κίμος","ποόγο","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κινδυνώδηςαπατιυχι","κινδυνώδης","απατιυχι","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κινδυνώδηςεπικίνδυνος","κινδυνώδης","επικίνδυνος","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κινδυνώδηςούρο","κινδυνώδης","ούρο","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κινηματογράφοςεύκολο","κινηματογράφος","εύκολο","unrelated","word","word",0.125130139506121,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κινηματογράφοςθέατρο","κινηματογράφος","θέατρο","related","word","word",0.500517981284176,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κινηματογράφοςόρλωνο","κινηματογράφος","όρλωνο","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κινηματογρντοςσυζήτηση","κινηματογρντος","συζήτηση","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κινηματογρντοςσυναηγώ","κινηματογρντος","συναηγώ","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κίνησηαπεγμένος","κίνηση","απεγμένος","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κίνησημεταφορα","κίνηση","μεταφορα","related","word","word",0.215511527999921,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κίνησηπούρο","κίνηση","πούρο","unrelated","word","word",0.0129183607018551,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κίνητροάγείστος","κίνητρο","άγείστος","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κίνητροάλλοθι","κίνητρο","άλλοθι","related","word","word",0.515843021821881,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κίνητρογράμμα","κίνητρο","γράμμα","unrelated","word","word",0.141273684130632,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κιοςλεπτό","κιος","λεπτό","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κιοςψελιο","κιος","ψελιο","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κλαθωντουλάπα","κλαθω","ντουλάπα","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κλαθωφυΐας","κλαθω","φυΐας","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κλέβωεκατό","κλέβω","εκατό","unrelated","word","word",0.106608837739395,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κλέβωληστεύω","κλέβω","ληστεύω","related","word","word",0.56769759743584,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κλέβωχαπρα","κλέβω","χαπρα","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κλειooκτίριο","κλειoo","κτίριο","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κλειooστχτος","κλειoo","στχτος","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κλειδίαπαγορεύω","κλειδί","απαγορεύω","unrelated","word","word",0.119251317849978,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κλειδίκλειδαριά","κλειδί","κλειδαριά","related","word","word",0.49380796441286,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κλειδίορρουσιαστής","κλειδί","ορρουσιαστής","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κλειδωμένοςκλειστό","κλειδωμένος","κλειστό","related","word","word",0.366191654432136,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κλειδωμένοςμετάαριο","κλειδωμένος","μετάαριο","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κλειδωμένοςπυροβολικό","κλειδωμένος","πυροβολικό","unrelated","word","word",0.0773599274487023,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κλειεςμένοςκυτια","κλειεςμένος","κυτια","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κλειεςμένοςχρειάζομαι","κλειεςμένος","χρειάζομαι","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κλεφηγυναίκα","κλεφη","γυναίκα","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κλεφηκαταφύυρο","κλεφη","καταφύυρο","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κλέφτηςαρθρραίος","κλέφτης","αρθρραίος","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κλέφτηςαφοσίωση","κλέφτης","αφοσίωση","unrelated","word","word",0.0820727732753548,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κλέφτηςεγκληματίας","κλέφτης","εγκληματίας","related","word","word",0.588838209615463,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κληρονομηθαγώνας","κληρονομηθ","αγώνας","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κληρονομηθπυρουςλικό","κληρονομηθ","πυρουςλικό","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κληρονομίαιούλιος","κληρονομία","ιούλιος","unrelated","word","word",0.000700519942338988,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κληρονομίακληρονομώ","κληρονομία","κληρονομώ","related","word","word",0.794494688431043,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κληρονομίαταστεύω","κληρονομία","ταστεύω","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κλήσηβατάνιστήριο","κλήση","βατάνιστήριο","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κλήσηδισεκατομμύριο","κλήση","δισεκατομμύριο","unrelated","word","word",0.130991164389962,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κλήσητηλέφωνο","κλήση","τηλέφωνο","related","word","word",0.421689924807987,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κλικτηςκερί","κλικτης","κερί","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κλικτηςυπολαλίζω","κλικτης","υπολαλίζω","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κλινήάμμος","κλινή","άμμος","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κλινήτιακ","κλινή","τιακ","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κλοπήκάπου","κλοπή","κάπου","unrelated","word","word",0.133554929400633,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κλοπήκμανίως","κλοπή","κμανίως","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κλοπήληστεία","κλοπή","ληστεία","related","word","word",0.610499597225974,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κνοςκατάστημα","κνος","κατάστημα","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κνοςμελέκτ","κνος","μελέκτ","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κοϊνίδυσάρεστος","κοϊνί","δυσάρεστος","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κοϊνίμοιριώος","κοϊνί","μοιριώος","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κοινλλούλιοδιαδικοπία","κοινλλούλιο","διαδικοπία","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κοινλλούλιομαντήλι","κοινλλούλιο","μαντήλι","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"κοιννείαμασάζ","κοιννεία","μασάζ","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
