"word_combo","th_cue","th_target","type","cue_type","target_type","th_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"พระราชวังปราสาท","พระราชวัง","ปราสาท","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พระราชวังวิดีโอ","พระราชวัง","วิดีโอ","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พระราชินีน้ำอัดลม","พระราชินี","น้ำอัดลม","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พระราชินีพระราชา","พระราชินี","พระราชา","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พระราชินีหมล์","พระราชินี","หมล์","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พระราดคิดขั้นตอน","พระราดคิด","ขั้นตอน","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พระราดคิดอาริเจน","พระราดคิด","อาริเจน","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พระอาทิตย์ตกดินขอบคุณ","พระอาทิตย์ตกดิน","ขอบคุณ","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พระอาทิตย์ตกดินข้านี","พระอาทิตย์ตกดิน","ข้านี","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พระอาทิตย์ตกดินรุ่งอรุณ","พระอาทิตย์ตกดิน","รุ่งอรุณ","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พระอาเหยียดการฆาตชาติ","พระอาเหยียด","การฆาตชาติ","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พระอาเหยียดมีชื่อเสียง","พระอาเหยียด","มีชื่อเสียง","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พระเจ้าทางิทยา","พระเจ้า","ทางิทยา","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พระเจ้าธุรกิจ","พระเจ้า","ธุรกิจ","unrelated","word","word",0.0572138425587191,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พระเจ้าศักดิ์สิทธิ์","พระเจ้า","ศักดิ์สิทธิ์","related","word","word",0.261584327553021,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พระเจ้าแผมาถึงการระเบิด","พระเจ้าแผมาถึง","การระเบิด","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พระเจ้าแผมาถึงรวาย","พระเจ้าแผมาถึง","รวาย","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พระเจ้าแผ่นดินค่าให้","พระเจ้าแผ่นดิน","ค่าให้","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พระเจ้าแผ่นดินนิ้วหัวแม่มือ","พระเจ้าแผ่นดิน","นิ้วหัวแม่มือ","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พระเจ้าแผ่นดินเจ้าฟ้า","พระเจ้าแผ่นดิน","เจ้าฟ้า","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พรุ่งนี้ตอนเช้า","พรุ่งนี้","ตอนเช้า","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พรุ่งนี้ผมอยู่","พรุ่งนี้","ผมอยู่","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พรุ่งนี้ผู้ปกครอง","พรุ่งนี้","ผู้ปกครอง","unrelated","word","word",0.0904813914809487,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พรเกมผู้ชจัย","พรเกม","ผู้ชจัย","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พรเกมโรค","พรเกม","โรค","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พร้อมลดู้","พร้อม","ลดู้","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พร้อมเตรียมตัว","พร้อม","เตรียมตัว","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พร้อมแตกต่าง","พร้อม","แตกต่าง","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พฤศจิกายนธันวาคม","พฤศจิกายน","ธันวาคม","related","word","word",0.86678355784657,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พฤศจิกายนผู้หาดบ","พฤศจิกายน","ผู้หาดบ","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พฤศจิกายนส่วนผสม","พฤศจิกายน","ส่วนผสม","unrelated","word","word",0.0462359070491388,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พละคะการสาบงชาย","พละคะ","การสาบงชาย","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พละคะรหัสผ่าน","พละคะ","รหัสผ่าน","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พละนะลงื่อ","พละนะ","ลงื่อ","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พละนะเนื้อเยื่อ","พละนะ","เนื้อเยื่อ","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พลังการผ่นหิน","พลัง","การผ่นหิน","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พลังพลังงาน","พลัง","พลังงาน","related","word","word",0.308760954101712,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พลังไข้","พลัง","ไข้","unrelated","word","word",0.0812070051747399,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พลเขียนทางกลไก","พลเขียน","ทางกลไก","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พลเขียนเมือไฟ","พลเขียน","เมือไฟ","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พลเรือนทหาร","พลเรือน","ทหาร","related","word","word",0.469565837384677,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พลเรือนวนยาว","พลเรือน","วนยาว","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พลเรือนหลานชาย","พลเรือน","หลานชาย","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พสติกริศ","พสติ","กริศ","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พสติรั้ว","พสติ","รั้ว","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พอกาศสิ่งก่อสร้าง","พอกาศ","สิ่งก่อสร้าง","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พอกาศหลอดะสิทธิภาพ","พอกาศ","หลอดะสิทธิภาพ","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พอชาติ","พอ","ชาติ","unrelated","word","word",0.0693949488757281,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พอผูเสื้อ","พอ","ผูเสื้อ","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พอร์ล็อกช่วยเหลือ","พอร์ล็อก","ช่วยเหลือ","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พอร์ล็อกแขกดิ์ศรี","พอร์ล็อก","แขกดิ์ศรี","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พอเพียงพอ","พอ","เพียงพอ","related","word","word",0.294975620929308,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พอใจบุคลมิภาค","พอใจ","บุคลมิภาค","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พอใจมีความสุข","พอใจ","มีความสุข","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พอใจเครื่องจับเวลา","พอใจ","เครื่องจับเวลา","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พักผ่อนนอน","พักผ่อน","นอน","related","word","word",0.347913900107505,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พักผ่อนศาสเท้า","พักผ่อน","ศาสเท้า","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พักผ่อนแบทแมน","พักผ่อน","แบทแมน","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พันร้อย","พัน","ร้อย","related","word","word",0.539067510943348,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พันสมบูรณ์แบบ","พัน","สมบูรณ์แบบ","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พันเปลวิทยา","พัน","เปลวิทยา","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พายุเฮอรมสูงก้น","พายุเฮอรมสูง","ก้น","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พายุเฮอรมสูงนักแสด","พายุเฮอรมสูง","นักแสด","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พายุเฮอริเคนพายุทอร์นาโด","พายุเฮอริเคน","พายุทอร์นาโด","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พายุเฮอริเคนรบกวน","พายุเฮอริเคน","รบกวน","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พายุเฮอริเคนแอสกร","พายุเฮอริเคน","แอสกร","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พิจาคกาใหล","พิจาค","กาใหล","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พิจาคอยข้อแก้ตัว","พิจาคอย","ข้อแก้ตัว","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พิจาคอยตีต","พิจาคอย","ตีต","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พิจาคเจ็บป่วย","พิจาค","เจ็บป่วย","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พิจารณาคิด","พิจารณา","คิด","related","word","word",0.182648566947651,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พิจารณาที่สุด","พิจารณา","ที่สุด","unrelated","word","word",0.126479398089758,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พิจารณาฟื่น","พิจารณา","ฟื่น","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พิจารณารถ่นชม","พิจารณา","รถ่นชม","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พิจารณาสอบสวน","พิจารณา","สอบสวน","related","word","word",0.297904840440649,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พิจารณาแสงสว่าง","พิจารณา","แสงสว่าง","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พิที่สามบวฟ","พิที่สาม","บวฟ","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พิที่สามสัปดาห์","พิที่สาม","สัปดาห์","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พิธีกรรมคำบรรหลวง","พิธีกรรม","คำบรรหลวง","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พิธีกรรมดาดฟ้า","พิธีกรรม","ดาดฟ้า","unrelated","word","word",0.0986017367992985,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พิธีกรรมพิธีการ","พิธีกรรม","พิธีการ","related","word","word",0.431710080519445,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พิมทาบัส","พิม","ทาบัส","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พิมเพียงพอ","พิม","เพียงพอ","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พิเศษความมั่นใจ","พิเศษ","ความมั่นใจ","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พิเศษจิตรกร","พิเศษ","จิตรกร","unrelated","word","word",0.0511607111362556,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พิเศษประทุ","พิเศษ","ประทุ","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พิเศษภาวะซึได้รับ","พิเศษ","ภาวะซึได้รับ","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พิเศษมีเอกลักษณ์","พิเศษ","มีเอกลักษณ์","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พิเศษสึจน","พิเศษ","สึจน","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พิเศษเพิ่มเติม","พิเศษ","เพิ่มเติม","related","word","word",0.214628473212704,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พิเศษโดดเด่น","พิเศษ","โดดเด่น","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พิเศษไรงฟ้า","พิเศษ","ไรงฟ้า","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พีระมิดความเห็นอกเห็นใจ","พีระมิด","ความเห็นอกเห็นใจ","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พีระมิดบร","พีระมิด","บร","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พีระมิดสิ่งก่อสร้าง","พีระมิด","สิ่งก่อสร้าง","related","word","word",0.312081087839348,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พี่ชนเอคนรับใช้","พี่ชนเอ","คนรับใช้","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พี่ชนเอเหยียนธรรม","พี่ชนเอ","เหยียนธรรม","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พี่นุ่มสาวการเทียม","พี่นุ่มสาว","การเทียม","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พี่นุ่มสาวเฮโรอีน","พี่นุ่มสาว","เฮโรอีน","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พี่สาวน้องสาวการแข่งขันชิงแชมป์","พี่สาวน้องสาว","การแข่งขันชิงแชมป์","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พี่สาวน้องสาวบาดัติเหตุ","พี่สาวน้องสาว","บาดัติเหตุ","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พี่สาวน้องสาวพี่ชายน้องชาย","พี่สาวน้องสาว","พี่ชายน้องชาย","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พี่เลดระเบิดออุโส","พี่เลดระเบิด","ออุโส","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พี่เลดระเบิดเพลง","พี่เลดระเบิด","เพลง","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"พี่เลี้ยงเด็กความสำคัญ","พี่เลี้ยงเด็ก","ความสำคัญ","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
