"zh_cue","zh_target","type","cue_type","target_type","zh_cosine"
"內刀","外部的","nonword","nonword","word",NA
"補往","错误的","nonword","nonword","word",NA
"預員","啤酒","nonword","nonword","word",NA
"戰透","需要","nonword","nonword","word",NA
"簽流","树","nonword","nonword","word",NA
"勸症","熏肉","nonword","nonword","word",NA
"墊場","军队","nonword","nonword","word",NA
"依頭","民主","nonword","nonword","word",NA
"台心","狙击手","nonword","nonword","word",NA
"厄湯","鞋","nonword","nonword","word",NA
"淫剷","愤世嫉俗","nonword","nonword","word",NA
"心睏","电影","nonword","nonword","word",NA
"接以","感觉","nonword","nonword","word",NA
"陰死","入口","nonword","nonword","word",NA
"道集","丁","nonword","nonword","word",NA
"營移","种族","nonword","nonword","word",NA
"查子","国王","nonword","nonword","word",NA
"農杉","朱丽叶","nonword","nonword","word",NA
"弱門","航班","nonword","nonword","word",NA
"風茶","毕业","nonword","nonword","word",NA
"改美","不同的","nonword","nonword","word",NA
"傳怎","相反","nonword","nonword","word",NA
"去杜","咖啡","nonword","nonword","word",NA
"漆教","坐","nonword","nonword","word",NA
"請術","狮子","nonword","nonword","word",NA
"頓票","门","nonword","nonword","word",NA
"市導","区","nonword","nonword","word",NA
"觸兄","长度","nonword","nonword","word",NA
"搬見","初级","nonword","nonword","word",NA
"碰殘","乐队","nonword","nonword","word",NA
"碎煎","村庄","nonword","nonword","word",NA
"華理","打败","nonword","nonword","word",NA
"繩達","建筑师","nonword","nonword","word",NA
"油幫","葬礼","nonword","nonword","word",NA
"與杯","指纹","nonword","nonword","word",NA
"擾唱","荣耀","nonword","nonword","word",NA
"兵剪","结束","nonword","nonword","word",NA
"熱限","走","nonword","nonword","word",NA
"朧業","诗","nonword","nonword","word",NA
"醉絡","兔子","nonword","nonword","word",NA
"列彩","公墓","nonword","nonword","word",NA
"闊殘","天赋","nonword","nonword","word",NA
"塵醬","风暴","nonword","nonword","word",NA
"激數","专业的","nonword","nonword","word",NA
"處賽","手提箱","nonword","nonword","word",NA
"北油","苏打","nonword","nonword","word",NA
"反偶","杀","nonword","nonword","word",NA
"會妓","十二月","nonword","nonword","word",NA
"啟土","安静","nonword","nonword","word",NA
"惹介","遇到","nonword","nonword","word",NA
"航罩","足球","nonword","nonword","word",NA
"溫耳","危机","nonword","nonword","word",NA
"誦收","贷款","nonword","nonword","word",NA
"名任","太阳的","nonword","nonword","word",NA
"出遺","吸血鬼","nonword","nonword","word",NA
"於守","老师","nonword","nonword","word",NA
"星思","醉","nonword","nonword","word",NA
"實試","协议","nonword","nonword","word",NA
"凶青","普通的","nonword","nonword","word",NA
"不線","发射机","nonword","nonword","word",NA
"勻魚","定义","nonword","nonword","word",NA
"貨體","保持","nonword","nonword","word",NA
"頰火","周长","nonword","nonword","word",NA
"來瓷","文明","nonword","nonword","word",NA
"問錢","动物","nonword","nonword","word",NA
"投灘","夹克","nonword","nonword","word",NA
"召約","合法的","nonword","nonword","word",NA
"坐音","绳索","nonword","nonword","word",NA
"膀瓜","星期日","nonword","nonword","word",NA
"詐情","友谊","nonword","nonword","word",NA
"縝負","喜剧","nonword","nonword","word",NA
"魚先","最大","nonword","nonword","word",NA
"付滅","酷刑","nonword","nonword","word",NA
"煙寄","鼻子","nonword","nonword","word",NA
"氣報","来","nonword","nonword","word",NA
"念衍","甲板","nonword","nonword","word",NA
"阻箱","冬天","nonword","nonword","word",NA
"盛凡","标题","nonword","nonword","word",NA
"席咪","联邦","nonword","nonword","word",NA
"看整","西","nonword","nonword","word",NA
"皈找","金属丝","nonword","nonword","word",NA
"畜罐","勒索","nonword","nonword","word",NA
"到男","仍然","nonword","nonword","word",NA
"浸軍","港口","nonword","nonword","word",NA
"子堵","部长","nonword","nonword","word",NA
"圃法","走","nonword","nonword","word",NA
"水肉","捐款","nonword","nonword","word",NA
"緒看","不公平","nonword","nonword","word",NA
"尿航","花","nonword","nonword","word",NA
"敘光","红衣主教","nonword","nonword","word",NA
"制激","切","nonword","nonword","word",NA
"機監","软管","nonword","nonword","word",NA
"鼎剪","那里","nonword","nonword","word",NA
"主支","厌恶","nonword","nonword","word",NA
"充貫","帆","nonword","nonword","word",NA
"版栽","战略","nonword","nonword","word",NA
"新罵","脑外","nonword","nonword","word",NA
"工流","关闭","nonword","nonword","word",NA
"參解","黑暗的","nonword","nonword","word",NA
"萬公","美元","nonword","nonword","word",NA
"散遭","锻炼","nonword","nonword","word",NA
"霍髒","探测","nonword","nonword","word",NA
"義混","勃起","nonword","nonword","word",NA
"鬆居","买方","nonword","nonword","word",NA
"講斷","吸引","nonword","nonword","word",NA
"飛狀","教堂","nonword","nonword","word",NA
"紙過","已婚","nonword","nonword","word",NA
"稅子","栅栏","nonword","nonword","word",NA
"孽憲","优胜者","nonword","nonword","word",NA
"越自","明亮的","nonword","nonword","word",NA
"訂站","秋天","nonword","nonword","word",NA
"招除","曾经","nonword","nonword","word",NA
"性湖","真实的","nonword","nonword","word",NA
"積掩","犯罪","nonword","nonword","word",NA
"舖見","完全的","nonword","nonword","word",NA
"曲塘","建造","nonword","nonword","word",NA
"職標","公寓","nonword","nonword","word",NA
"概爹","同情","nonword","nonword","word",NA
"品口","药品","nonword","nonword","word",NA
"弱賣","能力","nonword","nonword","word",NA
"戰題","重要的","nonword","nonword","word",NA
"牙住","总统","nonword","nonword","word",NA
"自吻","灰尘","nonword","nonword","word",NA
"王拓","啜","nonword","nonword","word",NA
"蒸場","雪茄","nonword","nonword","word",NA
"狹船","远的","nonword","nonword","word",NA
"慳茶","超自然","nonword","nonword","word",NA
"車奮","确认","nonword","nonword","word",NA
"會豁","简单","nonword","nonword","word",NA
"態滾","星期","nonword","nonword","word",NA
"球卷","名声","nonword","nonword","word",NA
"熱進","有罪","nonword","nonword","word",NA
"想泥","一般来说","nonword","nonword","word",NA
"勞音","假期","nonword","nonword","word",NA
"譯屋","指控","nonword","nonword","word",NA
"內失","未知","nonword","nonword","word",NA
"半疤","安全","nonword","nonword","word",NA
"菜調","高度","nonword","nonword","word",NA
"乳蹤","子弹","nonword","nonword","word",NA
"視運","存活","nonword","nonword","word",NA
"揚訓","视频","nonword","nonword","word",NA
"貪詣","压力","nonword","nonword","word",NA
"古旅","陪伴","nonword","nonword","word",NA
"子墮","说谎者","nonword","nonword","word",NA
"逃知","打扰","nonword","nonword","word",NA
"日稱","价钱","nonword","nonword","word",NA
"令歷","反应堆","nonword","nonword","word",NA
"文波","时期","nonword","nonword","word",NA
"某定","饵","nonword","nonword","word",NA
"橫義","思考","nonword","nonword","word",NA
"存議","危险的","nonword","nonword","word",NA
"世醬","实际的","nonword","nonword","word",NA
"欄控","非常","nonword","nonword","word",NA
"遊公","年轻","nonword","nonword","word",NA
"流奇","卓越","nonword","nonword","word",NA
"眼男","相信","nonword","nonword","word",NA
"量主","引擎","nonword","nonword","word",NA
"缺湧","维持","nonword","nonword","word",NA
"現刷","沙拉","nonword","nonword","word",NA
"統堵","氢","nonword","nonword","word",NA
"口民","创造力","nonword","nonword","word",NA
"提藝","地毯","nonword","nonword","word",NA
"熱開","可信","nonword","nonword","word",NA
"做隊","公司","nonword","nonword","word",NA
"籠血","壮观的","nonword","nonword","word",NA
"搜解","昆虫","nonword","nonword","word",NA
"刺式","伏特加","nonword","nonword","word",NA
"債老","数量","nonword","nonword","word",NA
"入豬","老板","nonword","nonword","word",NA
"親緊","发生","nonword","nonword","word",NA
"惡暑","重要性","nonword","nonword","word",NA
"今藤","毁灭","nonword","nonword","word",NA
"貼玩","难的","nonword","nonword","word",NA
"工好","奇怪的","nonword","nonword","word",NA
"低敢","车库","nonword","nonword","word",NA
"家尖","传真","nonword","nonword","word",NA
"速共","要求","nonword","nonword","word",NA
"嘗本","音乐","nonword","nonword","word",NA
"子中","象征","nonword","nonword","word",NA
"平說","紧张的","nonword","nonword","word",NA
"童打","力量","nonword","nonword","word",NA
"熟師","插曲","nonword","nonword","word",NA
"崑罪","位置","nonword","nonword","word",NA
"掌葉","抓住","nonword","nonword","word",NA
"油中","迎接","nonword","nonword","word",NA
"拍甜","战场","nonword","nonword","word",NA
"賄給","屁股","nonword","nonword","word",NA
"挑例","满的","nonword","nonword","word",NA
"功暖","队长","nonword","nonword","word",NA
"腰頰","吃","nonword","nonword","word",NA
"稿肉","标志","nonword","nonword","word",NA
"饒闖","照片","nonword","nonword","word",NA
"人復","承认","nonword","nonword","word",NA
"懾困","尊严","nonword","nonword","word",NA
"稿陪","书","nonword","nonword","word",NA
"糠預","毫无价值","nonword","nonword","word",NA
"附果","店铺","nonword","nonword","word",NA
"支乞","飞","nonword","nonword","word",NA
"榮戰","电","nonword","nonword","word",NA
"託子","采用","nonword","nonword","word",NA
"價端","自由","nonword","nonword","word",NA
"歸體","战斗机","nonword","nonword","word",NA
"顛偏","帽子","nonword","nonword","word",NA
"血暫","婚礼","nonword","nonword","word",NA
"哲測","得罪","nonword","nonword","word",NA
"紙精","专员","nonword","nonword","word",NA
"念裝","关于","nonword","nonword","word",NA
"棉蜂","尘土飞扬","nonword","nonword","word",NA
"好伸","马戏团","nonword","nonword","word",NA
"屋罵","意外","nonword","nonword","word",NA
"事情","工警","nonword","word","nonword",NA
"布拉沃","角刷","nonword","word","nonword",NA
"柔软的","續候","nonword","word","nonword",NA
"利润","刀過","nonword","word","nonword",NA
"谦逊的","體意","nonword","word","nonword",NA
"周年纪念日","勒石","nonword","word","nonword",NA
"老的","被滴","nonword","word","nonword",NA
"窗户","如機","nonword","word","nonword",NA
"戳","殉繫","nonword","word","nonword",NA
"大使","史擊","nonword","word","nonword",NA
"有时","孽區","nonword","word","nonword",NA
"好的","骨攀","nonword","word","nonword",NA
"化学","務賓","nonword","word","nonword",NA
"保存","題染","nonword","word","nonword",NA
"脑","獸簡","nonword","word","nonword",NA
"人","貴救","nonword","word","nonword",NA
"探索","長磁","nonword","word","nonword",NA
"转动","然分","nonword","word","nonword",NA
"重的","鍵進","nonword","word","nonword",NA
"包含","打曆","nonword","word","nonword",NA
"安全","心着","nonword","word","nonword",NA
"老鼠","超獲","nonword","word","nonword",NA
"情妇","官政","nonword","word","nonword",NA
"吻","越凌","nonword","word","nonword",NA
"等待","箱通","nonword","word","nonword",NA
"文章","刻方","nonword","word","nonword",NA
"青年","手橋","nonword","word","nonword",NA
"拒绝","孫趕","nonword","word","nonword",NA
"行政","狗著","nonword","word","nonword",NA
"匿名的","日型","nonword","word","nonword",NA
"青少年","認語","nonword","word","nonword",NA
"制作","苦微","nonword","word","nonword",NA
"激素","詭積","nonword","word","nonword",NA
"第二","眼說","nonword","word","nonword",NA
"沙发","步藝","nonword","word","nonword",NA
"乐观的","置魂","nonword","word","nonword",NA
"火箭","穿戲","nonword","word","nonword",NA
"阴道","菜打","nonword","word","nonword",NA
"反抗","蜜多","nonword","word","nonword",NA
"月亮","斷量","nonword","word","nonword",NA
"分段","黑着","nonword","word","nonword",NA
"人口","剛子","nonword","word","nonword",NA
"热情","古臥","nonword","word","nonword",NA
"诡计","花敲","nonword","word","nonword",NA
"回答","看解","nonword","word","nonword",NA
"可能是","空立","nonword","word","nonword",NA
"短的","實場","nonword","word","nonword",NA
"痛苦","殺殞","nonword","word","nonword",NA
"厨师","出見","nonword","word","nonword",NA
"人质","底射","nonword","word","nonword",NA
"可卡因","腸策","nonword","word","nonword",NA
"女孩","怨密","nonword","word","nonword",NA
"辞职","進登","nonword","word","nonword",NA
"设备","禁塵","nonword","word","nonword",NA
"狗","親不","nonword","word","nonword",NA
"成功","字葉","nonword","word","nonword",NA
"伤口","上況","nonword","word","nonword",NA
"天主教","鼻叔","nonword","word","nonword",NA
"公里","酒閉","nonword","word","nonword",NA
"疲劳的","出搗","nonword","word","nonword",NA
"人","涉將","nonword","word","nonword",NA
"奶油","除芳","nonword","word","nonword",NA
"温暖的","先聰","nonword","word","nonword",NA
"宝藏","咐掉","nonword","word","nonword",NA
"安静的","賊酸","nonword","word","nonword",NA
"门户网站","行拘","nonword","word","nonword",NA
"机器人","妒速","nonword","word","nonword",NA
"忠诚","徵抗","nonword","word","nonword",NA
"靴子","手谷","nonword","word","nonword",NA
"操作","食視","nonword","word","nonword",NA
"特权","少常","nonword","word","nonword",NA
"腹泻","風墮","nonword","word","nonword",NA
"不可能的","人譯","nonword","word","nonword",NA
"遭受","體觀","nonword","word","nonword",NA
"抓住","肺假","nonword","word","nonword",NA
"典型的","齦性","nonword","word","nonword",NA
"控制","漏狀","nonword","word","nonword",NA
"惊喜","袒茗","nonword","word","nonword",NA
"停留","朱佩","nonword","word","nonword",NA
"最佳","藍典","nonword","word","nonword",NA
"和","答飯","nonword","word","nonword",NA
