"word_combo","ru_cue","ru_target","type","cue_type","target_type","ru_cosine","M_Z","SD_Z","SE_Z","sampleN","done"
"наивныйнеделя","наивный","неделя","unrelated","word","word",0.0838810785652916,NA,NA,NA,NA,NA
"наивныйфотостое","наивный","фотостое","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"наивныйциничный","наивный","циничный","related","word","word",0.550067014965164,NA,NA,NA,NA,NA
"наказыватьарестовывать","наказывать","арестовывать","related","word","word",0.60417219280606,NA,NA,NA,NA,NA
"наказыватьзабег","наказывать","забег","unrelated","word","word",0.122113205843926,NA,NA,NA,NA,NA
"наказыватьзагланелл","наказывать","загланелл","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"наказыствоватьпарус","наказыствовать","парус","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"наказыствоватьтяствнуть","наказыствовать","тяствнуть","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"накодавтомобиль","накод","автомобиль","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"накодвысотруд","накод","высотруд","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"накомишьиспользовать","накомишь","использовать","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"накомишьнатулость","накомишь","натулость","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"наконецв итоге","наконец","в итоге","related","word","word",NA,NA,NA,NA,NA,NA
"наконецсудно","наконец","судно","unrelated","word","word",0.0448877304948715,NA,NA,NA,NA,NA
"наконецубира","наконец","убира","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"наличныеденьги","наличные","деньги","related","word","word",0.579141532324585,NA,NA,NA,NA,NA
"наличныесудьба","наличные","судьба","unrelated","word","word",0.142050684107976,NA,NA,NA,NA,NA
"наличныечетыка","наличные","четыка","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"нанеживатьвенреть","нанеживать","венреть","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"нанеживатьсимвол","нанеживать","символ","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"наниматьарендовать","нанимать","арендовать","related","word","word",0.423177673338098,NA,NA,NA,NA,NA
"наниматьджемцина","нанимать","джемцина","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"наниматьфиниш","нанимать","финиш","unrelated","word","word",0.0357984263807953,NA,NA,NA,NA,NA
"наниныйваниль","наниный","ваниль","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"наниныйспаобойти","наниный","спаобойти","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"нанткаинформировать","нантка","информировать","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"нанткакорьез","нантка","корьез","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"напитоккот","напиток","кот","unrelated","word","word",0.112155708107755,NA,NA,NA,NA,NA
"напитокпиво","напиток","пиво","related","word","word",0.457048609952451,NA,NA,NA,NA,NA
"напитокпушкалет","напиток","пушкалет","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"напищеньнадежный","напищень","надежный","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"напищеньпреувеличистингс","напищень","преувеличистингс","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"населеграммвомныя","населеграмм","вомныя","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"населеграммпечь","населеграмм","печь","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"населениеанна","население","анна","unrelated","word","word",0.132890185834104,NA,NA,NA,NA,NA
"населениелюди","население","люди","related","word","word",0.223515291304883,NA,NA,NA,NA,NA
"населениецеклеть","население","цеклеть","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"наследствоволск","наследство","волск","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"наследствоиюль","наследство","июль","unrelated","word","word",0.109510614270202,NA,NA,NA,NA,NA
"наследствонаследовать","наследство","наследовать","related","word","word",0.644809269334044,NA,NA,NA,NA,NA
"насосдеак","насос","деак","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"насоссодействовать","насос","содействовать","unrelated","word","word",0.0489642881369033,NA,NA,NA,NA,NA
"насосшланг","насос","шланг","related","word","word",0.524487162140381,NA,NA,NA,NA,NA
"насрезныеобуз","насрезные","обуз","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"насрезныеписать","насрезные","писать","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"нахульствокорабль","нахульство","корабль","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"нахульствопредпринимандра","нахульство","предпринимандра","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"нациовстречныйпродамент","нациовстречный","продамент","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"нациовстречныйрука","нациовстречный","рука","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"национальныйглобальный","национальный","глобальный","related","word","word",0.535052016314264,NA,NA,NA,NA,NA
"национальныйдобропраздно","национальный","добропраздно","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"национальныйкопия","национальный","копия","unrelated","word","word",0.0844519618315843,NA,NA,NA,NA,NA
"нвемзвон","нвем","звон","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"нвеминубойный","нвем","инубойный","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"небозабавный","небо","забавный","unrelated","word","word",0.127363417531621,NA,NA,NA,NA,NA
"небонеземной","небо","неземной","related","word","word",0.271823696550669,NA,NA,NA,NA,NA
"небособно","небо","собно","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"невежествовысокомерие","невежество","высокомерие","related","word","word",0.598658129586125,NA,NA,NA,NA,NA
"невежествожетесь","невежество","жетесь","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"невежествотревога","невежество","тревога","unrelated","word","word",0.124632678434583,NA,NA,NA,NA,NA
"невиновныйвиновный","невиновный","виновный","related","word","word",0.856366781206564,NA,NA,NA,NA,NA
"невиновныйвыражать","невиновный","выражать","unrelated","word","word",0.12264080547319,NA,NA,NA,NA,NA
"невиновныйтричный","невиновный","тричный","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"невозможныйлегкий","невозможный","легкий","related","word","word",0.426832560588819,NA,NA,NA,NA,NA
"невозможныйполе библизь","невозможный","поле библизь","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"невозможныйуниверситет","невозможный","университет","unrelated","word","word",0.115383234461309,NA,NA,NA,NA,NA
"недовилосевер","недовило","север","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"недовилосельмо","недовило","сельмо","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"недорамаксидвик","недора","максидвик","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"недоранеспособный","недора","неспособный","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"незаконныйзаконный","незаконный","законный","related","word","word",0.774464841948149,NA,NA,NA,NA,NA
"незаконныйснятор","незаконный","снятор","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"незаконныйчастица","незаконный","частица","unrelated","word","word",0.0909859937291208,NA,NA,NA,NA,NA
"незбиратьпенький","незбирать","пенький","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"незбиратьпришелец","незбирать","пришелец","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"незналениеглоток","незналение","глоток","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"незналениекотой","незналение","котой","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"некеоборудовать","неке","оборудовать","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"некессец","неке","ссец","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"некстатвабостон","некстатва","бостон","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"некстатвасиласьма","некстатва","силасьма","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
